# WARNING | PUMAS | Modeling multiple-scattering accurately for Rayleigh would require NMAX to be at least 1 and LMAX 2.
# ------------------------------------------------------------------------
# NASA-GSFC Planetary Spectrum Generator (PSG, Villanueva et al. 2018, 2022)
# Atmospheric transmittance spectrum synthesized with PUMAS
# Synthesized on Sun Feb 25 03:19:28 2024
# Spectral unit: Wavelength [um]
# ------------------------------------------------------------------------
# Wave/freq Total N2 O2 CO2 H2O Rayleigh CIA
1.090029883e+00 7.26900e-01 9.99999e-01 9.99999e-01 8.35595e-01 9.87645e-01 8.80663e-01 9.99924e-01
1.095480033e+00 7.81488e-01 9.99999e-01 9.99999e-01 9.15496e-01 9.66759e-01 8.82877e-01 9.99863e-01
1.100957433e+00 7.78342e-01 9.99999e-01 9.99999e-01 9.58372e-01 9.17586e-01 8.85052e-01 9.99749e-01
1.106462220e+00 6.99582e-01 9.99999e-01 9.99999e-01 9.82607e-01 8.02483e-01 8.87189e-01 9.99575e-01
1.111994531e+00 5.56613e-01 9.99999e-01 9.99999e-01 9.93519e-01 6.30493e-01 8.89289e-01 9.98874e-01
1.117554504e+00 4.19919e-01 9.99999e-01 9.99999e-01 9.98422e-01 4.73669e-01 8.91352e-01 9.95942e-01
1.123142276e+00 5.09750e-01 9.99999e-01 9.99999e-01 9.99896e-01 5.76148e-01 8.93380e-01 9.90405e-01
1.128757988e+00 6.22259e-01 9.99999e-01 9.99999e-01 9.99999e-01 7.02766e-01 8.95371e-01 9.88908e-01
1.134401778e+00 4.01050e-01 9.99999e-01 9.99999e-01 9.99999e-01 4.51197e-01 8.97328e-01 9.90561e-01
1.140073787e+00 7.23795e-01 9.99999e-01 9.99999e-01 9.99999e-01 8.11008e-01 8.99250e-01 9.92451e-01
1.145774156e+00 5.77864e-01 9.99999e-01 9.99999e-01 9.99999e-01 6.45723e-01 9.01139e-01 9.93087e-01
1.151503026e+00 5.51492e-01 9.99999e-01 9.99999e-01 9.99999e-01 6.13101e-01 9.02993e-01 9.96143e-01
1.157260541e+00 6.03094e-01 9.99999e-01 9.99999e-01 9.99999e-01 6.67308e-01 9.04815e-01 9.98844e-01
1.163046844e+00 6.72847e-01 9.99999e-01 9.99999e-01 9.99999e-01 7.42404e-01 9.06605e-01 9.99672e-01
1.168862078e+00 7.38945e-01 9.99999e-01 9.99999e-01 9.99999e-01 8.13628e-01 9.08362e-01 9.99830e-01
1.174706389e+00 8.01135e-01 9.99999e-01 9.99999e-01 9.99999e-01 8.80478e-01 9.10088e-01 9.99775e-01
1.180579921e+00 8.43565e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.25493e-01 9.11783e-01 9.99661e-01
1.186482820e+00 8.74042e-01 9.99999e-01 9.99999e-01 9.99993e-01 9.57197e-01 9.13448e-01 9.99652e-01
1.192415234e+00 8.83611e-01 9.99999e-01 9.99999e-01 9.90774e-01 9.74783e-01 9.15083e-01 9.99739e-01
1.198377311e+00 5.14646e-01 9.99999e-01 9.99999e-01 5.71784e-01 9.78664e-01 9.16688e-01 9.99752e-01
1.204369197e+00 3.14587e-08 9.99999e-01 9.99999e-01 3.46718e-08 9.79809e-01 9.18265e-01 9.99784e-01
1.210391043e+00 6.40912e-28 9.99999e-01 9.99999e-01 7.04459e-28 9.80693e-01 9.19813e-01 9.99864e-01
1.216442998e+00 2.13161e-24 9.99999e-01 9.99999e-01 2.33765e-24 9.83589e-01 9.21333e-01 9.99916e-01
1.222525213e+00 4.71991e-24 9.99999e-01 9.99999e-01 5.14907e-24 9.87194e-01 9.22825e-01 9.99948e-01
1.228637839e+00 1.38074e-18 9.99999e-01 9.99999e-01 1.50331e-18 9.91086e-01 9.24290e-01 9.99975e-01
1.234781029e+00 1.84817e-12 9.99999e-01 9.99999e-01 2.00223e-12 9.93382e-01 9.25728e-01 9.99992e-01
1.240954934e+00 1.97617e-08 9.99999e-01 9.99999e-01 2.13740e-08 9.95807e-01 9.27141e-01 9.99997e-01
1.247159708e+00 5.30112e-05 9.99999e-01 9.99999e-01 5.72141e-05 9.96737e-01 9.28527e-01 9.99998e-01
1.253395507e+00 3.66778e-03 9.99999e-01 9.99999e-01 3.95334e-03 9.97098e-01 9.29888e-01 9.99997e-01
1.259662485e+00 3.95171e-02 9.99999e-01 9.99999e-01 4.25349e-02 9.97237e-01 9.31224e-01 9.99996e-01
1.265960797e+00 1.49455e-01 9.99999e-01 9.99999e-01 1.60874e-01 9.95598e-01 9.32536e-01 9.99995e-01
1.272290601e+00 4.34390e-01 9.99999e-01 9.99999e-01 4.68230e-01 9.93066e-01 9.33823e-01 9.99991e-01
1.278652054e+00 3.71951e-01 9.99999e-01 9.99999e-01 4.02407e-01 9.86259e-01 9.35087e-01 9.99986e-01
1.285045314e+00 1.37703e-02 9.99999e-01 9.99999e-01 1.48783e-02 9.75168e-01 9.36327e-01 9.99974e-01
1.291470541e+00 5.46915e-04 9.99999e-01 9.99999e-01 6.01503e-04 9.57116e-01 9.37545e-01 9.99955e-01
1.297927893e+00 2.96220e-02 9.99999e-01 9.99999e-01 3.27636e-02 9.39521e-01 9.38740e-01 9.99917e-01
1.304417533e+00 2.20822e-01 9.99999e-01 9.99999e-01 2.51535e-01 9.29187e-01 9.39913e-01 9.99826e-01
1.310939621e+00 3.91060e-02 9.99999e-01 9.99999e-01 4.37421e-02 9.11292e-01 9.41064e-01 9.99644e-01
1.317494319e+00 3.97622e-10 9.99999e-01 9.99999e-01 4.46799e-10 9.12928e-01 9.42194e-01 9.99343e-01
1.324081790e+00 6.43334e-06 9.99999e-01 9.99999e-01 7.26213e-06 8.74120e-01 9.43303e-01 9.98928e-01
1.330702199e+00 2.10095e-04 9.99999e-01 9.99999e-01 3.05933e-04 5.61750e-01 9.44391e-01 9.98153e-01
1.337355710e+00 1.00942e-04 9.99999e-01 9.99999e-01 2.68544e-04 2.40469e-01 9.45459e-01 9.96447e-01
1.344042489e+00 1.58916e-05 9.99999e-01 9.99999e-01 7.78558e-05 2.47782e-02 9.46507e-01 9.89337e-01
1.350762701e+00 3.50120e-07 9.99999e-01 9.99999e-01 2.17674e-04 6.36121e-04 9.47535e-01 9.63964e-01
1.357516515e+00 4.35317e-07 9.99999e-01 9.99999e-01 4.14897e-03 4.54563e-05 9.48544e-01 8.97890e-01
1.364304097e+00 5.28580e-05 9.99999e-01 9.99999e-01 3.07779e-02 1.36905e-03 9.49534e-01 8.27981e-01
1.371125618e+00 2.07745e-03 9.99999e-01 9.99999e-01 1.61005e-01 1.18389e-02 9.50506e-01 8.36969e-01
1.377981246e+00 4.85733e-03 9.99999e-01 9.99999e-01 2.27997e-01 2.24631e-02 9.51460e-01 8.58513e-01
1.384871152e+00 5.10429e-04 9.99999e-01 9.99999e-01 4.23311e-01 1.26379e-03 9.52395e-01 8.67489e-01
1.391795508e+00 8.00474e-04 9.99999e-01 9.99999e-01 4.52153e-01 1.86231e-03 9.53313e-01 8.73278e-01
1.398754485e+00 2.66126e-03 9.99999e-01 9.99999e-01 6.13414e-01 4.87886e-03 9.54214e-01 8.94107e-01
1.405748258e+00 2.85293e-03 9.99999e-01 9.99999e-01 6.97712e-01 4.30833e-03 9.55098e-01 9.36661e-01
1.412776999e+00 3.72415e-03 9.99999e-01 9.99999e-01 7.96958e-01 4.84644e-03 9.55965e-01 9.70566e-01
1.419840884e+00 5.46380e-03 9.99999e-01 9.99999e-01 7.23057e-01 6.82783e-03 9.56816e-01 9.86985e-01
1.426940089e+00 5.56077e-03 9.99999e-01 9.99999e-01 8.37210e-02 2.03312e-02 9.57650e-01 9.90097e-01
1.434074789e+00 0.00000e+00 9.99999e-01 9.99999e-01 0.00000e+00 5.08672e-02 9.58469e-01 9.88324e-01
1.441245163e+00 0.00000e+00 9.99999e-01 9.99999e-01 0.00000e+00 1.04585e-01 9.59272e-01 9.87360e-01
1.448451389e+00 0.00000e+00 9.99999e-01 9.99999e-01 0.00000e+00 1.99517e-01 9.60061e-01 9.88923e-01
1.455693646e+00 4.50567e-219 9.99999e-01 9.99999e-01 8.10218e-219 3.50330e-01 9.60834e-01 9.91370e-01
1.462972114e+00 1.17954e-106 9.99999e-01 9.99999e-01 2.11856e-106 4.05175e-01 9.61592e-01 9.91768e-01
1.470286975e+00 2.28518e-45 9.99999e-01 9.99999e-01 4.27991e-45 3.48168e-01 9.62337e-01 9.91908e-01
1.477638409e+00 3.35282e-29 9.99999e-01 9.99999e-01 6.26170e-29 3.89246e-01 9.63067e-01 9.94529e-01
1.485026601e+00 6.26419e-17 9.99999e-01 9.99999e-01 1.09670e-16 4.67001e-01 9.63783e-01 9.97478e-01
1.492451734e+00 2.07732e-14 9.99999e-01 9.99999e-01 3.15964e-14 5.64116e-01 9.64485e-01 9.98897e-01
1.499913993e+00 3.86712e-07 9.99999e-01 9.99999e-01 5.02921e-07 6.83367e-01 9.65174e-01 9.99523e-01
1.507413563e+00 5.02279e-06 9.99999e-01 9.99999e-01 6.55451e-06 7.59993e-01 9.65850e-01 9.99776e-01
1.514950631e+00 2.32551e-07 9.99999e-01 9.99999e-01 2.68896e-07 8.41787e-01 9.66513e-01 9.99895e-01
1.522525384e+00 4.42449e-21 9.99999e-01 9.99999e-01 4.92986e-21 8.94718e-01 9.67164e-01 9.99961e-01
1.530138011e+00 5.38643e-48 9.99999e-01 9.99999e-01 5.82170e-48 9.21886e-01 9.67802e-01 9.99986e-01
1.537788701e+00 6.46989e-36 9.99999e-01 9.99999e-01 6.89160e-36 9.55131e-01 9.68428e-01 9.99993e-01
1.545477645e+00 7.22262e-09 9.99999e-01 9.99999e-01 7.60224e-09 9.71056e-01 9.69042e-01 9.99996e-01
1.553205033e+00 5.01604e-06 9.99999e-01 9.99999e-01 5.27088e-06 9.76273e-01 9.69644e-01 9.99997e-01
1.560971058e+00 1.26419e-06 9.99999e-01 9.99999e-01 1.31623e-06 9.85357e-01 9.70234e-01 9.99998e-01
1.568775913e+00 2.79442e-119 9.99999e-01 9.99999e-01 2.89768e-119 9.90269e-01 9.70813e-01 9.99998e-01
1.576619793e+00 2.47071e-278 9.99999e-01 9.99999e-01 2.55447e-278 9.92448e-01 9.71382e-01 9.99998e-01
1.584502892e+00 3.38796e-152 9.99999e-01 9.99999e-01 3.49819e-152 9.95399e-01 9.71939e-01 9.99997e-01
1.592425406e+00 2.21785e-106 9.99999e-01 9.99999e-01 2.28673e-106 9.95735e-01 9.72485e-01 9.99997e-01
1.600387533e+00 8.66868e-171 9.99999e-01 9.99999e-01 8.92879e-171 9.97053e-01 9.73022e-01 9.99997e-01
1.608389471e+00 2.08003e-286 9.99999e-01 9.99999e-01 2.14167e-286 9.96953e-01 9.73547e-01 9.99997e-01
1.616431418e+00 3.32014e-288 9.99999e-01 9.99999e-01 3.41671e-288 9.96875e-01 9.74063e-01 9.99997e-01
1.624513575e+00 6.99703e-135 9.99999e-01 9.99999e-01 7.19497e-135 9.96657e-01 9.74569e-01 9.99997e-01
1.632636143e+00 1.64676e-100 9.99999e-01 9.99999e-01 1.69310e-100 9.94765e-01 9.75065e-01 9.99996e-01
1.640799324e+00 6.48561e-42 9.99999e-01 9.99999e-01 6.67262e-42 9.93021e-01 9.75551e-01 9.99995e-01
1.649003321e+00 6.90965e-42 9.99999e-01 9.99999e-01 7.12235e-42 9.91126e-01 9.76028e-01 9.99993e-01
1.657248337e+00 1.13569e-32 9.99999e-01 9.99999e-01 1.17057e-32 9.88229e-01 9.76496e-01 9.99992e-01
1.665534579e+00 6.69815e-33 9.99999e-01 9.99999e-01 6.93013e-33 9.83998e-01 9.76955e-01 9.99992e-01
1.673862252e+00 1.96147e-21 9.99999e-01 9.99999e-01 2.02872e-21 9.78350e-01 9.77405e-01 9.99990e-01
1.682231563e+00 2.70087e-15 9.99999e-01 9.99999e-01 2.78547e-15 9.80991e-01 9.77846e-01 9.99986e-01
1.690642721e+00 3.57996e-09 9.99999e-01 9.99999e-01 3.72254e-09 9.66837e-01 9.78279e-01 9.99979e-01
1.699095934e+00 5.37251e-06 9.99999e-01 9.99999e-01 5.60987e-06 9.62049e-01 9.78703e-01 9.99968e-01
1.707591414e+00 1.50788e-03 9.99999e-01 9.99999e-01 1.58283e-03 9.59064e-01 9.79120e-01 9.99952e-01
1.716129371e+00 2.69814e-02 9.99999e-01 9.99999e-01 2.87005e-02 9.49592e-01 9.79528e-01 9.99925e-01
1.724710018e+00 1.35091e-01 9.99999e-01 9.99999e-01 1.47543e-01 9.24852e-01 9.79928e-01 9.99891e-01
1.733333568e+00 2.58773e-01 9.99999e-01 9.99999e-01 2.90315e-01 9.02801e-01 9.80321e-01 9.99841e-01
1.742000236e+00 3.96058e-01 9.99999e-01 9.99999e-01 4.66044e-01 8.56757e-01 9.80706e-01 9.99749e-01
1.750710237e+00 1.82045e-02 9.99999e-01 9.99999e-01 2.24195e-02 7.47103e-01 9.81083e-01 9.99598e-01
1.759463788e+00 1.41194e-20 9.99999e-01 9.99999e-01 1.91654e-20 5.77857e-01 9.81453e-01 9.99321e-01
1.768261107e+00 8.07664e-22 9.99999e-01 9.99999e-01 1.41294e-21 3.55340e-01 9.81816e-01 9.98829e-01
1.777102413e+00 5.07790e-21 9.99999e-01 9.99999e-01 1.75055e-20 1.78286e-01 9.82172e-01 9.98167e-01
1.785987925e+00 1.81197e-20 9.99999e-01 9.99999e-01 1.07344e-19 5.04504e-02 9.82521e-01 9.97050e-01
1.794917864e+00 8.05873e-20 9.99999e-01 9.99999e-01 1.17287e-18 1.59835e-02 9.82863e-01 9.94208e-01
1.803892454e+00 3.34988e-20 9.99999e-01 9.99999e-01 2.56093e-18 1.10127e-03 9.83199e-01 9.87881e-01
1.812911916e+00 4.00362e-20 9.99999e-01 9.99999e-01 1.97538e-17 3.13898e-04 9.83528e-01 9.70650e-01
1.821976476e+00 2.95759e-20 9.99999e-01 9.99999e-01 1.26922e-17 3.98559e-04 9.83851e-01 9.38840e-01
1.831086358e+00 2.18948e-17 9.99999e-01 9.99999e-01 1.89538e-14 1.04270e-04 9.84167e-01 8.79968e-01
1.840241790e+00 9.35875e-15 9.99999e-01 9.99999e-01 3.08339e-12 4.63430e-04 9.84477e-01 8.05923e-01
1.849442999e+00 4.66459e-11 9.99999e-01 9.99999e-01 1.25672e-08 1.32467e-03 9.84782e-01 7.71446e-01
1.858690214e+00 5.30436e-12 9.99999e-01 9.99999e-01 7.11305e-08 4.79036e-05 9.85080e-01 7.71633e-01
1.867983665e+00 1.17593e-12 9.99999e-01 9.99999e-01 1.01387e-08 9.12868e-06 9.85373e-01 7.87772e-01
1.877323583e+00 1.93436e-39 9.99999e-01 9.99999e-01 4.89894e-38 1.11699e-02 9.85659e-01 8.10064e-01
1.886710201e+00 1.09604e-50 9.99999e-01 9.99999e-01 1.44060e-49 1.63972e-02 9.85941e-01 8.31920e-01
1.896143752e+00 2.70258e-57 9.99999e-01 9.99999e-01 3.11791e-56 2.66493e-02 9.86216e-01 8.35073e-01
1.905624471e+00 2.56609e-67 9.99999e-01 9.99999e-01 3.67963e-65 2.05478e-03 9.86487e-01 8.48636e-01
1.915152593e+00 3.27515e-53 9.99999e-01 9.99999e-01 1.41554e-50 4.00993e-04 9.86752e-01 8.89334e-01
1.924728356e+00 2.37027e-63 9.99999e-01 9.99999e-01 1.52276e-60 1.45528e-04 9.87012e-01 9.35831e-01
1.934351998e+00 0.00000e+00 9.99999e-01 9.99999e-01 0.00000e+00 1.11786e-04 9.87267e-01 9.68760e-01
1.944023758e+00 0.00000e+00 9.99999e-01 9.99999e-01 0.00000e+00 1.92346e-03 9.87517e-01 9.88946e-01
1.953743877e+00 0.00000e+00 9.99999e-01 9.99999e-01 0.00000e+00 5.63869e-03 9.87762e-01 9.95361e-01
1.963512596e+00 0.00000e+00 9.99999e-01 9.99999e-01 0.00000e+00 3.49273e-02 9.88002e-01 9.97652e-01
1.973330159e+00 0.00000e+00 9.99999e-01 9.99999e-01 0.00000e+00 7.46936e-02 9.88238e-01 9.98771e-01
1.983196810e+00 0.00000e+00 9.99999e-01 9.99999e-01 0.00000e+00 2.72409e-01 9.88469e-01 9.99326e-01
1.993112794e+00 0.00000e+00 9.99999e-01 9.99999e-01 0.00000e+00 3.66188e-01 9.88695e-01 9.99632e-01
2.003078358e+00 0.00000e+00 9.99999e-01 9.99999e-01 0.00000e+00 5.49195e-01 9.88917e-01 9.99793e-01
2.013093750e+00 0.00000e+00 9.99999e-01 9.99999e-01 0.00000e+00 6.77593e-01 9.89135e-01 9.99876e-01
2.023159218e+00 0.00000e+00 9.99999e-01 9.99999e-01 0.00000e+00 7.99933e-01 9.89348e-01 9.99912e-01
2.033275015e+00 0.00000e+00 9.99999e-01 9.99999e-01 0.00000e+00 8.41667e-01 9.89557e-01 9.99929e-01
2.043441390e+00 0.00000e+00 9.99999e-01 9.99999e-01 0.00000e+00 8.98764e-01 9.89763e-01 9.99925e-01
2.053658597e+00 0.00000e+00 9.99999e-01 9.99999e-01 0.00000e+00 9.17669e-01 9.89964e-01 9.99897e-01
2.063926890e+00 0.00000e+00 9.99998e-01 9.99999e-01 0.00000e+00 9.43840e-01 9.90161e-01 9.99841e-01
2.074246524e+00 0.00000e+00 9.99998e-01 9.99999e-01 0.00000e+00 9.51285e-01 9.90354e-01 9.99749e-01
2.084617757e+00 0.00000e+00 9.99997e-01 9.99999e-01 0.00000e+00 9.67954e-01 9.90544e-01 9.99603e-01
2.095040845e+00 0.00000e+00 9.99996e-01 9.99999e-01 0.00000e+00 9.74594e-01 9.90730e-01 9.99409e-01
2.105516050e+00 0.00000e+00 9.99995e-01 9.99999e-01 0.00000e+00 9.78204e-01 9.90912e-01 9.99175e-01
2.116043630e+00 0.00000e+00 9.99995e-01 9.99999e-01 0.00000e+00 9.79169e-01 9.91091e-01 9.98983e-01
2.126623848e+00 0.00000e+00 9.99996e-01 9.99999e-01 0.00000e+00 9.87266e-01 9.91266e-01 9.98859e-01
2.137256967e+00 1.92018e-291 9.99996e-01 9.99999e-01 1.95399e-291 9.87869e-01 9.91438e-01 9.98731e-01
2.147943252e+00 8.57680e-137 9.99998e-01 9.99999e-01 8.73226e-137 9.88332e-01 9.91606e-01 9.98469e-01
2.158682968e+00 1.00992e-82 9.99990e-01 9.99999e-01 1.02883e-82 9.89320e-01 9.91771e-01 9.98226e-01
2.169476383e+00 6.79758e-41 9.99996e-01 9.99999e-01 6.91988e-41 9.88633e-01 9.91933e-01 9.98650e-01
2.180323765e+00 4.86622e-26 9.99997e-01 9.99999e-01 4.95245e-26 9.86968e-01 9.92092e-01 9.98998e-01
2.191225384e+00 5.98582e-14 9.99997e-01 9.99999e-01 6.08896e-14 9.84111e-01 9.92247e-01 9.99161e-01
2.202181511e+00 2.40322e-09 9.99998e-01 9.99999e-01 2.45296e-09 9.80356e-01 9.92400e-01 9.99351e-01
2.213192418e+00 1.59187e-05 9.99998e-01 9.99999e-01 1.62323e-05 9.80106e-01 9.92549e-01 9.99549e-01
2.224258381e+00 1.33123e-03 9.99998e-01 9.99999e-01 1.36467e-03 9.76606e-01 9.92696e-01 9.99712e-01
2.235379672e+00 1.38251e-02 9.99998e-01 9.99999e-01 1.41735e-02 9.79981e-01 9.92840e-01 9.99827e-01
2.246556571e+00 5.18165e-02 9.99999e-01 9.99999e-01 5.38162e-02 9.64960e-01 9.92981e-01 9.99890e-01
2.257789354e+00 1.63510e-01 9.99999e-01 9.99999e-01 1.68974e-01 9.72788e-01 9.93119e-01 9.99920e-01
2.269078300e+00 1.92555e-01 9.99999e-01 9.99999e-01 2.07165e-01 9.34397e-01 9.93254e-01 9.99933e-01
2.280423692e+00 2.05047e-01 9.99999e-01 9.99999e-01 2.17918e-01 9.45345e-01 9.93387e-01 9.99931e-01
2.291825810e+00 3.29294e-01 9.99999e-01 9.99999e-01 3.69390e-01 8.95150e-01 9.93517e-01 9.99920e-01
2.303284939e+00 4.11175e-01 9.99999e-01 9.99999e-01 4.56292e-01 9.05624e-01 9.93645e-01 9.99891e-01
2.314801364e+00 4.17397e-01 9.99999e-01 9.99999e-01 4.97047e-01 8.43166e-01 9.93770e-01 9.99847e-01
2.326375371e+00 5.24099e-01 9.99999e-01 9.99999e-01 6.27947e-01 8.37768e-01 9.93893e-01 9.99796e-01
2.338007248e+00 4.87819e-01 9.99999e-01 9.99999e-01 6.02635e-01 8.12149e-01 9.94013e-01 9.99722e-01
2.349697284e+00 4.55085e-01 9.99999e-01 9.99999e-01 6.44357e-01 7.05777e-01 9.94131e-01 9.99624e-01
2.361445770e+00 5.27578e-01 9.99999e-01 9.99999e-01 7.03212e-01 7.53504e-01 9.94246e-01 9.99481e-01
2.373252999e+00 4.94889e-01 9.99999e-01 9.99999e-01 7.27088e-01 6.80701e-01 9.94360e-01 9.99285e-01
2.385119264e+00 4.53768e-01 9.99999e-01 9.99999e-01 8.69434e-01 5.21492e-01 9.94471e-01 9.99040e-01
2.397044861e+00 6.19382e-01 9.99999e-01 9.99999e-01 9.43947e-01 6.59595e-01 9.94580e-01 9.98562e-01
2.409030085e+00 4.22459e-01 9.99999e-01 9.99999e-01 9.04867e-01 4.68588e-01 9.94686e-01 9.97909e-01
2.421075235e+00 4.04954e-01 9.99999e-01 9.99999e-01 8.33486e-01 4.75440e-01 9.94791e-01 9.97065e-01
2.433180612e+00 1.44339e-01 9.99999e-01 9.99999e-01 3.83125e-01 3.26812e-01 9.94894e-01 9.95940e-01
2.445346515e+00 1.15206e-01 9.99999e-01 9.99999e-01 6.33112e-01 1.64861e-01 9.94994e-01 9.94345e-01
2.457573247e+00 1.28125e-02 9.99999e-01 9.99999e-01 6.00892e-02 1.15174e-01 9.95093e-01 9.91719e-01
2.469861113e+00 1.31793e-07 9.99999e-01 9.99999e-01 1.25807e-06 1.46618e-02 9.95190e-01 9.87922e-01
2.482210419e+00 3.19908e-27 9.99999e-01 9.99999e-01 1.20726e-24 7.59724e-04 9.95284e-01 9.82530e-01
2.494621471e+00 2.64676e-41 9.99999e-01 9.99999e-01 1.60445e-37 1.20847e-05 9.95377e-01 9.74534e-01
2.507094578e+00 5.15348e-44 9.99999e-01 9.99999e-01 2.46037e-36 2.05187e-09 9.95468e-01 9.60237e-01
2.519630051e+00 7.79777e-60 9.99999e-01 9.99999e-01 3.51100e-48 7.40874e-14 9.95558e-01 9.32666e-01
2.532228202e+00 1.43447e-80 9.99999e-01 9.99999e-01 1.55950e-64 5.51675e-18 9.95645e-01 8.80453e-01
2.544889343e+00 8.21472e-85 9.99999e-01 9.99999e-01 1.95648e-63 2.24639e-23 9.95731e-01 7.75334e-01
2.557613789e+00 2.90981e-116 9.99999e-01 9.99999e-01 8.50319e-95 2.44026e-23 9.95815e-01 6.08561e-01
2.570401858e+00 5.04933e-181 9.99999e-01 9.99999e-01 1.79398e-150 2.14920e-32 9.95898e-01 3.94526e-01
2.583253867e+00 0.00000e+00 9.99999e-01 9.99999e-01 0.00000e+00 2.60268e-32 9.95978e-01 2.29072e-01
2.596170137e+00 0.00000e+00 9.99999e-01 9.99999e-01 0.00000e+00 4.18355e-27 9.96058e-01 1.55875e-01
2.609150988e+00 0.00000e+00 9.99999e-01 9.99999e-01 0.00000e+00 1.13505e-19 9.96135e-01 1.19072e-01
2.622196742e+00 0.00000e+00 9.99999e-01 9.99999e-01 0.00000e+00 1.21612e-16 9.96212e-01 1.13818e-01
2.635307726e+00 0.00000e+00 9.99999e-01 9.99999e-01 0.00000e+00 4.56714e-08 9.96286e-01 1.31167e-01
2.648484265e+00 0.00000e+00 9.99999e-01 9.99999e-01 0.00000e+00 1.36477e-09 9.96359e-01 1.37168e-01
2.661726686e+00 0.00000e+00 9.99999e-01 9.99999e-01 0.00000e+00 1.66583e-16 9.96431e-01 1.33016e-01
2.675035320e+00 0.00000e+00 9.99999e-01 9.99999e-01 0.00000e+00 3.96670e-56 9.96502e-01 1.35380e-01
2.688410496e+00 0.00000e+00 9.99999e-01 9.99999e-01 0.00000e+00 4.84693e-28 9.96571e-01 1.50532e-01
2.701852549e+00 0.00000e+00 9.99999e-01 9.99999e-01 0.00000e+00 1.89782e-24 9.96638e-01 1.59819e-01
2.715361811e+00 0.00000e+00 9.99999e-01 9.99999e-01 0.00000e+00 2.58842e-24 9.96704e-01 1.69991e-01
2.728938620e+00 0.00000e+00 9.99999e-01 9.99999e-01 0.00000e+00 1.87416e-17 9.96769e-01 2.02371e-01
2.742583314e+00 0.00000e+00 9.99999e-01 9.99999e-01 0.00000e+00 1.12902e-18 9.96833e-01 2.79190e-01
2.756296230e+00 0.00000e+00 9.99999e-01 9.99999e-01 0.00000e+00 1.13444e-19 9.96896e-01 4.07884e-01
2.770077711e+00 0.00000e+00 9.99999e-01 9.99999e-01 0.00000e+00 2.83734e-26 9.96957e-01 5.60669e-01
2.783928100e+00 0.00000e+00 9.99999e-01 9.99999e-01 0.00000e+00 2.31093e-26 9.97017e-01 6.68437e-01
2.797847740e+00 0.00000e+00 9.99999e-01 9.99999e-01 0.00000e+00 3.50633e-20 9.97076e-01 7.62927e-01
2.811836979e+00 0.00000e+00 9.99999e-01 9.99999e-01 0.00000e+00 2.24322e-21 9.97133e-01 8.46914e-01
2.825896164e+00 0.00000e+00 9.99999e-01 9.99999e-01 0.00000e+00 1.43898e-18 9.97190e-01 8.98342e-01
2.840025645e+00 0.00000e+00 9.99999e-01 9.99999e-01 0.00000e+00 1.39505e-14 9.97245e-01 9.25776e-01
2.854225773e+00 0.00000e+00 9.99999e-01 9.99999e-01 0.00000e+00 3.82654e-13 9.97299e-01 9.43267e-01
2.868496902e+00 0.00000e+00 9.99999e-01 9.99999e-01 0.00000e+00 2.40290e-12 9.97353e-01 9.61578e-01
2.882839386e+00 0.00000e+00 9.99999e-01 9.99999e-01 0.00000e+00 6.57301e-10 9.97405e-01 9.73926e-01
2.897253583e+00 0.00000e+00 9.99999e-01 9.99999e-01 0.00000e+00 1.79378e-08 9.97456e-01 9.80635e-01
2.911739851e+00 0.00000e+00 9.99999e-01 9.99999e-01 0.00000e+00 5.57612e-06 9.97506e-01 9.84966e-01
2.926298550e+00 0.00000e+00 9.99999e-01 9.99999e-01 0.00000e+00 7.43807e-05 9.97555e-01 9.88893e-01
2.940930043e+00 0.00000e+00 9.99999e-01 9.99999e-01 0.00000e+00 1.04551e-04 9.97604e-01 9.91096e-01
2.955634693e+00 0.00000e+00 9.99999e-01 9.99999e-01 0.00000e+00 2.68138e-04 9.97651e-01 9.92024e-01
2.970412867e+00 0.00000e+00 9.99999e-01 9.99999e-01 0.00000e+00 3.18209e-04 9.97697e-01 9.93017e-01
2.985264931e+00 4.46003e-229 9.99999e-01 9.99999e-01 4.12204e-227 3.76856e-03 9.97743e-01 9.93455e-01
3.000191256e+00 3.31967e-179 9.99999e-01 9.99999e-01 9.71553e-178 4.55110e-03 9.97787e-01 9.93287e-01
3.015192212e+00 6.51239e-191 9.99999e-01 9.99999e-01 1.70299e-189 1.60695e-02 9.97831e-01 9.92318e-01
3.030268173e+00 1.79493e-154 9.99999e-01 9.99999e-01 2.92303e-153 3.45333e-02 9.97874e-01 9.90632e-01
3.045419514e+00 3.69563e-95 9.99999e-01 9.99999e-01 8.11096e-94 1.11648e-02 9.97916e-01 9.89210e-01
3.060646612e+00 1.36314e-44 9.99999e-01 9.99999e-01 9.95669e-44 7.86985e-02 9.97957e-01 9.87044e-01
3.075949845e+00 6.58331e-36 9.99999e-01 9.99999e-01 1.07538e-34 8.57329e-02 9.97997e-01 4.27090e-01
3.091329594e+00 1.16039e-34 9.99999e-01 9.99999e-01 5.05220e-33 5.73512e-02 9.98036e-01 1.30905e-01
3.106786242e+00 5.48726e-36 9.99999e-01 9.99999e-01 6.32715e-33 1.32630e-01 9.98075e-01 4.23805e-03
