# ------------------------------------------------------------------------
# NASA-GSFC Planetary Spectrum Generator (PSG, Villanueva et al. 2018, 2022)
# Atmospheric transmittance spectrum synthesized with PUMAS
# Synthesized on Sun Jan 28 17:00:05 2024
# Spectral unit: Wavelength [um]
# ------------------------------------------------------------------------
# Wave/freq Total CO2 N2 CO O2 SO2 H2O Rayleigh CIA
9.018370173e-01 1.31675e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.22479e-06 1.31156e-06 1.21596e-06
9.063462024e-01 1.31519e-06 1.21674e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.22431e-06 1.31010e-06 1.21596e-06
9.108779334e-01 1.31707e-06 1.22251e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.22617e-06 1.30866e-06 1.21596e-06
9.154323231e-01 1.31263e-06 1.21622e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.22505e-06 1.30724e-06 1.21596e-06
9.200094847e-01 1.31621e-06 1.22999e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.22221e-06 1.30583e-06 1.21596e-06
9.246095321e-01 1.31501e-06 1.23023e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.22131e-06 1.30443e-06 1.21596e-06
9.292325798e-01 1.31651e-06 1.22288e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.23554e-06 1.30305e-06 1.21596e-06
9.338787427e-01 1.33452e-06 1.22926e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.26546e-06 1.30169e-06 1.21599e-06
9.385481364e-01 1.31963e-06 1.21882e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.24546e-06 1.30034e-06 1.21599e-06
9.432408771e-01 1.31860e-06 1.21809e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.24602e-06 1.29900e-06 1.21599e-06
9.479570815e-01 1.31703e-06 1.21742e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.24591e-06 1.29768e-06 1.21598e-06
9.526968669e-01 1.31369e-06 1.21630e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.24272e-06 1.29638e-06 1.21597e-06
9.574603512e-01 1.30979e-06 1.21602e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.23875e-06 1.29509e-06 1.21597e-06
9.622476530e-01 1.30521e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.23358e-06 1.29382e-06 1.21596e-06
9.670588912e-01 1.29964e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.22678e-06 1.29256e-06 1.21596e-06
9.718941857e-01 1.29598e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.22302e-06 1.29132e-06 1.21596e-06
9.767536566e-01 1.29503e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.22338e-06 1.29010e-06 1.21596e-06
9.816374249e-01 1.29146e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21987e-06 1.28889e-06 1.21596e-06
9.865456120e-01 1.28855e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21726e-06 1.28769e-06 1.21596e-06
9.914783401e-01 1.28687e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21650e-06 1.28651e-06 1.21596e-06
9.964357318e-01 1.28546e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21613e-06 1.28535e-06 1.21596e-06
1.001417910e+00 1.28443e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21630e-06 1.28420e-06 1.21596e-06
1.006425000e+00 1.28323e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21621e-06 1.28306e-06 1.21596e-06
1.011457125e+00 1.28208e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21616e-06 1.28194e-06 1.21596e-06
1.016514411e+00 1.28094e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21611e-06 1.28084e-06 1.21596e-06
1.021596983e+00 1.27991e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21618e-06 1.27975e-06 1.21596e-06
1.026704968e+00 1.27877e-06 1.21598e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21607e-06 1.27867e-06 1.21596e-06
1.031838492e+00 1.27811e-06 1.21659e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21600e-06 1.27762e-06 1.21596e-06
1.036997685e+00 1.37129e-06 1.33945e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21597e-06 1.27657e-06 1.21596e-06
1.042182673e+00 1.31671e-06 1.27126e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21597e-06 1.27554e-06 1.21596e-06
1.047393587e+00 1.31730e-06 1.27124e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.27452e-06 1.21596e-06
1.052630555e+00 1.39416e-06 1.37264e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21597e-06 1.27352e-06 1.21596e-06
1.057893707e+00 1.32129e-06 1.28112e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21597e-06 1.27254e-06 1.21596e-06
1.063183176e+00 1.35210e-06 1.31938e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21601e-06 1.27156e-06 1.21596e-06
1.068499092e+00 1.31435e-06 1.27289e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21613e-06 1.27060e-06 1.21596e-06
1.073841587e+00 1.30558e-06 1.26254e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21631e-06 1.26966e-06 1.21596e-06
1.079210795e+00 1.28051e-06 1.23115e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21668e-06 1.26873e-06 1.21596e-06
1.084606849e+00 1.27026e-06 1.21762e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21770e-06 1.26781e-06 1.21596e-06
1.090029883e+00 1.27040e-06 1.21924e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21758e-06 1.26691e-06 1.21596e-06
1.095480033e+00 1.26910e-06 1.21716e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21903e-06 1.26602e-06 1.21596e-06
1.100957433e+00 1.26993e-06 1.21619e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.22200e-06 1.26514e-06 1.21596e-06
1.106462220e+00 1.27131e-06 1.21598e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.22501e-06 1.26428e-06 1.21596e-06
1.111994531e+00 1.27801e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.23466e-06 1.26343e-06 1.21596e-06
1.117554504e+00 1.29929e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.26240e-06 1.26259e-06 1.21598e-06
1.123142276e+00 1.29606e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.25904e-06 1.26177e-06 1.21601e-06
1.128757988e+00 1.29122e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.25376e-06 1.26096e-06 1.21602e-06
1.134401778e+00 1.30936e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.27703e-06 1.26016e-06 1.21601e-06
1.140073787e+00 1.27618e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.23683e-06 1.25938e-06 1.21600e-06
1.145774156e+00 1.29081e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.25577e-06 1.25860e-06 1.21600e-06
1.151503026e+00 1.28261e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.24655e-06 1.25784e-06 1.21598e-06
1.157260541e+00 1.27242e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.23491e-06 1.25709e-06 1.21596e-06
1.163046844e+00 1.26478e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.22640e-06 1.25635e-06 1.21596e-06
1.168862078e+00 1.26054e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.22202e-06 1.25563e-06 1.21596e-06
1.174706389e+00 1.26068e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.22300e-06 1.25491e-06 1.21596e-06
1.180579921e+00 1.26065e-06 1.21596e-06 1.21596e-06 1.21597e-06 1.21596e-06 1.21596e-06 1.22376e-06 1.25421e-06 1.21596e-06
1.186482820e+00 1.25895e-06 1.21596e-06 1.21596e-06 1.21597e-06 1.21596e-06 1.21596e-06 1.22249e-06 1.25352e-06 1.21596e-06
1.192415234e+00 1.25571e-06 1.21602e-06 1.21596e-06 1.21597e-06 1.21596e-06 1.21596e-06 1.21938e-06 1.25284e-06 1.21596e-06
1.198377311e+00 1.26551e-06 1.22917e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.22040e-06 1.25217e-06 1.21596e-06
1.204369197e+00 1.51837e-06 1.51405e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.22025e-06 1.25152e-06 1.21596e-06
1.210391043e+00 1.47011e-06 1.46563e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21936e-06 1.25087e-06 1.21596e-06
1.216442998e+00 1.43767e-06 1.43009e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21824e-06 1.25023e-06 1.21596e-06
1.222525213e+00 1.48403e-06 1.48053e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21765e-06 1.24961e-06 1.21596e-06
1.228637839e+00 1.43383e-06 1.42781e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21686e-06 1.24899e-06 1.21596e-06
1.234781029e+00 1.41705e-06 1.40950e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21625e-06 1.24839e-06 1.21596e-06
1.240954934e+00 1.35020e-06 1.33437e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21604e-06 1.24780e-06 1.21596e-06
1.247159708e+00 1.28030e-06 1.25451e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21599e-06 1.24721e-06 1.21596e-06
1.253395507e+00 1.31707e-06 1.29679e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21599e-06 1.24664e-06 1.21596e-06
1.259662485e+00 1.33652e-06 1.31947e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21600e-06 1.24607e-06 1.21596e-06
1.265960797e+00 1.33057e-06 1.31265e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21603e-06 1.24552e-06 1.21596e-06
1.272290601e+00 1.25379e-06 1.22608e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21608e-06 1.24497e-06 1.21596e-06
1.278652054e+00 1.24873e-06 1.22064e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21632e-06 1.24444e-06 1.21596e-06
1.285045314e+00 1.31790e-06 1.30017e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21634e-06 1.24391e-06 1.21596e-06
1.291470541e+00 1.42595e-06 1.41965e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21720e-06 1.24339e-06 1.21596e-06
1.297927893e+00 1.34653e-06 1.33273e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21889e-06 1.24288e-06 1.21596e-06
1.304417533e+00 1.26259e-06 1.23650e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.22172e-06 1.24238e-06 1.21596e-06
1.310939621e+00 1.35323e-06 1.33911e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.22473e-06 1.24189e-06 1.21596e-06
1.317494319e+00 1.47859e-06 1.47575e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.22575e-06 1.24141e-06 1.21596e-06
1.324081790e+00 1.36865e-06 1.35826e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.22898e-06 1.24093e-06 1.21596e-06
1.330702199e+00 1.28686e-06 1.25895e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.24203e-06 1.24047e-06 1.21597e-06
1.337355710e+00 1.42750e-06 1.42176e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.24124e-06 1.24001e-06 1.21598e-06
1.344042489e+00 1.41540e-06 1.40887e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.26571e-06 1.23956e-06 1.21602e-06
1.350762701e+00 1.35931e-06 1.32366e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.31553e-06 1.23912e-06 1.21616e-06
1.357516515e+00 1.38209e-06 1.26919e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.36968e-06 1.23868e-06 1.21655e-06
1.364304097e+00 1.39399e-06 1.26962e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.38293e-06 1.23826e-06 1.21700e-06
1.371125618e+00 1.38084e-06 1.29251e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.36252e-06 1.23784e-06 1.21694e-06
1.377981246e+00 1.36456e-06 1.27112e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.34891e-06 1.23743e-06 1.21680e-06
1.384871152e+00 1.37149e-06 1.24803e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.36117e-06 1.23702e-06 1.21675e-06
1.391795508e+00 1.35599e-06 1.23318e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.34521e-06 1.23663e-06 1.21671e-06
1.398754485e+00 1.36336e-06 1.22064e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.35459e-06 1.23624e-06 1.21658e-06
1.405748258e+00 1.35341e-06 1.21748e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.34434e-06 1.23585e-06 1.21632e-06
1.412776999e+00 1.33311e-06 1.21650e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.32278e-06 1.23548e-06 1.21612e-06
1.419840884e+00 1.32851e-06 1.21699e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.31816e-06 1.23511e-06 1.21603e-06
1.426940089e+00 1.41400e-06 1.40446e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.29443e-06 1.23475e-06 1.21601e-06
1.434074789e+00 1.64867e-06 1.64838e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.28670e-06 1.23439e-06 1.21602e-06
1.441245163e+00 1.62575e-06 1.62538e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.27793e-06 1.23404e-06 1.21603e-06
1.448451389e+00 1.54389e-06 1.54292e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.27224e-06 1.23370e-06 1.21602e-06
1.455693646e+00 1.43271e-06 1.42969e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.24899e-06 1.23336e-06 1.21601e-06
1.462972114e+00 1.34541e-06 1.33297e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.25518e-06 1.23303e-06 1.21600e-06
1.470286975e+00 1.43467e-06 1.42792e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.27134e-06 1.23271e-06 1.21600e-06
1.477638409e+00 1.47505e-06 1.47307e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.25732e-06 1.23239e-06 1.21599e-06
1.485026601e+00 1.42658e-06 1.42315e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.24897e-06 1.23208e-06 1.21597e-06
1.492451734e+00 1.43591e-06 1.43306e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.23635e-06 1.23177e-06 1.21596e-06
1.499913993e+00 1.40326e-06 1.39843e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.22580e-06 1.23147e-06 1.21596e-06
1.507413563e+00 1.27091e-06 1.25651e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.22493e-06 1.23117e-06 1.21596e-06
1.514950631e+00 1.27183e-06 1.25900e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.22077e-06 1.23088e-06 1.21596e-06
1.522525384e+00 1.39854e-06 1.39440e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21807e-06 1.23059e-06 1.21596e-06
1.530138011e+00 1.53210e-06 1.53118e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21719e-06 1.23032e-06 1.21596e-06
1.537788701e+00 1.53977e-06 1.53897e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21656e-06 1.23004e-06 1.21596e-06
1.545477645e+00 1.44237e-06 1.44005e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21633e-06 1.22977e-06 1.21596e-06
1.553205033e+00 1.34991e-06 1.34367e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21618e-06 1.22951e-06 1.21596e-06
1.560971058e+00 1.37601e-06 1.37119e-06 1.21596e-06 1.21810e-06 1.21596e-06 1.21596e-06 1.21618e-06 1.22925e-06 1.21596e-06
1.568775913e+00 1.58422e-06 1.58363e-06 1.21596e-06 1.21993e-06 1.21596e-06 1.21596e-06 1.21612e-06 1.22899e-06 1.21596e-06
1.576619793e+00 1.61834e-06 1.61808e-06 1.21596e-06 1.21792e-06 1.21596e-06 1.21596e-06 1.21610e-06 1.22874e-06 1.21596e-06
1.584502892e+00 1.51953e-06 1.51863e-06 1.21596e-06 1.21787e-06 1.21596e-06 1.21596e-06 1.21610e-06 1.22850e-06 1.21596e-06
1.592425406e+00 1.46654e-06 1.46506e-06 1.21596e-06 1.21660e-06 1.21596e-06 1.21596e-06 1.21613e-06 1.22826e-06 1.21596e-06
1.600387533e+00 1.61700e-06 1.61669e-06 1.21596e-06 1.21618e-06 1.21596e-06 1.21596e-06 1.21608e-06 1.22802e-06 1.21596e-06
1.608389471e+00 1.61633e-06 1.61608e-06 1.21596e-06 1.21600e-06 1.21596e-06 1.21596e-06 1.21603e-06 1.22779e-06 1.21596e-06
1.616431418e+00 1.54970e-06 1.54914e-06 1.21596e-06 1.21600e-06 1.21596e-06 1.21596e-06 1.21603e-06 1.22756e-06 1.21596e-06
1.624513575e+00 1.48853e-06 1.48747e-06 1.21596e-06 1.21598e-06 1.21596e-06 1.21596e-06 1.21598e-06 1.22734e-06 1.21596e-06
1.632636143e+00 1.49145e-06 1.49038e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21604e-06 1.22712e-06 1.21596e-06
1.640799324e+00 1.55044e-06 1.54990e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21605e-06 1.22690e-06 1.21596e-06
1.649003321e+00 1.52593e-06 1.52525e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21616e-06 1.22669e-06 1.21596e-06
1.657248337e+00 1.46807e-06 1.46686e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21616e-06 1.22648e-06 1.21596e-06
1.665534579e+00 1.45298e-06 1.45157e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21624e-06 1.22628e-06 1.21596e-06
1.673862252e+00 1.39640e-06 1.39370e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21624e-06 1.22608e-06 1.21596e-06
1.682231563e+00 1.33677e-06 1.33191e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21628e-06 1.22589e-06 1.21596e-06
1.690642721e+00 1.27953e-06 1.27225e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21671e-06 1.22569e-06 1.21596e-06
1.699095934e+00 1.25358e-06 1.24507e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21697e-06 1.22551e-06 1.21596e-06
1.707591414e+00 1.25508e-06 1.24671e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21781e-06 1.22532e-06 1.21596e-06
1.716129371e+00 1.23917e-06 1.22988e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21813e-06 1.22514e-06 1.21596e-06
1.724710018e+00 1.23904e-06 1.22966e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21858e-06 1.22496e-06 1.21596e-06
1.733333568e+00 1.23024e-06 1.21801e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.22001e-06 1.22479e-06 1.21596e-06
1.742000236e+00 1.23006e-06 1.21715e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.22077e-06 1.22462e-06 1.21596e-06
1.750710237e+00 1.25517e-06 1.24711e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.22244e-06 1.22445e-06 1.21596e-06
1.759463788e+00 1.31610e-06 1.31113e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.22438e-06 1.22428e-06 1.21596e-06
1.768261107e+00 1.28621e-06 1.27934e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.22568e-06 1.22412e-06 1.21596e-06
1.777102413e+00 1.25368e-06 1.23458e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.23650e-06 1.22396e-06 1.21597e-06
1.785987925e+00 1.30483e-06 1.29740e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.24011e-06 1.22381e-06 1.21597e-06
1.794917864e+00 1.28999e-06 1.27399e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.25458e-06 1.22366e-06 1.21599e-06
1.803892454e+00 1.30562e-06 1.26488e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.28857e-06 1.22351e-06 1.21603e-06
1.812911916e+00 1.32546e-06 1.24501e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.31782e-06 1.22336e-06 1.21610e-06
1.821976476e+00 1.32889e-06 1.22925e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.32376e-06 1.22322e-06 1.21626e-06
1.831086358e+00 1.36419e-06 1.21914e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.36124e-06 1.22308e-06 1.21667e-06
1.840241790e+00 1.38633e-06 1.21700e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.38402e-06 1.22294e-06 1.21715e-06
1.849442999e+00 1.37327e-06 1.21726e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.37050e-06 1.22280e-06 1.21739e-06
1.858690214e+00 1.36903e-06 1.22338e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.36610e-06 1.22267e-06 1.21739e-06
1.867983665e+00 1.40885e-06 1.35703e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.39062e-06 1.22254e-06 1.21728e-06
1.877323583e+00 1.55153e-06 1.55087e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.35613e-06 1.22241e-06 1.21712e-06
1.886710201e+00 1.52818e-06 1.52745e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.32300e-06 1.22228e-06 1.21698e-06
1.896143752e+00 1.44669e-06 1.44293e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.33656e-06 1.22216e-06 1.21696e-06
1.905624471e+00 1.43135e-06 1.42307e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.35449e-06 1.22204e-06 1.21687e-06
1.915152593e+00 1.39491e-06 1.36868e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.35684e-06 1.22192e-06 1.21661e-06
1.924728356e+00 1.38786e-06 1.37039e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.33036e-06 1.22180e-06 1.21633e-06
1.934351998e+00 1.47121e-06 1.46973e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.31432e-06 1.22169e-06 1.21613e-06
1.944023758e+00 1.62259e-06 1.62247e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.28996e-06 1.22158e-06 1.21602e-06
1.953743877e+00 1.73201e-06 1.73199e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.26841e-06 1.22147e-06 1.21598e-06
1.963512596e+00 1.73389e-06 1.73387e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.25012e-06 1.22136e-06 1.21597e-06
1.973330159e+00 1.66167e-06 1.66160e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.23553e-06 1.22126e-06 1.21596e-06
1.983196810e+00 1.59491e-06 1.59477e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.23150e-06 1.22115e-06 1.21596e-06
1.993112794e+00 1.63096e-06 1.63087e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.22714e-06 1.22105e-06 1.21596e-06
2.003078358e+00 1.77156e-06 1.77155e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.22696e-06 1.22095e-06 1.21596e-06
2.013093750e+00 1.77135e-06 1.77134e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.22142e-06 1.22085e-06 1.21596e-06
2.023159218e+00 1.70476e-06 1.70472e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21986e-06 1.22076e-06 1.21596e-06
2.033275015e+00 1.68233e-06 1.68227e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21868e-06 1.22066e-06 1.21596e-06
2.043441390e+00 1.68376e-06 1.68371e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21721e-06 1.22057e-06 1.21596e-06
2.053658597e+00 1.73870e-06 1.73868e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21778e-06 1.22048e-06 1.21596e-06
2.063926890e+00 1.72916e-06 1.72914e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21761e-06 1.22039e-06 1.21596e-06
2.074246524e+00 1.68749e-06 1.68744e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21712e-06 1.22031e-06 1.21596e-06
2.084617757e+00 1.64925e-06 1.64918e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21707e-06 1.22022e-06 1.21596e-06
2.095040845e+00 1.61685e-06 1.61676e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21596e-06 1.21724e-06 1.22014e-06 1.21596e-06
