521 1936.708224 4.996E-24 4.382E+01.06000.065 2320.15510.750.000000    0 0 1 0 1F2    0 0 0 0 1A1   28E   2        29E   2     332320 2 2 1 1 1 0   114.0  118.0
521 1937.296498 7.727E-24 4.493E+01.06000.065 2318.88110.750.000000    0 0 1 0 1F2    0 0 0 0 1A1   28F2  3        29F1  3     332320 2 2 1 1 1 0   171.0  177.0
521 1937.308933 7.789E-24 4.529E+01.06000.065 2318.88240.750.000000    0 0 1 0 1F2    0 0 0 0 1A1   28F1  2        29F2  2     332320 2 2 1 1 1 0   171.0  177.0
521 1938.127669 5.295E-24 4.588E+01.06000.065 2317.34580.750.000000    0 0 1 0 1F2    0 0 0 0 1A1   28E   1        29E   1     332320 2 2 1 1 1 0   114.0  118.0
521 1938.128623 7.950E-24 4.592E+01.06000.065 2317.34580.750.000000    0 0 1 0 1F2    0 0 0 0 1A1   28F2  2        29F1  2     332320 2 2 1 1 1 0   171.0  177.0
521 1938.130550 1.327E-23 4.599E+01.06000.065 2317.34590.750.000000    0 0 1 0 1F2    0 0 0 0 1A1   28A2  1        29A1  1     332320 2 2 1 1 1 0   285.0  295.0
521 1939.496292 8.541E-24 4.897E+01.06000.065 2315.52450.750.000000    0 0 1 0 1F2    0 0 0 0 1A1   28F2  1        29F1  1     332320 2 2 1 1 1 0   171.0  177.0
521 1939.496534 8.545E-24 4.899E+01.06000.065 2315.52450.750.000000    0 0 1 0 1F2    0 0 0 0 1A1   28F1  1        29F2  1     332320 2 2 1 1 1 0   171.0  177.0
521 1942.194575 1.450E-23 4.229E+01.06000.065 2168.56290.750.000000    0 0 1 0 1F2    0 0 0 0 1A1   27F1  4        28F2  4     332320 2 2 1 1 1 0   165.0  171.0
521 1942.204782 1.418E-23 4.147E+01.06000.065 2169.11130.750.000000    0 0 1 0 1F2    0 0 0 0 1A1   27F1  5        28F2  5     332320 2 2 1 1 1 0   165.0  171.0
521 1942.246034 9.140E-24 4.008E+01.06000.065 2169.03810.750.000000    0 0 1 0 1F2    0 0 0 0 1A1   27E   4        28E   4     332320 2 2 1 1 1 0   110.0  114.0
521 1942.434444 2.509E-23 4.419E+01.06000.065 2169.81870.750.000000    0 0 1 0 1F2    0 0 0 0 1A1   27A2  3        28A1  3     332320 2 2 1 1 1 0   275.0  285.0
521 1942.440022 2.424E-23 4.230E+01.06000.065 2167.94250.750.000000    0 0 1 0 1F2    0 0 0 0 1A1   27A2  2        28A1  2     332320 2 2 1 1 1 0   275.0  285.0
521 1942.447805 1.243E-23 3.648E+01.06000.065 2169.77930.750.000000    0 0 1 0 1F2    0 0 0 0 1A1   27F2  6        28F1  6     332320 2 2 1 1 1 0   165.0  171.0
521 1942.457039 1.437E-23 4.197E+01.06000.065 2168.77370.750.000000    0 0 1 0 1F2    0 0 0 0 1A1   27F2  5        28F1  5     332320 2 2 1 1 1 0   165.0  171.0
521 1942.488822 1.287E-23 3.776E+01.06000.065 2169.73330.750.000000    0 0 1 0 1F2    0 0 0 0 1A1   27F1  6        28F2  6     332320 2 2 1 1 1 0   165.0  171.0
521 1942.530375 1.366E-23 3.975E+01.06000.065 2168.00050.750.000000    0 0 1 0 1F2    0 0 0 0 1A1   27F2  4        28F1  4     332320 2 2 1 1 1 0   165.0  171.0
521 1942.559528 2.662E-23 4.685E+01.06000.065 2169.67470.750.000000    0 0 1 0 1F2    0 0 0 0 1A1   27A1  2        28A2  2     332320 2 2 1 1 1 0   275.0  285.0
521 1942.572355 9.323E-24 4.070E+01.06000.065 2168.03430.750.000000    0 0 1 0 1F2    0 0 0 0 1A1   27E   3        28E   3     332320 2 2 1 1 1 0   110.0  114.0
521 1942.893593 1.167E-23 5.166E+01.06000.065 2170.82380.750.000000    0 0 1 0 1F2    0 0 0 0 1A1   27E   5        28E   5     332320 2 2 1 1 1 0   110.0  114.0
521 1942.912696 1.754E-23 5.176E+01.06000.065 2170.81940.750.000000    0 0 1 0 1F2    0 0 0 0 1A1   27F2  9        28F1  7     332320 2 2 1 1 1 0   165.0  171.0
521 1942.918758 1.480E-23 4.289E+01.06000.065 2167.11150.750.000000    0 0 1 0 1F2    0 0 0 0 1A1   27F1  3        28F2  3     332320 2 2 1 1 1 0   165.0  171.0
521 1942.950260 1.525E-23 4.501E+01.06000.065 2170.82810.750.000000    0 0 1 0 1F2    0 0 0 0 1A1   27F1  9        28F2  7     332320 2 2 1 1 1 0   165.0  171.0
521 1942.967701 1.478E-23 4.284E+01.06000.065 2167.12540.750.000000    0 0 1 0 1F2    0 0 0 0 1A1   27F2  3        28F1  3     432320 2 2 1 1 1 0   165.0  171.0
