141 2497.873388 5.053E-60 2.457E+02.00820.05220626.68300.50-.023000              5              4                    P 18      462623 5 3 2 1 2 2   140.0  148.0
141 2502.216160 3.736E-81 1.550E+02.10280.65729809.73430.60-.008500             10              9                    P  1      252623 5 3 2 1 2 2     4.0   12.0
141 2503.049161 2.176E-99 1.373E+02.01010.04839223.29180.50-.029000             11             10                    R 23      252623 5 3 2 1 2 2   196.0  188.0
141 2506.545104 1.896E-87 8.223E+00.02300.24432714.45440.65-.027000             11             10                    R  5      252623 5 3 2 1 2 2    52.0   44.0
141 2513.223466 5.320E-71 2.096E+02.01030.08825643.07870.50-.023100              8              7                    P  9      252623 5 3 2 1 2 2    68.0   76.0
141 2517.336156 3.812E-63 2.606E+02.00820.05322075.99530.50-.023000              6              5                    P 15      372623 5 3 2 1 2 2   116.0  124.0
141 2520.439657 5.476E-56 2.341E+02.00820.05218723.91970.50-.023000              4              3                    P 20      462623 5 3 2 1 2 2   156.0  164.0
141 2522.551016 2.362E-98 1.163E+02.01010.04838686.83350.50-.029000             11             10                    R 22      252623 5 3 2 1 2 2   188.0  180.0
141 2522.566695 2.080E-75 1.584E+02.03100.36727541.16680.22-.010900              9              8                    P  5      252623 5 3 2 1 2 2    36.0   44.0
141 2522.889418 8.080E-67 2.447E+02.00850.05923754.75740.50-.023000              7              6                    P 12      272623 5 3 2 1 2 2    92.0  100.0
141 2522.907183 6.370E-88 5.284E+00.01680.16032874.57581.00-.027900             11             10                    R  6      252623 5 3 2 1 2 2    60.0   52.0
141 2536.597359 3.883E-52 2.019E+02.00820.05216886.78270.50-.023000              3              2                    P 22      462623 5 3 2 1 2 2   172.0  180.0
141 2537.586754 1.560E-88 2.856E+00.01390.11833060.75000.85-.028500             11             10                    R  7      252623 5 3 2 1 2 2    68.0   60.0
141 2539.355613 2.327E-97 9.695E+01.01010.04838167.03330.50-.029000             11             10                    R 21      252623 5 3 2 1 2 2   180.0  172.0
141 2546.705866 1.659E-48 1.506E+02.00820.05215123.40450.50-.023000              2              1                    P 24      462623 5 3 2 1 2 2   188.0  196.0
141 2549.526732 8.246E-59 2.519E+02.00820.05220036.78270.50-.023000              5              4                    P 17      462623 5 3 2 1 2 2   132.0  140.0
141 2550.539663 2.352E-89 1.090E+00.01200.08933272.68550.50-.028800             11             10                    R  8      252623 5 3 2 1 2 2    76.0   68.0
141 2551.076176 3.493E-45 8.252E+01.00820.05213441.33550.50-.023000              1              0                    P 26      462623 5 3 2 1 2 2   204.0  212.0
141 2553.480471 1.719E-70 2.093E+02.01160.11425369.21510.50-.021600              8              7                    P  8      252623 5 3 2 1 2 2    60.0   68.0
141 2553.574101 2.067E-96 7.933E+01.01010.04837664.77400.50-.029000             11             10                    R 20      252623 5 3 2 1 2 2   172.0  164.0
141 2557.194545 3.205E-75 1.576E+02.05020.54227393.79070.50-.009200              9              8                    P  4      252623 5 3 2 1 2 2    28.0   36.0
141 2557.440036 3.453E-81 4.347E+01.10500.60129781.44190.550.001900             10              9                    R  0      252623 5 3 2 1 2 2    12.0    4.0
141 2561.721159 9.849E-91 1.321E-01.01120.07333510.05060.50-.029000             11             10                    R  9      252623 5 3 2 1 2 2    84.0   76.0
141 2565.304539 1.644E-95 6.354E+01.01010.04837180.89670.50-.029000             11             10                    R 19      252623 5 3 2 1 2 2   164.0  156.0
141 2565.529048 3.609E-62 2.647E+02.00830.05421594.27060.50-.023000              6              5                    P 14      372623 5 3 2 1 2 2   108.0  116.0
141 2567.284505 4.466E-66 2.466E+02.00870.06423378.74410.50-.023000              7              6                    P 11      272623 5 3 2 1 2 2    84.0   92.0
141 2571.085711 2.776E-91 1.226E-01.01070.06333772.47280.50-.029000             11             10                    R 10      252623 5 3 2 1 2 2    92.0   84.0
141 2574.634333 1.160E-94 4.963E+01.01010.04836716.20210.50-.029000             11             10                    R 18      252623 5 3 2 1 2 2   156.0  148.0
141 2574.780337 1.342E-54 2.407E+02.00820.05218051.90270.50-.023000              4              3                    P 19      462623 5 3 2 1 2 2   148.0  156.0
141 2578.586781 7.270E-91 1.199E+00.01040.05734059.53990.50-.029000             11             10                    R 11      252623 5 3 2 1 2 2   100.0   92.0
141 2581.642196 7.204E-94 3.759E+01.01010.04836271.45170.50-.029000             11             10                    R 17      252623 5 3 2 1 2 2   148.0  140.0
141 2582.968802 5.311E-81 4.696E+01.08950.66429809.73430.51-.002300             10              9                    R  1      252623 5 3 2 1 2 2    20.0   12.0
141 2584.176545 5.021E-91 3.497E+00.01030.05334370.80020.50-.029000             11             10                    R 12      252623 5 3 2 1 2 2   108.0  100.0
141 2586.399737 3.888E-93 2.740E+01.01010.04935847.36770.50-.029000             11             10                    R 16      252623 5 3 2 1 2 2   140.0  132.0
141 2587.805549 2.157E-91 7.146E+00.01020.05134705.76250.50-.029000             11             10                    R 13      252623 5 3 2 1 2 2   116.0  108.0
141 2588.972754 1.796E-92 1.899E+01.01010.04935444.63420.50-.029000             11             10                    R 15      252623 5 3 2 1 2 2   132.0  124.0
141 2589.422297 6.936E-92 1.227E+01.01020.05035063.89680.50-.029000             11             10                    R 14      252623 5 3 2 1 2 2   124.0  116.0
141 2590.641349 3.998E-75 1.590E+02.07270.70527275.63540.44-.009800              9              8                    P  3      252623 5 3 2 1 2 2    20.0   28.0
141 2592.736430 4.723E-70 2.085E+02.01450.16025124.81620.40-.019200              8              7                    P  7      252623 5 3 2 1 2 2    52.0   60.0
141 2593.528482 1.443E-50 2.081E+02.00820.05216130.39120.50-.023000              3              2                    P 21      462623 5 3 2 1 2 2   164.0  172.0
141 2600.601046 1.165E-57 2.574E+02.00820.05319475.39420.50-.023000              5              4                    P 16      462623 5 3 2 1 2 2   124.0  132.0
141 2606.128941 9.424E-47 1.557E+02.00820.05214280.65370.50-.023000              2              1                    P 23      462623 5 3 2 1 2 2   180.0  188.0
141 2607.052925 5.269E-81 4.462E+01.07050.65329866.27680.49-.006300             10              9                    R  2      252623 5 3 2 1 2 2    28.0   20.0
141 2610.816774 2.116E-65 2.479E+02.00920.07323032.26190.50-.023000              7              6                    P 10      272623 5 3 2 1 2 2    76.0   84.0
141 2612.891510 3.058E-43 8.550E+01.00820.05212510.51300.50-.023000              1              0                    P 25      462623 5 3 2 1 2 2   196.0  204.0
141 2612.999877 2.944E-61 2.682E+02.00830.05621141.75750.50-.023000              6              5                    P 13      372623 5 3 2 1 2 2   100.0  108.0
141 2622.863898 3.823E-75 1.687E+02.08970.73027186.87040.58-.007300              9              8                    P  2      252623 5 3 2 1 2 2    12.0   20.0
141 2628.640016 2.854E-53 2.468E+02.00820.05217408.14270.50-.023000              4              3                    P 18      462623 5 3 2 1 2 2   140.0  148.0
141 2629.650761 3.987E-81 4.032E+01.05050.53229950.98520.55-.016700             10              9                    R  3      252623 5 3 2 1 2 2    36.0   28.0
141 2630.946711 1.096E-69 2.075E+02.02040.22924910.22010.36-.015300              8              7                    P  6      252623 5 3 2 1 2 2    44.0   52.0
141 2641.076516 1.229E-98 1.417E+02.01010.04838875.39950.50-.029000             10              9                    R 26      252623 5 3 2 1 2 2   220.0  212.0
141 2650.077642 4.666E-49 2.140E+02.00820.05215401.82510.50-.023000              3              2                    P 20      462623 5 3 2 1 2 2   156.0  164.0
141 2650.720902 2.421E-81 3.521E+01.03420.37830063.73350.43-.024000             10              9                    R  4      252623 5 3 2 1 2 2    44.0   36.0
141 2651.049522 1.421E-56 2.624E+02.00820.05318943.22110.50-.023000              5              4                    P 15      472623 5 3 2 1 2 2   116.0  124.0
141 2653.440371 8.557E-65 2.485E+02.01030.08822715.77470.50-.023100              7              6                    P  9      272623 5 3 2 1 2 2    68.0   76.0
141 2653.819114 2.362E-75 2.401E+02.10280.65727127.62280.60-.008500              9              8                    P  1      252623 5 3 2 1 2 2     4.0   12.0
141 2659.702019 2.062E-60 2.710E+02.00850.05920719.04210.50-.023000              6              5                    P 12      372623 5 3 2 1 2 2    92.0  100.0
141 2665.120773 1.957E-97 1.187E+02.01010.04838258.00040.50-.029000             10              9                    R 25      252623 5 3 2 1 2 2   212.0  204.0
141 2665.270100 4.676E-45 1.605E+02.00820.05213465.12110.50-.023000              2              1                    P 22      462623 5 3 2 1 2 2   172.0  180.0
141 2668.066555 2.130E-69 2.068E+02.03100.36724725.72410.22-.010900              8              7                    P  5      252623 5 3 2 1 2 2    36.0   44.0
141 2670.222178 1.204E-81 2.978E+01.02300.24430204.35360.65-.027000             10              9                    R  5      252623 5 3 2 1 2 2    52.0   44.0
141 2674.525712 2.348E-41 8.839E+01.00820.05211606.12800.50-.023000              1              0                    P 24      462623 5 3 2 1 2 2   188.0  196.0
141 2681.971231 5.247E-52 2.524E+02.00820.05216793.42300.50-.023000              4              3                    P 17      462623 5 3 2 1 2 2   132.0  140.0
141 2686.434880 2.845E-96 9.762E+01.01010.04837655.99710.50-.029000             10              9                    R 24      252623 5 3 2 1 2 2   204.0  196.0
141 2688.113655 4.938E-82 2.432E+01.01680.16030372.63631.00-.027900             10              9                    R  6      252623 5 3 2 1 2 2    60.0   52.0
141 2695.109096 2.941E-64 2.486E+02.01160.11422429.70710.50-.021600              7              6                    P  8      272623 5 3 2 1 2 2    60.0   68.0
141 2700.824505 1.489E-55 2.667E+02.00830.05418440.93300.50-.023000              5              4                    P 14      472623 5 3 2 1 2 2   108.0  116.0
141 2704.051204 3.417E-69 2.070E+02.05020.54224571.58420.50-.009200              8              7                    P  4      252623 5 3 2 1 2 2    28.0   36.0
141 2704.354594 1.672E-82 1.904E+01.01390.11830568.33090.85-.028500             10              9                    R  7      252623 5 3 2 1 2 2    68.0   60.0
141 2705.129027 3.745E-95 7.870E+01.01010.04837070.35280.50-.029000             10              9                    R 23      252623 5 3 2 1 2 2   196.0  188.0
141 2705.588256 1.235E-59 2.731E+02.00870.06420326.67370.50-.023000              6              5                    P 11      372623 5 3 2 1 2 2    84.0   92.0
141 2706.196974 1.307E-47 2.196E+02.00820.05214701.94570.50-.023000              3              2                    P 19      462623 5 3 2 1 2 2   148.0  156.0
141 2711.756468 2.297E-75 7.036E+01.10500.60127097.97780.550.001900              9              8                    R  0      252623 5 3 2 1 2 2    12.0    4.0
141 2718.904406 4.640E-83 1.411E+01.01200.08930791.14620.50-.028800             10              9                    R  8      252623 5 3 2 1 2 2    76.0   68.0
141 2721.299353 4.427E-94 6.197E+01.01010.04836501.99240.50-.029000             10              9                    R 22      252623 5 3 2 1 2 2   188.0  180.0
141 2724.081328 2.017E-43 1.652E+02.00820.05212677.74370.50-.023000              2              1                    P 21      462623 5 3 2 1 2 2   164.0  172.0
141 2731.722568 1.038E-83 9.699E+00.01120.07331040.75020.50-.029000             10              9                    R  9      252623 5 3 2 1 2 2    84.0   76.0
141 2732.875697 1.105E-99 1.712E+02.01010.04839423.70730.50-.029000              9              8                    R 30      252623 5 3 2 1 2 2   252.0  244.0
141 2734.725545 8.305E-51 2.575E+02.00820.05316208.49560.50-.023000              4              3                    P 16      462623 5 3 2 1 2 2   124.0  132.0
141 2735.030617 4.657E-93 4.742E+01.01010.04835951.80290.50-.029000             10              9                    R 21      252623 5 3 2 1 2 2   180.0  172.0
141 2735.776538 8.545E-64 2.483E+02.01450.16022174.44350.40-.019200              7              6                    P  7      272623 5 3 2 1 2 2    52.0   60.0
141 2735.930846 1.573E-39 9.118E+01.00820.05210729.19030.50-.023000              1              0                    P 23      462623 5 3 2 1 2 2   180.0  188.0
141 2738.653933 3.611E-75 7.816E+01.08950.66427127.62280.51-.002300              9              8                    R  1      252623 5 3 2 1 2 2    20.0   12.0
141 2738.856012 4.412E-69 2.106E+02.07270.70524448.01430.44-.009800              8              7                    P  3      252623 5 3 2 1 2 2    20.0   28.0
141 2742.768519 1.807E-84 5.945E+00.01070.06331316.77140.50-.029000             10              9                    R 10      252623 5 3 2 1 2 2    92.0   84.0
141 2746.398329 4.309E-92 3.502E+01.01010.04835420.63500.50-.029000             10              9                    R 20      252623 5 3 2 1 2 2   172.0  164.0
141 2749.877612 1.335E-54 2.704E+02.00830.05617969.16450.50-.023000              5              4                    P 13      472623 5 3 2 1 2 2   100.0  108.0
141 2750.610904 6.301E-59 2.747E+02.00920.07319965.16380.50-.023000              6              5                    P 10      372623 5 3 2 1 2 2    76.0   84.0
141 2752.001523 2.262E-85 2.993E+00.01040.05731618.79870.50-.029000             10              9                    R 11      252623 5 3 2 1 2 2   100.0   92.0
141 2755.470477 3.455E-91 2.469E+01.01010.04834909.30360.50-.029000             10              9                    R 19      252623 5 3 2 1 2 2   164.0  156.0
141 2759.380491 1.621E-86 9.809E-01.01030.05331946.38200.50-.029000             10              9                    R 12      252623 5 3 2 1 2 2   108.0  100.0
141 2761.837519 3.161E-46 2.247E+02.00820.05214031.58550.50-.023000              3              2                    P 18      462623 5 3 2 1 2 2   140.0  148.0
141 2762.308938 2.350E-90 1.633E+01.01010.04834418.58780.50-.029000             10              9                    R 18      252623 5 3 2 1 2 2   156.0  148.0
141 2764.114858 3.654E-75 7.677E+01.07050.65327186.87040.49-.006300              9              8                    R  2      252623 5 3 2 1 2 2    28.0   20.0
141 2764.576736 2.789E-98 1.448E+02.01010.04838713.61820.50-.029000              9              8                    R 29      252623 5 3 2 1 2 2   244.0  236.0
141 2764.863768 1.554E-88 4.880E-02.01020.05132299.03300.50-.029000             10              9                    R 13      252623 5 3 2 1 2 2   116.0  108.0
141 2766.970628 1.311E-89 9.842E+00.01010.04833949.23150.50-.029000             10              9                    R 17      252623 5 3 2 1 2 2   148.0  140.0
141 2768.408869 1.810E-88 3.336E-01.01020.05032676.22540.50-.029000             10              9                    R 14      252623 5 3 2 1 2 2   124.0  116.0
141 2769.508464 5.638E-89 5.097E+00.01010.04933501.94320.50-.029000             10              9                    R 16      252623 5 3 2 1 2 2   140.0  132.0
141 2769.972157 1.619E-88 1.972E+00.01010.04933077.39560.50-.029000             10              9                    R 15      252623 5 3 2 1 2 2   132.0  124.0
141 2772.436560 4.343E-69 2.255E+02.08970.73024355.18630.58-.007300              8              7                    P  2      252623 5 3 2 1 2 2    12.0   20.0
141 2775.396191 2.085E-63 2.479E+02.02040.22921950.32790.36-.015300              7              6                    P  6      272623 5 3 2 1 2 2    44.0   52.0
141 2782.513404 7.529E-42 1.695E+02.00820.05211919.43230.50-.023000              2              1                    P 20      462623 5 3 2 1 2 2   156.0  164.0
141 2786.853663 1.127E-49 2.621E+02.00820.05315654.07930.50-.023000              4              3                    P 15      472623 5 3 2 1 2 2   116.0  124.0
141 2788.098076 2.821E-75 7.219E+01.05050.53227275.63540.55-.016700              9              8                    R  3      252623 5 3 2 1 2 2    36.0   28.0
141 2793.391544 6.520E-97 1.205E+02.01010.04838016.31620.50-.029000              9              8                    R 28      252623 5 3 2 1 2 2   236.0  228.0
141 2794.721939 2.728E-58 2.756E+02.01030.08819634.98510.50-.023100              6              5                    P  9      372623 5 3 2 1 2 2    68.0   76.0
141 2797.057679 9.153E-38 9.386E+01.00820.052 9880.68610.50-.023000              1              0                    P 22      462623 5 3 2 1 2 2   172.0  180.0
141 2798.159860 1.022E-53 2.735E+02.00850.05917528.51380.50-.023000              5              4                    P 12      472623 5 3 2 1 2 2    92.0  100.0
141 2804.748758 2.748E-69 3.241E+02.10280.65724293.22900.60-.008500              8              7                    P  1      252623 5 3 2 1 2 2     4.0   12.0
141 2810.562976 1.750E-75 6.613E+01.03420.37827393.79070.43-.024000              9              8                    R  4      252623 5 3 2 1 2 2    44.0   36.0
141 2813.921583 4.233E-63 2.479E+02.03100.36721757.66260.22-.010900              7              6                    P  5      272623 5 3 2 1 2 2    36.0   44.0
141 2816.949331 6.565E-45 2.295E+02.00820.05213391.54620.50-.023000              3              2                    P 17      462623 5 3 2 1 2 2   132.0  140.0
141 2819.449373 1.402E-95 9.859E+01.01010.04837332.87470.50-.029000              9              8                    R 27      252623 5 3 2 1 2 2   228.0  220.0
141 2831.469536 8.928E-76 5.931E+01.02300.24427541.16680.65-.027000              9              8                    R  5      252623 5 3 2 1 2 2    52.0   44.0
141 2837.873122 9.974E-58 2.761E+02.01160.11419336.57040.50-.021600              6              5                    P  8      372623 5 3 2 1 2 2    60.0   68.0
141 2838.305544 1.307E-48 2.661E+02.00830.05415130.85890.50-.023000              4              3                    P 14      472623 5 3 2 1 2 2   108.0  116.0
141 2840.515999 2.420E-40 1.736E+02.00820.05211191.06950.50-.023000              2              1                    P 19      462623 5 3 2 1 2 2   148.0  156.0
141 2842.860463 2.751E-94 7.904E+01.01010.04836664.32940.50-.029000              9              8                    R 26      252623 5 3 2 1 2 2   220.0  212.0
141 2845.621780 6.644E-53 2.759E+02.00870.06417119.54210.50-.023000              5              4                    P 11      472623 5 3 2 1 2 2    84.0   92.0
141 2850.778340 3.788E-76 5.211E+01.01680.16027717.55261.00-.027900              9              8                    R  6      252623 5 3 2 1 2 2    60.0   52.0
141 2851.306391 7.052E-63 2.494E+02.05020.54221596.70800.50-.009200              7              6                    P  4      272623 5 3 2 1 2 2    28.0   36.0
141 2857.855754 4.602E-36 9.640E+01.00820.052 9061.57650.50-.023000              1              0                    P 21      462623 5 3 2 1 2 2   164.0  172.0
141 2863.719775 4.880E-93 6.188E+01.01010.04836011.67970.50-.029000              9              8                    R 25      252623 5 3 2 1 2 2   212.0  204.0
141 2865.393978 2.763E-69 9.751E+01.10500.60124262.22880.550.001900              8              7                    R  0      252623 5 3 2 1 2 2    12.0    4.0
141 2868.450578 1.345E-76 4.479E+01.01390.11827922.69560.85-.028500              9              8                    R  7      252623 5 3 2 1 2 2    68.0   60.0
141 2871.481584 1.167E-43 2.338E+02.00820.05312782.59780.50-.023000              3              2                    P 16      462623 5 3 2 1 2 2   124.0  132.0
141 2873.678573 2.473E-98 1.476E+02.01010.04838745.64080.50-.029000              8              7                    R 32      252623 5 3 2 1 2 2   268.0  260.0
141 2880.016124 3.064E-57 2.763E+02.01450.16019070.31180.40-.019200              6              5                    P  7      372623 5 3 2 1 2 2    52.0   60.0
141 2882.109938 7.747E-92 4.703E+01.01010.04835375.89050.50-.029000              9              8                    R 24      252623 5 3 2 1 2 2   204.0  196.0
141 2884.448028 4.003E-77 3.755E+01.01200.08928156.30220.50-.028800              9              8                    R  8      252623 5 3 2 1 2 2    76.0   68.0
141 2887.504558 9.403E-63 2.550E+02.07270.70521467.68170.44-.009800              7              6                    P  3      272623 5 3 2 1 2 2    20.0   28.0
141 2889.030519 1.289E-47 2.695E+02.00830.05614639.48330.50-.023000              4              3                    P 13      472623 5 3 2 1 2 2   100.0  108.0
141 2892.213548 3.657E-52 2.778E+02.00920.07316742.77160.50-.023000              5              4                    P 10      472623 5 3 2 1 2 2    76.0   84.0
141 2893.641328 4.385E-69 1.101E+02.08950.66424293.22900.51-.002300              8              7                    R  1      252623 5 3 2 1 2 2    20.0   12.0
141 2898.037768 6.674E-39 1.775E+02.00820.05210493.50850.50-.023000              2              1                    P 18      462623 5 3 2 1 2 2   140.0  148.0
141 2898.103592 1.087E-90 3.443E+01.01010.04834757.89350.50-.029000              9              8                    R 23      252623 5 3 2 1 2 2   196.0  188.0
141 2898.733026 9.986E-78 3.054E+01.01120.07328418.03840.50-.029000              9              8                    R  9      252623 5 3 2 1 2 2    84.0   76.0
141 2907.458696 8.462E-97 1.230E+02.01010.04837970.28380.50-.029000              8              7                    R 31      252623 5 3 2 1 2 2   260.0  252.0
141 2911.268401 2.080E-78 2.394E+01.01070.06328707.53030.50-.029000              9              8                    R 10      252623 5 3 2 1 2 2    92.0   84.0
141 2911.765278 1.324E-89 2.398E+01.01010.04834158.58760.50-.029000              9              8                    R 22      252623 5 3 2 1 2 2   188.0  180.0
141 2918.273489 1.990E-34 9.882E+01.00820.052 8272.79600.50-.023000              1              0                    P 20      462623 5 3 2 1 2 2   156.0  164.0
141 2920.449144 4.462E-69 1.102E+02.07050.65324355.18630.49-.006300              8              7                    R  2      252623 5 3 2 1 2 2    28.0   20.0
141 2921.102646 7.855E-57 2.765E+02.02040.22918836.56000.36-.015300              6              5                    P  6      372623 5 3 2 1 2 2    44.0   52.0
141 2922.017405 3.591E-79 1.786E+01.01040.05729024.36460.50-.029000              9              8                    R 11      252623 5 3 2 1 2 2   100.0   92.0
141 2922.470406 9.504E-63 2.747E+02.08970.73021370.75860.58-.007300              7              6                    P  2      272623 5 3 2 1 2 2    12.0   20.0
141 2923.152976 1.368E-88 1.558E+01.01010.04833578.83940.50-.029000              9              8                    R 21      252623 5 3 2 1 2 2   180.0  172.0
141 2925.382674 1.767E-42 2.376E+02.00820.05312205.47620.50-.023000              3              2                    P 15      472623 5 3 2 1 2 2   116.0  124.0
141 2930.943598 5.058E-80 1.246E+01.01030.05329368.08940.50-.029000              9              8                    R 12      252623 5 3 2 1 2 2   108.0  100.0
141 2932.319366 1.152E-87 9.111E+00.01010.04833019.48350.50-.029000              9              8                    R 20      252623 5 3 2 1 2 2   172.0  164.0
141 2937.885098 1.697E-51 2.790E+02.01030.08816398.68530.50-.023100              5              4                    P  9      472623 5 3 2 1 2 2    68.0   76.0
141 2938.010717 5.646E-81 7.865E+00.01020.05129738.21470.50-.029000              9              8                    R 13      252623 5 3 2 1 2 2   116.0  108.0
141 2938.462285 2.689E-95 1.008E+02.01010.04837207.00630.50-.029000              8              7                    R 30      252623 5 3 2 1 2 2   252.0  244.0
141 2938.977404 1.078E-46 2.724E+02.00850.05914180.56460.50-.023000              4              3                    P 12      472623 5 3 2 1 2 2    92.0  100.0
141 2939.312875 7.329E-87 4.464E+00.01010.04832481.32210.50-.029000              9              8                    R 19      252623 5 3 2 1 2 2   164.0  156.0
141 2943.182506 4.691E-82 4.205E+00.01020.05030134.21310.50-.029000              9              8                    R 14      252623 5 3 2 1 2 2   124.0  116.0
141 2944.178543 2.897E-86 1.514E+00.01010.04831965.12500.50-.029000              9              8                    R 18      252623 5 3 2 1 2 2   156.0  148.0
141 2945.776325 3.452E-69 1.059E+02.05050.53224448.01430.55-.016700              8              7                    R  3      252623 5 3 2 1 2 2    36.0   28.0
141 2946.422506 2.463E-83 1.611E+00.01010.04930555.52070.50-.029000              9              8                    R 15      252623 5 3 2 1 2 2   132.0  124.0
141 2946.958746 2.761E-86 1.384E-01.01010.04831471.62900.50-.029000              9              8                    R 17      252623 5 3 2 1 2 2   148.0  140.0
141 2947.693807 3.946E-85 2.129E-01.01010.04931001.53770.50-.029000              9              8                    R 16      252623 5 3 2 1 2 2   140.0  132.0
141 2955.026452 1.571E-37 1.810E+02.00820.052 9827.57130.50-.023000              2              1                    P 17      462623 5 3 2 1 2 2   132.0  140.0
141 2956.158743 6.139E-63 3.977E+02.10280.65721306.07010.60-.008500              7              6                    P  1      272623 5 3 2 1 2 2     4.0   12.0
141 2961.084541 1.665E-56 2.772E+02.03100.36718635.62340.22-.010900              6              5                    P  5      372623 5 3 2 1 2 2    36.0   44.0
141 2966.800840 7.869E-94 8.102E+01.01010.04836456.90640.50-.029000              8              7                    R 29      252623 5 3 2 1 2 2   244.0  236.0
141 2968.404872 8.382E-99 1.502E+02.01010.04838976.16950.50-.029000              7              6                    R 35      262623 5 3 2 1 2 2   292.0  284.0
141 2969.582585 2.139E-69 9.949E+01.03420.37824571.58420.43-.024000              8              7                    R  4      252623 5 3 2 1 2 2    44.0   36.0
141 2978.258254 7.370E-33 1.011E+02.00820.052 7515.25020.50-.023000              1              0                    P 19      462623 5 3 2 1 2 2   148.0  156.0
141 2978.600333 2.272E-41 2.410E+02.00830.05411660.88300.50-.023000              3              2                    P 14      472623 5 3 2 1 2 2   108.0  116.0
141 2982.586252 6.605E-51 2.799E+02.01160.11416087.72560.50-.021600              5              4                    P  8      472623 5 3 2 1 2 2    60.0   68.0
141 2988.094622 7.610E-46 2.747E+02.00870.06413754.67700.50-.023000              4              3                    P 11      472623 5 3 2 1 2 2    84.0   92.0
141 2991.828489 1.088E-69 9.193E+01.02300.24424725.72410.65-.027000              8              7                    R  5      252623 5 3 2 1 2 2    52.0   44.0
141 2992.569074 2.102E-92 6.366E+01.01010.04835721.04910.50-.029000              8              7                    R 28      252623 5 3 2 1 2 2   236.0  228.0
141 2999.913935 2.879E-56 2.797E+02.05020.54218467.76780.50-.009200              6              5                    P  4      372623 5 3 2 1 2 2    28.0   36.0
141 3007.305727 4.160E-97 1.258E+02.01010.04838125.34520.50-.029000              7              6                    R 34      262623 5 3 2 1 2 2   284.0  276.0
141 3011.428978 3.145E-36 1.842E+02.00820.053 9194.04730.50-.023000              2              1                    P 16      462623 5 3 2 1 2 2   124.0  132.0
141 3012.475501 4.598E-70 8.369E+01.01680.16024910.22011.00-.027900              8              7                    R  6      252623 5 3 2 1 2 2    60.0   52.0
141 3015.848192 5.068E-91 4.861E+01.01010.04835000.46800.50-.029000              8              7                    R 27      252623 5 3 2 1 2 2   228.0  220.0
141 3019.525148 6.322E-63 1.217E+02.10500.60121273.70390.550.001900              7              6                    R  0      272623 5 3 2 1 2 2    12.0    4.0
141 3026.266836 2.146E-50 2.805E+02.01450.16015810.29310.40-.019200              5              4                    P  7      472623 5 3 2 1 2 2    52.0   60.0
141 3031.081735 2.470E-40 2.440E+02.00830.05611149.48290.50-.023000              3              2                    P 13      472623 5 3 2 1 2 2   100.0  108.0
141 3031.485998 1.626E-70 7.506E+01.01390.11825124.81620.85-.028500              8              7                    R  7      252623 5 3 2 1 2 2    68.0   60.0
141 3036.330317 4.520E-45 2.766E+02.00920.07313362.35500.50-.023000              4              3                    P 10      472623 5 3 2 1 2 2    76.0   84.0
141 3036.708487 1.089E-89 3.578E+01.01010.04834296.16620.50-.029000              8              7                    R 26      252623 5 3 2 1 2 2   220.0  212.0
141 3037.543338 3.960E-56 2.871E+02.07270.70518333.21530.44-.009800              6              5                    P  3      372623 5 3 2 1 2 2    20.0   28.0
141 3037.756468 2.325E-31 1.032E+02.00820.052 6789.81480.50-.023000              1              0                    P 18      462623 5 3 2 1 2 2   140.0  148.0
141 3043.418464 1.939E-95 1.038E+02.01010.04837284.60040.50-.029000              7              6                    R 33      262623 5 3 2 1 2 2   276.0  268.0
141 3048.735178 1.067E-99 1.515E+02.01010.04839407.24970.50-.029000              6              5                    R 38      362623 5 3 2 1 2 2   316.0  308.0
141 3048.823285 4.837E-71 6.627E+01.01200.08925369.21510.50-.028800              8              7                    R  8      252623 5 3 2 1 2 2    76.0   68.0
141 3049.116161 1.007E-62 1.388E+02.08950.66421306.07010.51-.002300              7              6                    R  1      272623 5 3 2 1 2 2    20.0   12.0
141 3055.211419 2.051E-88 2.509E+01.01010.04833609.11800.50-.029000              8              7                    R 25      252623 5 3 2 1 2 2   212.0  204.0
141 3064.451589 1.213E-71 5.749E+01.01120.07325643.07870.50-.029000              8              7                    R  9      252623 5 3 2 1 2 2    84.0   76.0
141 3067.191560 5.332E-35 1.871E+02.00820.053 8593.69140.50-.023000              2              1                    P 15      472623 5 3 2 1 2 2   116.0  124.0
141 3068.876806 5.783E-50 2.811E+02.02040.22915566.74660.36-.015300              5              4                    P  6      472623 5 3 2 1 2 2    44.0   52.0
141 3071.411304 3.305E-87 1.644E+01.01010.04832940.26840.50-.029000              8              7                    R 24      252623 5 3 2 1 2 2   204.0  196.0
141 3073.925763 4.102E-56 3.106E+02.08970.73018232.14430.58-.007300              6              5                    P  2      372623 5 3 2 1 2 2    12.0   20.0
141 3076.857221 8.417E-94 8.411E+01.01010.04836455.08620.50-.029000              7              6                    R 32      262623 5 3 2 1 2 2   268.0  260.0
141 3077.255723 1.024E-62 1.406E+02.07050.65321370.75860.49-.006300              7              6                    R  2      272623 5 3 2 1 2 2    28.0   20.0
141 3078.336032 2.566E-72 4.888E+01.01070.06325946.02860.50-.029000              8              7                    R 10      252623 5 3 2 1 2 2    92.0   84.0
