401 1502.209520 6.210E-23 4.324E-02.09370.392  452.18960.770.000000             V5         GROUND 28  7 1A2      29  6 0A1     466520 2 2 1 1 1 0   912.0  912.0
401 1502.313260 1.410E-25 1.185E-04.09200.354  511.40670.820.000000             V2         GROUND 31  9 1A1      32  6 0A2     466520 2 2 1 1 1 0  1008.0 1008.0
401 1502.313260 1.410E-25 1.185E-04.09200.354  511.40670.820.000000             V2         GROUND 31  9 1A2      32  6 0A1     466520 2 2 1 1 1 0  1008.0 1008.0
401 1502.324310 9.070E-24 4.479E-02.08800.194  955.88470.860.000000             V5         GROUND 46  8 1E       47  7 0E      466520 2 2 1 1 1 0  1488.0 1488.0
401 1502.637540 5.160E-22 2.130E-01.11030.341   95.63000.730.000000             V5         GROUND  8  5 1E        7  4 0E      466520 2 2 1 1 1 0   272.0  272.0
401 1502.639230 4.840E-22 1.364E-01.09660.444  251.03650.750.000000             V5         GROUND 26  4 1A2      25  3 0A1     466520 2 2 1 1 1 0   848.0  848.0
401 1502.639230 4.840E-22 1.364E-01.09660.444  251.03650.750.000000             V5         GROUND 26  4 1A1      25  3 0A2     466520 2 2 1 1 1 0   848.0  848.0
401 1502.713660 3.430E-23 1.704E-02.10680.385  156.57580.740.000000             V5         GROUND  9  6 1E       10  5 0E      466520 2 2 1 1 1 0   304.0  304.0
401 1502.760750 1.390E-22 1.417E-01.08830.234  622.08370.860.000000             V5         GROUND 44  3 1E       43  2 0E      466520 2 2 1 1 1 0  1424.0 1424.0
401 1502.833920 6.450E-23 4.259E-02.09430.403  433.71940.760.000000             V5         GROUND 27  7 1A2      28  6 0A1     466520 2 2 1 1 1 0   880.0  880.0
401 1502.833920 6.450E-23 4.259E-02.09430.403  433.71940.760.000000             V5         GROUND 27  7 1A1      28  6 0A2     466520 2 2 1 1 1 0   880.0  880.0
401 1502.941660 1.020E-23 4.456E-02.08810.202  926.04030.860.000000             V5         GROUND 45  8 1E       46  7 0E      466520 2 2 1 1 1 0  1456.0 1456.0
401 1503.158810 1.050E-25 8.262E-05.09250.367  491.03350.800.000000             V2         GROUND 30  9 1A2      31  6 0A1     466520 2 2 1 1 1 0   976.0  976.0
401 1503.158810 1.050E-25 8.262E-05.09250.367  491.03350.800.000000             V2         GROUND 30  9 1A1      31  6 0A2     466520 2 2 1 1 1 0   976.0  976.0
401 1503.278980 5.280E-22 2.001E-01.11080.363  100.73480.740.000000             V5         GROUND  9  5 1E        8  4 0E      466520 2 2 1 1 1 0   304.0  304.0
401 1503.292730 4.640E-22 1.367E-01.09590.434  267.60770.760.000000             V5         GROUND 27  4 1A2      26  3 0A1     466520 2 2 1 1 1 0   880.0  880.0
401 1503.292730 4.640E-22 1.367E-01.09590.434  267.60770.760.000000             V5         GROUND 27  4 1A1      26  3 0A2     466520 2 2 1 1 1 0   880.0  880.0
401 1503.347990 2.380E-23 1.282E-02.10700.364  150.19610.730.000000             V5         GROUND  8  6 1E        9  5 0E      466520 2 2 1 1 1 0   272.0  272.0
401 1503.423430 1.250E-22 1.429E-01.08810.226  650.05600.860.000000             V5         GROUND 45  3 1E       44  2 0E      466520 2 2 1 1 1 0  1456.0 1456.0
401 1503.458530 6.700E-23 4.213E-02.09500.414  415.88390.750.000000             V5         GROUND 26  7 1A2      27  6 0A1     466520 2 2 1 1 1 0   848.0  848.0
401 1503.458530 6.700E-23 4.213E-02.09500.414  415.88390.750.000000             V5         GROUND 26  7 1A1      27  6 0A2     466520 2 2 1 1 1 0   848.0  848.0
401 1503.559500 1.150E-23 4.461E-02.08820.210  896.82520.860.000000             V5         GROUND 44  8 1E       45  7 0E      466520 2 2 1 1 1 0  1424.0 1424.0
401 1503.922580 5.360E-22 1.892E-01.11040.383  106.47750.730.000000             V5         GROUND 10  5 1E        9  4 0E      466520 2 2 1 1 1 0   336.0  336.0
401 1503.945880 4.400E-22 1.361E-01.09510.424  284.81430.770.000000             V5         GROUND 28  4 1A1      27  3 0A2     466520 2 2 1 1 1 0   912.0  912.0
401 1503.945880 4.400E-22 1.361E-01.09510.424  284.81430.770.000000             V5         GROUND 28  4 1A2      27  3 0A1     466520 2 2 1 1 1 0   912.0  912.0
401 1503.981840 1.380E-23 8.201E-03.10660.338  144.45400.720.000000             V5         GROUND  7  6 1E        8  5 0E      466520 2 2 1 1 1 0   240.0  240.0
401 1503.999370 7.950E-26 5.883E-05.09310.380  471.29440.790.000000             V2         GROUND 29  9 1A2      30  6 0A1     466520 2 2 1 1 1 0   944.0  944.0
401 1503.999370 7.950E-26 5.883E-05.09310.380  471.29440.790.000000             V2         GROUND 29  9 1A1      30  6 0A2     466520 2 2 1 1 1 0   944.0  944.0
401 1504.083630 6.900E-23 4.151E-02.09570.423  398.68350.730.000000             V5         GROUND 25  7 1A2      26  6 0A1     466520 2 2 1 1 1 0   816.0  816.0
401 1504.083630 6.900E-23 4.151E-02.09570.423  398.68350.730.000000             V5         GROUND 25  7 1A1      26  6 0A2     466520 2 2 1 1 1 0   816.0  816.0
401 1504.085950 1.110E-22 1.428E-01.08790.217  678.65860.860.000000             V5         GROUND 46  3 1E       45  2 0E      466520 2 2 1 1 1 0  1488.0 1488.0
401 1504.177790 1.290E-23 4.458E-02.08840.218  868.23980.860.000000             V5         GROUND 43  8 1E       44  7 0E      466520 2 2 1 1 1 0  1392.0 1392.0
401 1504.566730 5.440E-22 1.810E-01.10970.401  112.85800.730.000000             V5         GROUND 11  5 1E       10  4 0E      466520 2 2 1 1 1 0   368.0  368.0
401 1504.599750 4.190E-22 1.367E-01.09440.413  302.65620.790.000000             V5         GROUND 29  4 1A1      28  3 0A2     466520 2 2 1 1 1 0   944.0  944.0
401 1504.599750 4.190E-22 1.367E-01.09440.413  302.65620.790.000000             V5         GROUND 29  4 1A2      28  3 0A1     466520 2 2 1 1 1 0   944.0  944.0
401 1504.615710 5.440E-24 3.642E-03.10480.308  139.34990.710.000000             V5         GROUND  6  6 1E        7  5 0E      466520 2 2 1 1 1 0   208.0  208.0
401 1504.709210 7.060E-23 4.082E-02.09640.431  382.11840.720.000000             V5         GROUND 24  7 1A1      25  6 0A2     466520 2 2 1 1 1 0   784.0  784.0
401 1504.709210 7.060E-23 4.082E-02.09640.431  382.11840.720.000000             V5         GROUND 24  7 1A2      25  6 0A1     466520 2 2 1 1 1 0   784.0  784.0
401 1504.750200 9.920E-23 1.441E-01.08780.210  707.89140.860.000000             V5         GROUND 47  3 1E       46  2 0E      466520 2 2 1 1 1 0  1520.0 1520.0
401 1504.796580 1.440E-23 4.450E-02.08850.226  840.28450.860.000000             V5         GROUND 42  8 1E       43  7 0E      466520 2 2 1 1 1 0  1360.0 1360.0
401 1504.834760 6.050E-26 4.228E-05.09370.392  452.18960.770.000000             V2         GROUND 28  9 1A2      29  6 0A1     466520 2 2 1 1 1 0   912.0  912.0
401 1504.834760 6.050E-26 4.228E-05.09370.392  452.18960.770.000000             V2         GROUND 28  9 1A1      29  6 0A2     466520 2 2 1 1 1 0   912.0  912.0
401 1505.211410 5.490E-22 1.740E-01.10900.416  119.87630.720.000000             V5         GROUND 12  5 1E       11  4 0E      466520 2 2 1 1 1 0   400.0  400.0
401 1505.253860 3.960E-22 1.368E-01.09380.401  321.13310.800.000000             V5         GROUND 30  4 1A2      29  3 0A1     466520 2 2 1 1 1 0   976.0  976.0
401 1505.253860 3.960E-22 1.368E-01.09380.401  321.13310.800.000000             V5         GROUND 30  4 1A1      29  3 0A2     466520 2 2 1 1 1 0   976.0  976.0
401 1505.335720 7.140E-23 3.986E-02.09720.438  366.18860.710.000000             V5         GROUND 23  7 1A2      24  6 0A1     466520 2 2 1 1 1 0   752.0  752.0
401 1505.335720 7.140E-23 3.986E-02.09720.438  366.18860.710.000000             V5         GROUND 23  7 1A1      24  6 0A2     466520 2 2 1 1 1 0   752.0  752.0
401 1505.413830 8.830E-23 1.454E-01.08760.202  737.75380.860.000000             V5         GROUND 48  3 1E       47  2 0E      466520 2 2 1 1 1 0  1552.0 1552.0
401 1505.415830 1.600E-23 4.438E-02.08870.235  812.95960.860.000000             V5         GROUND 41  8 1E       42  7 0E      466520 2 2 1 1 1 0  1328.0 1328.0
401 1505.664820 4.640E-26 3.075E-05.09430.403  433.71940.760.000000             V2         GROUND 27  9 1A1      28  6 0A2     466520 2 2 1 1 1 0   880.0  880.0
401 1505.664820 4.640E-26 3.075E-05.09430.403  433.71940.760.000000             V2         GROUND 27  9 1A2      28  6 0A1     466520 2 2 1 1 1 0   880.0  880.0
401 1505.856330 5.530E-22 1.686E-01.10840.429  127.53220.720.000000             V5         GROUND 13  5 1E       12  4 0E      466520 2 2 1 1 1 0   432.0  432.0
401 1505.908500 3.730E-22 1.371E-01.09320.388  340.24480.820.000000             V5         GROUND 31  4 1A2      30  3 0A1     466520 2 2 1 1 1 0  1008.0 1008.0
401 1505.908500 3.730E-22 1.371E-01.09320.388  340.24480.820.000000             V5         GROUND 31  4 1A1      30  3 0A2     466520 2 2 1 1 1 0  1008.0 1008.0
401 1505.962570 7.180E-23 3.890E-02.09810.444  350.89450.700.000000             V5         GROUND 22  7 1A2      23  6 0A1     466520 2 2 1 1 1 0   720.0  720.0
401 1505.962570 7.180E-23 3.890E-02.09810.444  350.89450.700.000000             V5         GROUND 22  7 1A1      23  6 0A2     466520 2 2 1 1 1 0   720.0  720.0
401 1506.035570 1.770E-23 4.422E-02.08890.245  786.26540.860.000000             V5         GROUND 40  8 1E       41  7 0E      466520 2 2 1 1 1 0  1296.0 1296.0
401 1506.077770 7.820E-23 1.464E-01.08750.194  768.24560.860.000000             V5         GROUND 49  3 1E       48  2 0E      466520 2 2 1 1 1 0  1584.0 1584.0
401 1506.489410 3.580E-26 2.260E-05.09500.414  415.88390.750.000000             V2         GROUND 26  9 1A2      27  6 0A1     466520 2 2 1 1 1 0   848.0  848.0
401 1506.489410 3.580E-26 2.260E-05.09500.414  415.88390.750.000000             V2         GROUND 26  9 1A1      27  6 0A2     466520 2 2 1 1 1 0   848.0  848.0
401 1506.501800 5.570E-22 1.647E-01.10780.440  135.82570.710.000000             V5         GROUND 14  5 1E       13  4 0E      466520 2 2 1 1 1 0   464.0  464.0
401 1506.563470 3.500E-22 1.373E-01.09260.375  359.99110.830.000000             V5         GROUND 32  4 1A2      31  3 0A1     466520 2 2 1 1 1 0  1040.0 1040.0
401 1506.563470 3.500E-22 1.373E-01.09260.375  359.99110.830.000000             V5         GROUND 32  4 1A1      31  3 0A2     466520 2 2 1 1 1 0  1040.0 1040.0
401 1506.589990 7.180E-23 3.794E-02.09900.449  336.23630.700.000000             V5         GROUND 21  7 1A1      22  6 0A2     466520 2 2 1 1 1 0   688.0  688.0
401 1506.589990 7.180E-23 3.794E-02.09900.449  336.23630.700.000000             V5         GROUND 21  7 1A2      22  6 0A1     466520 2 2 1 1 1 0   688.0  688.0
401 1506.655780 1.960E-23 4.427E-02.08910.250  760.20230.860.000000             V5         GROUND 39  8 1E       40  7 0E      466520 2 2 1 1 1 0  1264.0 1264.0
401 1506.741520 6.900E-23 1.475E-01.08740.186  799.36640.860.000000             V5         GROUND 50  3 1E       49  2 0E      466520 2 2 1 1 1 0  1616.0 1616.0
401 1507.147920 5.570E-22 1.611E-01.10720.449  144.75670.700.000000             V5         GROUND 15  5 1E       14  4 0E      466520 2 2 1 1 1 0   496.0  496.0
401 1507.218650 7.100E-23 3.679E-02.10000.452  322.21400.690.000000             V5         GROUND 20  7 1A2      21  6 0A1     466520 2 2 1 1 1 0   656.0  656.0
401 1507.218650 3.280E-22 1.380E-01.09210.362  380.37170.850.000000             V5         GROUND 33  4 1A1      32  3 0A2     466520 2 2 1 1 1 0  1072.0 1072.0
401 1507.218650 3.280E-22 1.380E-01.09210.362  380.37170.850.000000             V5         GROUND 33  4 1A2      32  3 0A1     466520 2 2 1 1 1 0  1072.0 1072.0
401 1507.218650 7.100E-23 3.679E-02.10000.452  322.21400.690.000000             V5         GROUND 20  7 1A1      21  6 0A2     466520 2 2 1 1 1 0   656.0  656.0
401 1507.276490 2.150E-23 4.406E-02.08940.261  734.77060.860.000000             V5         GROUND 38  8 1E       39  7 0E      466520 2 2 1 1 1 0  1232.0 1232.0
401 1507.308380 2.750E-26 1.661E-05.09570.423  398.68350.730.000000             V2         GROUND 25  9 1A2      26  6 0A1     466520 2 2 1 1 1 0   816.0  816.0
401 1507.308380 2.750E-26 1.661E-05.09570.423  398.68350.730.000000             V2         GROUND 25  9 1A1      26  6 0A2     466520 2 2 1 1 1 0   816.0  816.0
401 1507.406240 6.050E-23 1.481E-01.08730.177  831.11570.860.000000             V5         GROUND 51  3 1E       50  2 0E      466520 2 2 1 1 1 0  1648.0 1648.0
401 1507.794130 5.530E-22 1.575E-01.10640.456  154.32500.690.000000             V5         GROUND 16  5 1E       15  4 0E      466520 2 2 1 1 1 0   528.0  528.0
401 1507.844830 6.940E-23 3.545E-02.10100.454  308.82800.690.000000             V5         GROUND 19  7 1A1      20  6 0A2     466520 2 2 1 1 1 0   624.0  624.0
401 1507.844830 6.940E-23 3.545E-02.10100.454  308.82800.690.000000             V5         GROUND 19  7 1A2      20  6 0A1     466520 2 2 1 1 1 0   624.0  624.0
401 1507.874380 3.050E-22 1.381E-01.09160.348  401.38640.860.000000             V5         GROUND 34  4 1A1      33  3 0A2     466520 2 2 1 1 1 0  1104.0 1104.0
401 1507.874380 3.050E-22 1.381E-01.09160.348  401.38640.860.000000             V5         GROUND 34  4 1A2      33  3 0A1     466520 2 2 1 1 1 0  1104.0 1104.0
