221 2305.467736 9.901E-34 6.294E-09.02000.020 2786.02830.200.000000              1              0                    Q 37q     344440 4 3 2 1 1 0   225.0  225.0
221 2306.755226 3.924E-33 6.307E-09.02000.020 2639.96000.200.000000              1              0                    Q 36q     344440 4 3 2 1 1 0   438.0  438.0
221 2307.213888 6.251E-38 2.388E-08.05620.056 4654.62280.770.000000              3              2                    S  3q     344440 4 3 2 1 1 0    33.0   21.0
221 2308.007813 3.813E-33 6.321E-09.02000.020 2497.77920.200.000000              1              0                    Q 35q     344440 4 3 2 1 1 0   213.0  213.0
221 2309.225505 1.453E-32 6.334E-09.02000.020 2359.49110.200.000000              1              0                    Q 34q     344440 4 3 2 1 1 0   414.0  414.0
221 2309.981711 6.269E-29 1.476E-08.05620.056   23.87430.770.000000              1              0                    O  3q     344440 4 3 2 1 1 0     9.0   21.0
221 2310.408312 1.357E-32 6.347E-09.02000.020 2225.10030.200.000000              1              0                    Q 33q     344440 4 3 2 1 1 0   201.0  201.0
221 2311.556242 4.969E-32 6.358E-09.02000.020 2094.61150.200.000000              1              0                    Q 32q     344440 4 3 2 1 1 0   390.0  390.0
221 2312.669303 4.459E-32 6.370E-09.02000.020 1968.02930.200.000000              1              0                    Q 31q     344440 4 3 2 1 1 0   189.0  189.0
221 2312.983045 1.973E-33 1.031E-08.06630.066 2329.91160.810.000000              2              1                    S  0q     344440 4 3 2 1 1 0    30.0    6.0
221 2313.747503 1.569E-31 6.381E-09.02000.020 1845.35800.200.000000              1              0                    Q 30q     344440 4 3 2 1 1 0   366.0  366.0
221 2314.790851 1.352E-31 6.390E-09.02000.020 1726.60190.200.000000              1              0                    Q 29q     344440 4 3 2 1 1 0   177.0  177.0
221 2314.819822 1.447E-37 2.540E-08.05420.054 4670.25960.760.000000              3              2                    S  4q     344440 4 3 2 1 1 0    78.0   54.0
221 2315.799353 4.570E-31 6.402E-09.02000.020 1611.76520.200.000000              1              0                    Q 28q     344440 4 3 2 1 1 0   342.0  342.0
221 2316.773017 3.783E-31 6.412E-09.02000.020 1500.85180.200.000000              1              0                    Q 27q     344440 4 3 2 1 1 0   165.0  165.0
221 2317.711849 1.227E-30 6.421E-09.02000.020 1393.86550.200.000000              1              0                    Q 26q     344440 4 3 2 1 1 0   318.0  318.0
221 2317.974225 7.515E-29 2.522E-08.05880.059   11.93730.780.000000              1              0                    O  2q     344440 4 3 2 1 1 0     6.0   30.0
221 2318.615855 9.754E-31 6.434E-09.02000.020 1290.81000.200.000000              1              0                    Q 25q     344440 4 3 2 1 1 0   153.0  153.0
221 2319.485043 3.037E-30 6.444E-09.02000.020 1191.68900.200.000000              1              0                    Q 24q     344440 4 3 2 1 1 0   294.0  294.0
221 2320.319418 2.315E-30 6.453E-09.02140.021 1096.50590.200.000000              1              0                    Q 23q     344440 4 3 2 1 1 0   141.0  141.0
221 2320.766776 1.772E-33 1.358E-08.06210.062 2333.85600.790.000000              2              1                    S  1q     344440 4 3 2 1 1 0    21.0    9.0
221 2321.118985 6.912E-30 6.462E-09.02300.023 1005.26390.200.000000              1              0                    Q 22q     344440 4 3 2 1 1 0   270.0  270.0
221 2321.883751 5.051E-30 6.470E-09.02500.025  917.96630.200.000000              1              0                    Q 21q     344440 4 3 2 1 1 0   129.0  129.0
221 2322.389274 7.926E-38 2.670E-08.05250.052 4689.80470.760.000000              3              2                    S  5q     344440 4 3 2 1 1 0    45.0   33.0
221 2322.613720 1.445E-29 6.477E-09.02730.027  834.61610.200.000000              1              0                    Q 20q     344440 4 3 2 1 1 0   246.0  246.0
221 2323.308897 1.012E-29 6.488E-09.02990.030  755.21600.200.000000              1              0                    Q 19q     344440 4 3 2 1 1 0   117.0  117.0
221 2323.969287 2.773E-29 6.496E-09.03270.033  679.76900.270.000000              1              0                    Q 18q     344440 4 3 2 1 1 0   222.0  222.0
221 2324.594894 1.858E-29 6.505E-09.03320.033  608.27760.340.000000              1              0                    Q 17q     344440 4 3 2 1 1 0   105.0  105.0
221 2325.185723 4.868E-29 6.512E-09.03390.034  540.74430.410.000000              1              0                    Q 16q     344440 4 3 2 1 1 0   198.0  198.0
221 2325.741777 3.117E-29 6.521E-09.03300.033  477.17140.470.000000              1              0                    Q 15q     344440 4 3 2 1 1 0    93.0   93.0
221 2326.263060 7.798E-29 6.529E-09.03570.036  417.56110.520.000000              1              0                    Q 14q     344440 4 3 2 1 1 0   174.0  174.0
221 2326.749576 4.762E-29 6.538E-09.03560.036  361.91560.570.000000              1              0                    Q 13q     344440 4 3 2 1 1 0    81.0   81.0
221 2327.201327 1.135E-28 6.548E-09.03740.037  310.23660.620.000000              1              0                    Q 12q     344440 4 3 2 1 1 0   150.0  150.0
221 2327.618317 6.590E-29 6.556E-09.04320.043  262.52610.650.000000              1              0                    Q 11q     344440 4 3 2 1 1 0    69.0   69.0
221 2328.000549 1.491E-28 6.570E-09.04660.047  218.78560.680.000000              1              0                    Q 10q     344440 4 3 2 1 1 0   126.0  126.0
221 2328.348024 8.196E-29 6.582E-09.04720.047  179.01680.710.000000              1              0                    Q  9q     344440 4 3 2 1 1 0    57.0   57.0
221 2328.514965 4.959E-33 1.546E-08.05880.059 2341.74470.780.000000              2              1                    S  2q     344440 4 3 2 1 1 0    54.0   30.0
221 2328.660745 1.750E-28 6.601E-09.04690.047  143.22090.730.000000              1              0                    Q  8q     344440 4 3 2 1 1 0   102.0  102.0
221 2328.938714 9.039E-29 6.622E-09.04760.048  111.39910.740.000000              1              0                    Q  7q     344440 4 3 2 1 1 0    45.0   45.0
221 2329.181934 1.802E-28 6.654E-09.04690.047   83.55270.750.000000              1              0                    Q  6q     344440 4 3 2 1 1 0    78.0   78.0
221 2329.390404 8.627E-29 6.706E-09.04770.048   59.68260.760.000000              1              0                    Q  5q     344440 4 3 2 1 1 0    33.0   33.0
221 2329.564128 1.575E-28 6.793E-09.04900.049   39.78950.760.000000              1              0                    Q  4q     344440 4 3 2 1 1 0    54.0   54.0
221 2329.703105 6.797E-29 6.978E-09.05090.051   23.87430.770.000000              1              0                    Q  3q     344440 4 3 2 1 1 0    21.0   21.0
221 2329.807338 1.103E-28 7.480E-09.05350.053   11.93730.780.000000              1              0                    Q  2q     344440 4 3 2 1 1 0    30.0   30.0
221 2329.876826 4.814E-29 1.047E-08.05670.057    3.97920.790.000000              1              0                    Q  1q     344440 4 3 2 1 1 0     9.0    9.0
221 2329.921966 1.662E-37 2.786E-08.05120.051 4713.25730.750.000000              3              2                    S  6q     344440 4 3 2 1 1 0   102.0   78.0
221 2336.227335 3.088E-33 1.680E-08.05620.056 2353.57740.770.000000              2              1                    S  3q     344440 4 3 2 1 1 0    33.0   21.0
221 2337.417620 8.396E-38 2.895E-08.04990.050 4740.61650.740.000000              3              2                    S  7q     344440 4 3 2 1 1 0    57.0   45.0
221 2341.744682 8.400E-29 5.431E-09.06630.066    0.00000.810.000000              1              0                    S  0q     344440 4 3 2 1 1 0    30.0    6.0
221 2343.903609 7.141E-33 1.786E-08.05420.054 2369.35370.760.000000              2              1                    S  4q     344440 4 3 2 1 1 0    78.0   54.0
221 2344.875955 1.641E-37 2.999E-08.04880.049 4771.88140.730.000000              3              2                    S  8q     344440 4 3 2 1 1 0   126.0  102.0
221 2349.598220 7.546E-29 7.153E-09.06210.062    3.97920.790.000000              1              0                    S  1q     344440 4 3 2 1 1 0    21.0    9.0
221 2351.543510 3.910E-33 1.878E-08.05250.052 2389.07300.760.000000              2              1                    S  5q     344440 4 3 2 1 1 0    45.0   33.0
221 2352.296694 7.775E-38 3.098E-08.04760.048 4807.05090.710.000000              3              2                    S  9q     344440 4 3 2 1 1 0    69.0   57.0
221 2357.416324 2.111E-28 8.143E-09.05880.059   11.93730.780.000000              1              0                    S  2q     344440 4 3 2 1 1 0    54.0   30.0
221 2359.146760 8.193E-33 1.960E-08.05120.051 2412.73470.750.000000              2              1                    S  6q     344440 4 3 2 1 1 0   102.0   78.0
221 2359.679557 1.433E-37 3.196E-08.04630.046 4846.12380.680.000000              3              2                    S 10q     344440 4 3 2 1 1 0   150.0  126.0
221 2365.198717 1.314E-28 8.848E-09.05620.056   23.87430.770.000000              1              0                    S  3q     344440 4 3 2 1 1 0    33.0   21.0
221 2366.713081 4.133E-33 2.036E-08.04990.050 2440.33790.740.000000              2              1                    S  7q     344440 4 3 2 1 1 0    57.0   45.0
221 2367.024264 6.425E-38 3.290E-08.04480.045 4889.09860.650.000000              3              2                    S 11q     344440 4 3 2 1 1 0    81.0   69.0
221 2372.945123 3.037E-28 9.409E-09.05420.054   39.78950.760.000000              1              0                    S  4q     344440 4 3 2 1 1 0    78.0   54.0
221 2374.242195 8.066E-33 2.109E-08.04880.049 2471.88160.730.000000              2              1                    S  8q     344440 4 3 2 1 1 0   126.0  102.0
221 2374.330537 1.124E-37 3.386E-08.04330.043 4935.97390.620.000000              3              2                    S 12q     344440 4 3 2 1 1 0   174.0  150.0
221 2380.655265 1.661E-28 9.889E-09.05250.052   59.68260.760.000000              1              0                    S  5q     344440 4 3 2 1 1 0    45.0   33.0
221 2381.598094 4.793E-38 3.479E-08.04150.042 4986.74790.570.000000              3              2                    S 13q     344440 4 3 2 1 1 0    93.0   81.0
221 2381.733823 3.817E-33 2.179E-08.04760.048 2507.36480.710.000000              2              1                    S  9q     344440 4 3 2 1 1 0    69.0   57.0
221 2388.328865 3.478E-28 1.033E-08.05120.051   83.55270.750.000000              1              0                    S  6q     344440 4 3 2 1 1 0   102.0   78.0
221 2388.826657 7.987E-38 3.573E-08.03960.040 5041.41900.520.000000              3              2                    S 14q     344440 4 3 2 1 1 0   198.0  174.0
221 2389.187688 7.022E-33 2.248E-08.04630.046 2546.78620.680.000000              2              1                    S 10q     344440 4 3 2 1 1 0   150.0  126.0
221 2395.965647 1.753E-28 1.073E-08.04990.050  111.39910.740.000000              1              0                    S  7q     344440 4 3 2 1 1 0    57.0   45.0
221 2396.015945 3.250E-38 3.667E-08.03750.037 5099.98500.470.000000              3              2                    S 15q     344440 4 3 2 1 1 0   105.0   93.0
221 2396.603510 3.144E-33 2.315E-08.04480.045 2590.14440.650.000000              2              1                    S 11q     344440 4 3 2 1 1 0    81.0   69.0
221 2403.165677 5.173E-38 3.762E-08.03540.035 5162.44410.410.000000              3              2                    S 16q     344440 4 3 2 1 1 0   222.0  198.0
221 2403.565333 3.416E-28 1.111E-08.04880.049  143.22090.730.000000              1              0                    S  8q     344440 4 3 2 1 1 0   126.0  102.0
221 2403.981011 5.487E-33 2.382E-08.04330.043 2637.43790.620.000000              2              1                    S 12q     344440 4 3 2 1 1 0   174.0  150.0
221 2410.275572 2.012E-38 3.856E-08.03320.033 5228.79400.340.000000              3              2                    S 17q     344440 4 3 2 1 1 0   117.0  105.0
221 2411.127645 1.614E-28 1.148E-08.04760.048  179.01680.710.000000              1              0                    S  9q     344440 4 3 2 1 1 0    69.0   57.0
221 2411.319912 2.336E-33 2.448E-08.04150.042 2688.66510.570.000000              2              1                    S 13q     344440 4 3 2 1 1 0    93.0   81.0
221 2417.345351 3.064E-38 3.952E-08.03110.031 5299.03220.270.000000              3              2                    S 18q     344440 4 3 2 1 1 0   246.0  222.0
221 2418.619934 3.883E-33 2.514E-08.03960.040 2743.82420.520.000000              2              1                    S 14q     344440 4 3 2 1 1 0   198.0  174.0
221 2418.652306 2.964E-28 1.184E-08.04630.046  218.78560.680.000000              1              0                    S 10q     344440 4 3 2 1 1 0   150.0  126.0
221 2424.374732 1.141E-38 4.047E-08.02910.029 5373.15640.200.000000              3              2                    S 19q     344440 4 3 2 1 1 0   129.0  117.0
221 2425.880796 1.576E-33 2.580E-08.03750.037 2802.91320.470.000000              2              1                    S 15q     344440 4 3 2 1 1 0   105.0   93.0
221 2426.139038 1.325E-28 1.220E-08.04480.045  262.52610.650.000000              1              0                    S 11q     344440 4 3 2 1 1 0    81.0   69.0
221 2431.363434 1.665E-38 4.147E-08.02740.027 5451.16390.200.000000              3              2                    S 20q     344440 4 3 2 1 1 0   270.0  246.0
221 2433.102220 2.502E-33 2.647E-08.03540.035 2865.93000.410.000000              2              1                    S 16q     344440 4 3 2 1 1 0   222.0  198.0
221 2433.587563 2.308E-28 1.255E-08.04330.043  310.23660.620.000000              1              0                    S 12q     344440 4 3 2 1 1 0   174.0  150.0
221 2438.311175 5.943E-39 4.244E-08.02730.027 5533.05200.200.000000              3              2                    S 21q     344440 4 3 2 1 1 0   141.0  129.0
221 2440.283927 9.707E-34 2.714E-08.03320.033 2932.87250.340.000000              2              1                    S 17q     344440 4 3 2 1 1 0   117.0  105.0
221 2440.997602 9.804E-29 1.290E-08.04150.042  361.91560.570.000000              1              0                    S 13q     344440 4 3 2 1 1 0    93.0   81.0
221 2445.217674 8.311E-39 4.343E-08.02730.027 5618.81770.200.000000              3              2                    S 22q     344440 4 3 2 1 1 0   294.0  270.0
221 2447.425635 1.474E-33 2.783E-08.03110.031 3003.73830.270.000000              2              1                    S 18q     344440 4 3 2 1 1 0   246.0  222.0
221 2448.368877 1.626E-28 1.325E-08.03960.040  417.56110.520.000000              1              0                    S 14q     344440 4 3 2 1 1 0   198.0  174.0
221 2452.082649 2.846E-39 4.443E-08.02730.027 5708.45800.200.000000              3              2                    S 23q     344440 4 3 2 1 1 0   153.0  141.0
221 2454.527065 5.472E-34 2.850E-08.02910.029 3078.52490.200.000000              2              1                    S 19q     344440 4 3 2 1 1 0   129.0  117.0
221 2455.701110 6.585E-29 1.360E-08.03750.037  477.17140.470.000000              1              0                    S 15q     344440 4 3 2 1 1 0   105.0   93.0
221 2458.905819 3.819E-39 4.545E-08.02730.027 5801.96980.200.000000              3              2                    S 24q     344440 4 3 2 1 1 0   318.0  294.0
221 2461.587938 7.954E-34 2.918E-08.02740.027 3157.22980.200.000000              2              1                    S 20q     344440 4 3 2 1 1 0   270.0  246.0
221 2462.994022 1.042E-28 1.395E-08.03540.035  540.74430.410.000000              1              0                    S 16q     344440 4 3 2 1 1 0   222.0  198.0
221 2465.686900 1.255E-39 4.646E-08.02730.027 5899.34970.200.000000              3              2                    S 25q     344440 4 3 2 1 1 0   165.0  153.0
221 2468.607972 2.830E-34 2.988E-08.02730.027 3239.85010.200.000000              2              1                    S 21q     344440 4 3 2 1 1 0   141.0  129.0
221 2470.247334 4.033E-29 1.431E-08.03320.033  608.27760.340.000000              1              0                    S 17q     344440 4 3 2 1 1 0   117.0  105.0
221 2472.425612 1.617E-39 4.750E-08.02730.027 6000.59430.200.000000              3              2                    S 26q     344440 4 3 2 1 1 0   342.0  318.0
221 2475.586887 3.943E-34 3.058E-08.02730.027 3326.38290.200.000000              2              1                    S 22q     344440 4 3 2 1 1 0   294.0  270.0
221 2477.460767 6.104E-29 1.467E-08.03110.031  679.76900.270.000000              1              0                    S 18q     344440 4 3 2 1 1 0   246.0  222.0
221 2482.524403 1.345E-34 3.128E-08.02730.027 3416.82530.200.000000              2              1                    S 23q     344440 4 3 2 1 1 0   153.0  141.0
221 2484.634043 2.260E-29 1.503E-08.02910.029  755.21600.200.000000              1              0                    S 19q     344440 4 3 2 1 1 0   129.0  117.0
221 2489.420239 1.798E-34 3.201E-08.02730.027 3511.17410.200.000000              2              1                    S 24q     344440 4 3 2 1 1 0   318.0  294.0
221 2491.766881 3.274E-29 1.539E-08.02740.027  834.61610.200.000000              1              0                    S 20q     344440 4 3 2 1 1 0   270.0  246.0
221 2496.274114 5.885E-35 3.273E-08.02730.027 3609.42590.200.000000              2              1                    S 25q     344440 4 3 2 1 1 0   165.0  153.0
221 2498.859003 1.161E-29 1.576E-08.02730.027  917.96630.200.000000              1              0                    S 21q     344440 4 3 2 1 1 0   141.0  129.0
221 2503.085747 7.549E-35 3.346E-08.02730.027 3711.57730.200.000000              2              1                    S 26q     344440 4 3 2 1 1 0   342.0  318.0
221 2505.910129 1.612E-29 1.613E-08.02730.027 1005.26390.200.000000              1              0                    S 22q     344440 4 3 2 1 1 0   294.0  270.0
221 2509.854856 2.372E-35 3.420E-08.02730.027 3817.62480.200.000000              2              1                    S 27q     344440 4 3 2 1 1 0   177.0  165.0
221 2512.919981 5.477E-30 1.650E-08.02730.027 1096.50590.200.000000              1              0                    S 23q     344440 4 3 2 1 1 0   153.0  141.0
221 2516.581162 2.922E-35 3.495E-08.02730.027 3927.56450.200.000000              2              1                    S 28q     344440 4 3 2 1 1 0   366.0  342.0
221 2519.888277 7.291E-30 1.688E-08.02730.027 1191.68900.200.000000              1              0                    S 24q     344440 4 3 2 1 1 0   318.0  294.0
221 2523.264381 8.817E-36 3.571E-08.02730.027 4041.39280.200.000000              2              1                    S 29q     344440 4 3 2 1 1 0   189.0  177.0
221 2526.814738 2.377E-30 1.727E-08.02730.027 1290.81000.200.000000              1              0                    S 25q     344440 4 3 2 1 1 0   165.0  153.0
221 2529.904233 1.043E-35 3.646E-08.02730.027 4159.10550.200.000000              2              1                    S 30q     344440 4 3 2 1 1 0   390.0  366.0
221 2533.699085 3.035E-30 1.765E-08.02730.027 1393.86550.200.000000              1              0                    S 26q     344440 4 3 2 1 1 0   342.0  318.0
221 2536.500436 3.025E-36 3.725E-08.02730.027 4280.69860.200.000000              2              1                    S 31q     344440 4 3 2 1 1 0   201.0  189.0
221 2540.541038 9.496E-31 1.804E-08.02730.027 1500.85180.200.000000              1              0                    S 27q     344440 4 3 2 1 1 0   177.0  165.0
221 2543.052708 3.440E-36 3.804E-08.02730.027 4406.16770.200.000000              2              1                    S 32q     344440 4 3 2 1 1 0   414.0  390.0
221 2547.340316 1.164E-30 1.844E-08.02730.027 1611.76520.200.000000              1              0                    S 28q     344440 4 3 2 1 1 0   366.0  342.0
221 2549.560767 9.586E-37 3.883E-08.02730.027 4535.50860.200.000000              2              1                    S 33q     344440 4 3 2 1 1 0   213.0  201.0
221 2554.096639 3.497E-31 1.884E-08.02730.027 1726.60190.200.000000              1              0                    S 29q     344440 4 3 2 1 1 0   189.0  177.0
221 2556.024331 1.048E-36 3.965E-08.02730.027 4668.71660.200.000000              2              1                    S 34q     344440 4 3 2 1 1 0   438.0  414.0
221 2560.809727 4.117E-31 1.925E-08.02730.027 1845.35800.200.000000              1              0                    S 30q     344440 4 3 2 1 1 0   390.0  366.0
221 2562.443117 2.807E-37 4.045E-08.02730.027 4805.78700.200.000000              2              1                    S 35q     344440 4 3 2 1 1 0   225.0  213.0
221 2567.479299 1.188E-31 1.967E-08.02730.027 1968.02930.200.000000              1              0                    S 31q     344440 4 3 2 1 1 0   201.0  189.0
221 2568.816844 2.950E-37 4.128E-08.02730.027 4946.71520.200.000000              2              1                    S 36q     344440 4 3 2 1 1 0   462.0  438.0
221 2574.105076 1.343E-31 2.007E-08.02730.027 2094.61150.200.000000              1              0                    S 32q     344440 4 3 2 1 1 0   414.0  390.0
221 2575.145229 7.600E-38 4.211E-08.02730.027 5091.49610.200.000000              2              1                    S 37q     344440 4 3 2 1 1 0   237.0  225.0
221 2580.686776 3.722E-32 2.049E-08.02730.027 2225.10030.200.000000              1              0                    S 33q     344440 4 3 2 1 1 0   213.0  201.0
221 2581.427990 7.682E-38 4.295E-08.02730.027 5240.12460.200.000000              2              1                    S 38q     344440 4 3 2 1 1 0   486.0  462.0
221 2587.224119 4.046E-32 2.093E-08.02730.027 2359.49110.200.000000              1              0                    S 34q     344440 4 3 2 1 1 0   438.0  414.0
221 2587.664842 1.904E-38 4.381E-08.02730.027 5392.59550.200.000000              2              1                    S 39q     344440 4 3 2 1 1 0   249.0  237.0
221 2593.716824 1.078E-32 2.136E-08.02730.027 2497.77920.200.000000              1              0                    S 35q     344440 4 3 2 1 1 0   225.0  213.0
221 2593.855504 1.851E-38 4.467E-08.02730.027 5548.90350.200.000000              2              1                    S 40q     344440 4 3 2 1 1 0   510.0  486.0
221 2599.999693 4.414E-39 4.555E-08.02730.027 5709.04310.200.000000              2              1                    S 41q     344440 4 3 2 1 1 0   261.0  249.0
221 2600.164610 1.126E-32 2.180E-08.02730.027 2639.96000.200.000000              1              0                    S 36q     344440 4 3 2 1 1 0   462.0  438.0
221 2606.097125 4.129E-39 4.642E-08.02730.027 5873.00870.200.000000              2              1                    S 42q     344440 4 3 2 1 1 0   534.0  510.0
221 2606.567196 2.883E-33 2.224E-08.02730.027 2786.02830.200.000000              1              0                    S 37q     344440 4 3 2 1 1 0   237.0  225.0
221 2612.924300 2.895E-33 2.268E-08.02730.027 2935.97920.200.000000              1              0                    S 38q     344440 4 3 2 1 1 0   486.0  462.0
221 2619.235643 7.128E-34 2.314E-08.02730.027 3089.80750.200.000000              1              0                    S 39q     344440 4 3 2 1 1 0   249.0  237.0
221 2625.500941 6.885E-34 2.360E-08.02730.027 3247.50780.200.000000              1              0                    S 40q     344440 4 3 2 1 1 0   510.0  486.0
221 2631.719915 1.630E-34 2.405E-08.02730.027 3409.07460.200.000000              1              0                    S 41q     344440 4 3 2 1 1 0   261.0  249.0
221 2637.892282 1.515E-34 2.453E-08.02730.027 3574.50230.200.000000              1              0                    S 42q     344440 4 3 2 1 1 0   534.0  510.0
221 2644.017760 3.451E-35 2.500E-08.02730.027 3743.78520.200.000000              1              0                    S 43q     344440 4 3 2 1 1 0   273.0  261.0
221 2650.096069 3.084E-35 2.548E-08.02730.027 3916.91750.200.000000              1              0                    S 44q     344440 4 3 2 1 1 0   558.0  534.0
221 2656.126925 6.760E-36 2.596E-08.02730.027 4093.89290.200.000000              1              0                    S 45q     344440 4 3 2 1 1 0   285.0  273.0
221 2662.110047 5.815E-36 2.646E-08.02730.027 4274.70550.200.000000              1              0                    S 46q     344440 4 3 2 1 1 0   582.0  558.0
221 2668.045153 1.227E-36 2.696E-08.02730.027 4459.34900.200.000000              1              0                    S 47q     344440 4 3 2 1 1 0   297.0  285.0
221 2673.931960 1.015E-36 2.744E-08.02730.027 4647.81680.200.000000              1              0                    S 48q     344440 4 3 2 1 1 0   606.0  582.0
221 2679.770185 2.062E-37 2.796E-08.02730.027 4840.10260.200.000000              1              0                    S 49q     344440 4 3 2 1 1 0   309.0  297.0
221 2685.559547 1.643E-37 2.847E-08.02730.027 5036.19950.200.000000              1              0                    S 50q     344440 4 3 2 1 1 0   630.0  606.0
221 2691.299763 3.212E-38 2.898E-08.02730.027 5236.10070.200.000000              1              0                    S 51q     344440 4 3 2 1 1 0   321.0  309.0
221 2696.990549 2.465E-38 2.951E-08.02730.027 5439.79940.200.000000              1              0                    S 52q     344440 4 3 2 1 1 0   654.0  630.0
221 2702.631622 4.640E-39 3.003E-08.02730.027 5647.28830.200.000000              1              0                    S 53q     344440 4 3 2 1 1 0   333.0  321.0
221 2708.222700 3.429E-39 3.057E-08.02730.027 5858.56030.200.000000              1              0                    S 54q     344440 4 3 2 1 1 0   678.0  654.0
221 4182.728358 1.877E-39 1.348E-10.02730.027 4647.81680.200.000000              2              0                    O 48q     344440 4 3 2 1 1 0   558.0  582.0
221 4193.593047 2.387E-39 1.410E-10.02730.027 4459.34900.200.000000              2              0                    O 47q     344440 4 3 2 1 1 0   273.0  285.0
221 4204.400310 1.191E-38 1.473E-10.02730.027 4274.70550.200.000000              2              0                    O 46q     344440 4 3 2 1 1 0   534.0  558.0
221 4215.149903 1.457E-38 1.539E-10.02730.027 4093.89290.200.000000              2              0                    O 45q     344440 4 3 2 1 1 0   261.0  273.0
221 4225.841582 6.992E-38 1.607E-10.02730.027 3916.91750.200.000000              2              0                    O 44q     344440 4 3 2 1 1 0   510.0  534.0
221 4236.475102 8.225E-38 1.677E-10.02730.027 3743.78520.200.000000              2              0                    O 43q     344440 4 3 2 1 1 0   249.0  261.0
221 4247.050218 3.795E-37 1.750E-10.02730.027 3574.50230.200.000000              2              0                    O 42q     344440 4 3 2 1 1 0   486.0  510.0
221 4254.246848 1.542E-39 6.604E-10.02730.027 4946.71520.200.000000              3              1                    O 36q     344440 4 3 2 1 1 0   414.0  438.0
221 4257.566680 4.292E-37 1.825E-10.02730.027 3409.07460.200.000000              2              0                    O 41q     344440 4 3 2 1 1 0   237.0  249.0
221 4264.343864 1.537E-39 6.867E-10.02730.027 4805.78700.200.000000              3              1                    O 35q     344440 4 3 2 1 1 0   201.0  213.0
221 4268.024242 1.904E-36 1.903E-10.02730.027 3247.50780.200.000000              2              0                    O 40q     344440 4 3 2 1 1 0   462.0  486.0
221 4274.380250 6.009E-39 7.140E-10.02730.027 4668.71660.200.000000              3              1                    O 34q     344440 4 3 2 1 1 0   390.0  414.0
221 4278.422654 2.070E-36 1.984E-10.02730.027 3089.80750.200.000000              2              0                    O 39q     344440 4 3 2 1 1 0   225.0  237.0
221 4284.355754 5.757E-39 7.422E-10.02730.027 4535.50860.200.000000              3              1                    O 33q     344440 4 3 2 1 1 0   189.0  201.0
221 4288.761666 8.822E-36 2.066E-10.02730.027 2935.97920.200.000000              2              0                    O 38q     344440 4 3 2 1 1 0   438.0  462.0
221 4294.270121 2.163E-38 7.715E-10.02730.027 4406.16770.200.000000              3              1                    O 32q     344440 4 3 2 1 1 0   366.0  390.0
221 4299.041027 9.217E-36 2.152E-10.02730.027 2786.02830.200.000000              2              0                    O 37q     344440 4 3 2 1 1 0   213.0  225.0
221 4304.123094 1.990E-38 8.012E-10.02730.027 4280.69860.200.000000              3              1                    O 31q     344440 4 3 2 1 1 0   177.0  189.0
221 4309.260485 3.776E-35 2.241E-10.02730.027 2639.96000.200.000000              2              0                    O 36q     344440 4 3 2 1 1 0   414.0  438.0
221 4313.914419 7.181E-38 8.324E-10.02730.027 4159.10550.200.000000              3              1                    O 30q     344440 4 3 2 1 1 0   342.0  366.0
221 4319.419787 3.790E-35 2.332E-10.02730.027 2497.77920.200.000000              2              0                    O 35q     344440 4 3 2 1 1 0   201.0  213.0
221 4323.643837 6.346E-38 8.643E-10.02730.027 4041.39280.200.000000              3              1                    O 29q     344440 4 3 2 1 1 0   165.0  177.0
221 4329.518680 1.491E-34 2.425E-10.02730.027 2359.49110.200.000000              2              0                    O 34q     344440 4 3 2 1 1 0   390.0  414.0
221 4333.311092 2.198E-37 8.972E-10.02730.027 3927.56450.200.000000              3              1                    O 28q     344440 4 3 2 1 1 0   318.0  342.0
221 4339.556908 1.438E-34 2.523E-10.02730.027 2225.10030.200.000000              2              0                    O 33q     344440 4 3 2 1 1 0   189.0  201.0
221 4342.915923 1.865E-37 9.314E-10.02730.027 3817.62480.200.000000              3              1                    O 27q     344440 4 3 2 1 1 0   153.0  165.0
221 4349.534217 5.435E-34 2.624E-10.02730.027 2094.61150.200.000000              2              0                    O 32q     344440 4 3 2 1 1 0   366.0  390.0
221 4352.458073 6.200E-37 9.665E-10.02730.027 3711.57730.200.000000              3              1                    O 26q     344440 4 3 2 1 1 0   294.0  318.0
221 4359.450351 5.032E-34 2.727E-10.02730.027 1968.02930.200.000000              2              0                    O 31q     344440 4 3 2 1 1 0   177.0  189.0
221 4361.937280 5.047E-37 1.003E-09.02730.027 3609.42590.200.000000              3              1                    O 25q     344440 4 3 2 1 1 0   141.0  153.0
221 4369.305051 1.826E-33 2.834E-10.02730.027 1845.35800.200.000000              2              0                    O 30q     344440 4 3 2 1 1 0   342.0  366.0
221 4371.353283 1.609E-36 1.040E-09.02730.027 3511.17410.200.000000              3              1                    O 24q     344440 4 3 2 1 1 0   270.0  294.0
221 4379.098061 1.623E-33 2.945E-10.02730.027 1726.60190.200.000000              2              0                    O 29q     344440 4 3 2 1 1 0   165.0  177.0
221 4380.705821 1.256E-36 1.079E-09.02730.027 3416.82530.200.000000              3              1                    O 23q     344440 4 3 2 1 1 0   129.0  141.0
221 4388.829122 5.652E-33 3.058E-10.02730.027 1611.76520.200.000000              2              0                    O 28q     344440 4 3 2 1 1 0   318.0  342.0
221 4389.994631 3.840E-36 1.119E-09.02730.027 3326.38290.200.000000              3              1                    O 22q     344440 4 3 2 1 1 0   246.0  270.0
