 41 1897.912620 1.109E-22 9.617E-03.07450.095  193.54550.73-.001217        1 1 1 0        0 0 0 0                    R 21e     465544 6 5 5 3 3 3   405.0  387.0
 41 1898.113400 1.314E-24 3.695E-03.07130.087  978.44910.80-.001382        1 2 0 0        0 1 1 0                    R 30e     465544 6 5 5 3 3 3   567.0  549.0
 41 1898.282500 9.677E-24 1.277E-02.07850.100  676.95360.72-.001081        1 2 2 0        0 1 1 0                    R 14f     465544 6 5 5 3 3 3   279.0  261.0
 41 1898.400280 2.730E-25 8.645E-03.07290.091 1440.97650.75-.001292        1 3 1 0        0 2 0 0                    R 25e     465544 6 5 5 3 3 3   477.0  459.0
 41 1898.445900 1.036E-24 2.949E-02.08490.107 1207.99310.72-.000963        1 3 3 0        0 2 2 0                    R  8e     465544 6 5 5 3 3 3   171.0  153.0
 41 1898.446440 1.036E-24 2.949E-02.08490.107 1207.99280.72-.000963        1 3 3 0        0 2 2 0                    R  8f     465544 6 5 5 3 3 3   171.0  153.0
 41 1898.451650 9.757E-24 1.287E-02.07850.100  676.78740.72-.001081        1 2 2 0        0 1 1 0                    R 14e     465544 6 5 5 3 3 3   279.0  261.0
 41 1898.590170 4.516E-25 2.013E-02.07450.095 1477.63840.73-.001217        2 1 1 0        1 0 0 0                    R 21e     465544 6 5 5 3 3 3   405.0  387.0
 41 1898.678500 1.028E-22 9.343E-03.07410.094  211.97450.73-.001236        1 1 1 0        0 0 0 0                    R 22e     465544 6 5 5 3 3 3   423.0  405.0
 41 1898.875740 1.165E-24 3.605E-03.07100.087 1004.41690.80-.001399        1 2 0 0        0 1 1 0                    R 31e     465544 6 5 5 3 3 3   585.0  567.0
 41 1899.075960 9.314E-24 1.229E-02.07780.100  689.55030.73-.001101        1 2 2 0        0 1 1 0                    R 15f     465544 6 5 5 3 3 3   297.0  279.0
 41 1899.124290 2.431E-25 8.254E-03.07260.091 1462.79500.75-.001311        1 3 1 0        0 2 0 0                    R 26e     465544 6 5 5 3 3 3   495.0  477.0
 41 1899.265510 1.028E-24 2.749E-02.08370.105 1215.55500.72-.000983        1 3 3 0        0 2 2 0                    R  9e     465544 6 5 5 3 3 3   189.0  171.0
 41 1899.266270 1.028E-24 2.749E-02.08370.105 1215.55460.72-.000983        1 3 3 0        0 2 2 0                    R  9f     465544 6 5 5 3 3 3   189.0  171.0
 41 1899.269700 9.395E-24 1.239E-02.07780.100  689.36030.73-.001101        1 2 2 0        0 1 1 0                    R 15e     465544 6 5 5 3 3 3   297.0  279.0
 41 1899.359030 4.193E-25 1.958E-02.07410.094 1495.99030.73-.001236        2 1 1 0        1 0 0 0                    R 22e     465544 6 5 5 3 3 3   423.0  405.0
 41 1899.441210 9.475E-23 9.078E-03.07370.093  231.24040.74-.001255        1 1 1 0        0 0 0 0                    R 23e     465544 6 5 5 3 3 3   441.0  423.0
 41 1899.635160 1.028E-24 3.519E-03.07070.086 1031.22090.81-.001416        1 2 0 0        0 1 1 0                    R 32e     465544 6 5 5 3 3 3   603.0  585.0
 41 1899.844150 2.157E-25 7.896E-03.07220.090 1485.45140.76-.001329        1 3 1 0        0 2 0 0                    R 27e     465544 6 5 5 3 3 3   513.0  495.0
 41 1899.866490 8.911E-24 1.184E-02.07710.099  702.98640.73-.001121        1 2 2 0        0 1 1 0                    R 16f     465544 6 5 5 3 3 3   315.0  297.0
 41 1900.083000 1.016E-24 2.586E-02.08240.104 1223.95700.72-.001003        1 3 3 0        0 2 2 0                    R 10e     465544 6 5 5 3 3 3   207.0  189.0
 41 1900.084060 1.016E-24 2.586E-02.08240.104 1223.95640.72-.001003        1 3 3 0        0 2 2 0                    R 10f     465544 6 5 5 3 3 3   207.0  189.0
 41 1900.086570 8.951E-24 1.189E-02.07710.099  702.77110.73-.001121        1 2 2 0        0 1 1 0                    R 16e     465544 6 5 5 3 3 3   315.0  297.0
 41 1900.125020 3.887E-25 1.913E-02.07370.093 1515.17560.74-.001255        2 1 1 0        1 0 0 0                    R 23e     465544 6 5 5 3 3 3   441.0  423.0
 41 1900.200730 8.669E-23 8.806E-03.07330.092  251.34320.74-.001274        1 1 1 0        0 0 0 0                    R 24e     465544 6 5 5 3 3 3   459.0  441.0
 41 1900.391610 9.032E-25 3.436E-03.07040.085 1058.86100.81-.001433        1 2 0 0        0 1 1 0                    R 33e     465544 6 5 5 3 3 3   621.0  603.0
 41 1900.654080 8.467E-24 1.142E-02.07650.098  717.26190.73-.001140        1 2 2 0        0 1 1 0                    R 17f     465544 6 5 5 3 3 3   333.0  315.0
 41 1900.888120 3.572E-25 1.863E-02.07330.092 1535.19430.74-.001274        2 1 1 0        1 0 0 0                    R 24e     465544 6 5 5 3 3 3   459.0  441.0
 41 1900.898360 9.999E-25 2.451E-02.08120.103 1233.19910.72-.001022        1 3 3 0        0 2 2 0                    R 11e     465544 6 5 5 3 3 3   225.0  207.0
 41 1900.899800 9.959E-25 2.442E-02.08120.103 1233.19820.72-.001022        1 3 3 0        0 2 2 0                    R 11f     465544 6 5 5 3 3 3   225.0  207.0
 41 1900.902280 8.508E-24 1.146E-02.07650.098  717.01960.73-.001140        1 2 2 0        0 1 1 0                    R 17e     465544 6 5 5 3 3 3   333.0  315.0
 41 1900.957070 7.903E-23 8.560E-03.07290.091  272.28280.75-.001292        1 1 1 0        0 0 0 0                    R 25e     465544 6 5 5 3 3 3   477.0  459.0
 41 1901.145030 7.862E-25 3.341E-03.07010.085 1087.33710.81-.001449        1 2 0 0        0 1 1 0                    R 34e     465544 6 5 5 3 3 3   639.0  621.0
 41 1901.438740 7.983E-24 1.100E-02.07600.097  732.37660.73-.001160        1 2 2 0        0 1 1 0                    R 18f     465544 6 5 5 3 3 3   351.0  333.0
 41 1901.648340 3.262E-25 1.813E-02.07290.091 1556.04630.75-.001292        2 1 1 0        1 0 0 0                    R 25e     465544 6 5 5 3 3 3   477.0  459.0
 41 1901.710210 7.137E-23 8.287E-03.07260.091  294.05890.75-.001311        1 1 1 0        0 0 0 0                    R 26e     465544 6 5 5 3 3 3   495.0  477.0
 41 1901.711590 9.717E-25 2.319E-02.08010.102 1243.28130.72-.001042        1 3 3 0        0 2 2 0                    R 12e     465544 6 5 5 3 3 3   243.0  225.0
 41 1901.713490 9.677E-25 2.309E-02.08010.102 1243.27990.72-.001042        1 3 3 0        0 2 2 0                    R 12f     465544 6 5 5 3 3 3   243.0  225.0
 41 1901.716840 8.024E-24 1.105E-02.07600.097  732.10590.73-.001160        1 2 2 0        0 1 1 0                    R 18e     465544 6 5 5 3 3 3   351.0  333.0
 41 1901.895380 6.854E-25 3.269E-03.06990.084 1116.64890.81-.001465        1 2 0 0        0 1 1 0                    R 35e     465544 6 5 5 3 3 3   657.0  639.0
 41 1902.220460 7.500E-24 1.063E-02.07550.096  748.33050.73-.001179        1 2 2 0        0 1 1 0                    R 19f     465544 6 5 5 3 3 3   369.0  351.0
 41 1902.405680 2.964E-25 1.766E-02.07260.091 1577.73140.75-.001311        2 1 1 0        1 0 0 0                    R 26e     465544 6 5 5 3 3 3   495.0  477.0
 41 1902.460160 6.451E-23 8.074E-03.07220.090  316.67170.76-.001329        1 1 1 0        0 0 0 0                    R 27e     465544 6 5 5 3 3 3   513.0  495.0
 41 1902.522660 9.395E-25 2.203E-02.07920.101 1254.20350.72-.001062        1 3 3 0        0 2 2 0                    R 13e     465544 6 5 5 3 3 3   261.0  243.0
 41 1902.525130 9.354E-25 2.193E-02.07920.101 1254.20160.72-.001062        1 3 3 0        0 2 2 0                    R 13f     465544 6 5 5 3 3 3   261.0  243.0
 41 1902.530270 7.500E-24 1.062E-02.07550.096  748.02970.73-.001179        1 2 2 0        0 1 1 0                    R 19e     465544 6 5 5 3 3 3   369.0  351.0
 41 1902.642630 5.927E-25 3.188E-03.06960.084 1146.79640.80-.001481        1 2 0 0        0 1 1 0                    R 36e     465544 6 5 5 3 3 3   675.0  657.0
 41 1902.999230 6.975E-24 1.024E-02.07500.095  765.12360.73-.001198        1 2 2 0        0 1 1 0                    R 20f     465544 6 5 5 3 3 3   387.0  369.0
 41 1903.160130 2.677E-25 1.718E-02.07220.090 1600.24960.76-.001329        2 1 1 0        1 0 0 0                    R 27e     465544 6 5 5 3 3 3   513.0  495.0
 41 1903.206920 5.766E-23 7.820E-03.07190.089  340.12080.77-.001347        1 1 1 0        0 0 0 0                    R 28e     465544 6 5 5 3 3 3   531.0  513.0
 41 1903.331560 9.032E-25 2.099E-02.07850.100 1265.96570.72-.001081        1 3 3 0        0 2 2 0                    R 14e     465544 6 5 5 3 3 3   279.0  261.0
 41 1903.334740 8.951E-25 2.081E-02.07850.100 1265.96320.72-.001081        1 3 3 0        0 2 2 0                    R 14f     465544 6 5 5 3 3 3   279.0  261.0
 41 1903.342610 6.975E-24 1.023E-02.07500.095  764.79110.73-.001198        1 2 2 0        0 1 1 0                    R 20e     465544 6 5 5 3 3 3   387.0  369.0
 41 1903.386710 5.121E-25 3.122E-03.06940.083 1177.77950.80-.001497        1 2 0 0        0 1 1 0                    R 37e     465544 6 5 5 3 3 3   693.0  675.0
 41 1903.775070 6.451E-24 9.868E-03.07450.095  782.75570.73-.001217        1 2 2 0        0 1 1 0                    R 21f     465544 6 5 5 3 3 3   405.0  387.0
 41 1903.911700 2.407E-25 1.673E-02.07190.089 1623.60080.77-.001347        2 1 1 0        1 0 0 0                    R 28e     465544 6 5 5 3 3 3   531.0  513.0
 41 1903.950470 5.121E-23 7.565E-03.07160.088  364.40630.79-.001364        1 1 1 0        0 0 0 0                    R 29e     465544 6 5 5 3 3 3   549.0  531.0
 41 1904.127600 4.355E-25 3.023E-03.06920.082 1209.59780.79-.001512        1 2 0 0        0 1 1 0                    R 38e     465544 6 5 5 3 3 3   711.0  693.0
 41 1904.138270 8.588E-25 1.995E-02.07780.100 1278.56780.73-.001101        1 3 3 0        0 2 2 0                    R 15e     465544 6 5 5 3 3 3   297.0  279.0
 41 1904.142300 8.548E-25 1.986E-02.07780.100 1278.56450.73-.001101        1 3 3 0        0 2 2 0                    R 15f     465544 6 5 5 3 3 3   297.0  279.0
 41 1904.153860 6.451E-24 9.855E-03.07450.095  782.39000.73-.001217        1 2 2 0        0 1 1 0                    R 21e     465544 6 5 5 3 3 3   405.0  387.0
 41 1904.547950 5.967E-24 9.568E-03.07410.094  801.22670.73-.001236        1 2 2 0        0 1 1 0                    R 22f     465544 6 5 5 3 3 3   423.0  405.0
 41 1904.660390 2.149E-25 1.626E-02.07160.088 1647.78480.79-.001364        2 1 1 0        1 0 0 0                    R 29e     465544 6 5 5 3 3 3   549.0  531.0
 41 1904.690820 4.516E-23 7.304E-03.07130.087  389.52790.80-.001382        1 1 1 0        0 0 0 0                    R 30e     465544 6 5 5 3 3 3   567.0  549.0
 41 1904.865230 3.730E-25 2.962E-03.06890.082 1242.25140.79-.001528        1 2 0 0        0 1 1 0                    R 39e     465544 6 5 5 3 3 3   729.0  711.0
 41 1904.942780 8.145E-25 1.906E-02.07710.099 1292.00980.73-.001121        1 3 3 0        0 2 2 0                    R 16e     465544 6 5 5 3 3 3   315.0  297.0
 41 1904.947830 8.064E-25 1.887E-02.07710.099 1292.00560.73-.001121        1 3 3 0        0 2 2 0                    R 16f     465544 6 5 5 3 3 3   315.0  297.0
 41 1904.964050 5.887E-24 9.426E-03.07410.094  800.82620.73-.001236        1 2 2 0        0 1 1 0                    R 22e     465544 6 5 5 3 3 3   423.0  405.0
 41 1905.317890 5.443E-24 9.203E-03.07370.093  820.53660.74-.001255        1 2 2 0        0 1 1 0                    R 23f     465544 6 5 5 3 3 3   441.0  423.0
 41 1905.427970 3.984E-23 7.091E-03.07100.087  415.48560.80-.001399        1 1 1 0        0 0 0 0                    R 31e     465544 6 5 5 3 3 3   585.0  567.0
 41 1905.599560 3.165E-25 2.888E-03.06870.081 1275.74000.78-.001543        1 2 0 0        0 1 1 0                    R 40e     465544 6 5 5 3 3 3   747.0  729.0
 41 1905.745070 7.661E-25 1.820E-02.07650.098 1306.29170.73-.001140        1 3 3 0        0 2 2 0                    R 17e     465544 6 5 5 3 3 3   333.0  315.0
 41 1905.751320 7.580E-25 1.800E-02.07650.098 1306.28630.73-.001140        1 3 3 0        0 2 2 0                    R 17f     465544 6 5 5 3 3 3   333.0  315.0
 41 1905.773210 5.363E-24 9.053E-03.07370.093  820.09980.74-.001255        1 2 2 0        0 1 1 0                    R 23e     465544 6 5 5 3 3 3   441.0  423.0
 41 1906.084870 4.959E-24 8.892E-03.07330.092  840.68520.74-.001274        1 2 2 0        0 1 1 0                    R 24f     465544 6 5 5 3 3 3   459.0  441.0
 41 1906.161910 3.484E-23 6.858E-03.07070.086  442.27920.81-.001416        1 1 1 0        0 0 0 0                    R 32e     465544 6 5 5 3 3 3   603.0  585.0
 41 1906.330550 2.677E-25 2.821E-03.06850.081 1310.06340.78-.001557        1 2 0 0        0 1 1 0                    R 41e     465544 6 5 5 3 3 3   765.0  747.0
 41 1906.545120 7.137E-25 1.732E-02.07600.097 1321.41340.73-.001160        1 3 3 0        0 2 2 0                    R 18e     465544 6 5 5 3 3 3   351.0  333.0
 41 1906.552790 7.056E-25 1.713E-02.07600.097 1321.40660.73-.001160        1 3 3 0        0 2 2 0                    R 18f     465544 6 5 5 3 3 3   351.0  333.0
 41 1906.581350 4.879E-24 8.733E-03.07330.092  840.21040.74-.001274        1 2 2 0        0 1 1 0                    R 24e     465544 6 5 5 3 3 3   459.0  441.0
 41 1906.848910 4.476E-24 8.559E-03.07290.091  861.67250.75-.001292        1 2 2 0        0 1 1 0                    R 25f     465544 6 5 5 3 3 3   477.0  459.0
 41 1906.892640 3.032E-23 6.633E-03.07040.085  469.90860.81-.001433        1 1 1 0        0 0 0 0                    R 33e     465544 6 5 5 3 3 3   621.0  603.0
 41 1907.058140 2.254E-25 2.755E-03.06830.080 1345.22150.77-.001572        1 2 0 0        0 1 1 0                    R 42e     465544 6 5 5 3 3 3   783.0  765.0
 41 1907.342910 6.653E-25 1.661E-02.07550.096 1337.37480.73-.001179        1 3 3 0        0 2 2 0                    R 19e     465544 6 5 5 3 3 3   369.0  351.0
 41 1907.352240 6.532E-25 1.631E-02.07550.096 1337.36640.73-.001179        1 3 3 0        0 2 2 0                    R 19f     465544 6 5 5 3 3 3   369.0  351.0
 41 1907.388510 4.395E-24 8.388E-03.07290.091  861.15820.75-.001292        1 2 2 0        0 1 1 0                    R 25e     465544 6 5 5 3 3 3   477.0  459.0
 41 1907.609990 4.016E-24 8.235E-03.07260.091  883.49830.75-.001311        1 2 2 0        0 1 1 0                    R 26f     465544 6 5 5 3 3 3   495.0  477.0
 41 1907.620160 2.621E-23 6.404E-03.07010.085  498.37370.81-.001449        1 1 1 0        0 0 0 0                    R 34e     465544 6 5 5 3 3 3   639.0  621.0
 41 1908.138420 6.129E-25 1.585E-02.07500.095 1354.17600.73-.001198        1 3 3 0        0 2 2 0                    R 20e     465544 6 5 5 3 3 3   387.0  369.0
 41 1908.149670 6.008E-25 1.554E-02.07500.095 1354.16560.73-.001198        1 3 3 0        0 2 2 0                    R 20f     465544 6 5 5 3 3 3   387.0  369.0
 41 1908.194710 3.915E-24 8.011E-03.07260.091  882.94290.75-.001311        1 2 2 0        0 1 1 0                    R 26e     465544 6 5 5 3 3 3   495.0  477.0
 41 1908.344460 2.258E-23 6.192E-03.06990.084  527.67430.81-.001465        1 1 1 0        0 0 0 0                    R 35e     465544 6 5 5 3 3 3   657.0  639.0
 41 1908.368120 3.584E-24 7.924E-03.07220.090  906.16260.76-.001329        1 2 2 0        0 1 1 0                    R 27f     465544 6 5 5 3 3 3   513.0  495.0
 41 1908.931640 5.604E-25 1.510E-02.07450.095 1371.81670.73-.001217        1 3 3 0        0 2 2 0                    R 21e     465544 6 5 5 3 3 3   405.0  387.0
 41 1908.945100 5.484E-25 1.478E-02.07450.095 1371.80420.73-.001217        1 3 3 0        0 2 2 0                    R 21f     465544 6 5 5 3 3 3   405.0  387.0
 41 1908.999980 3.476E-24 7.668E-03.07220.090  905.56450.76-.001329        1 2 2 0        0 1 1 0                    R 27e     465544 6 5 5 3 3 3   513.0  495.0
 41 1909.065540 1.931E-23 5.972E-03.06960.084  557.81020.80-.001481        1 1 1 0        0 0 0 0                    R 36e     465544 6 5 5 3 3 3   675.0  657.0
 41 1909.123300 3.181E-24 7.622E-03.07190.089  929.66520.77-.001347        1 2 2 0        0 1 1 0                    R 28f     465544 6 5 5 3 3 3   531.0  513.0
 41 1909.722540 5.121E-25 1.446E-02.07410.094 1390.29700.73-.001236        1 3 3 0        0 2 2 0                    R 22e     465544 6 5 5 3 3 3   423.0  405.0
 41 1909.738530 5.000E-25 1.412E-02.07410.094 1390.28200.73-.001236        1 3 3 0        0 2 2 0                    R 22f     465544 6 5 5 3 3 3   423.0  405.0
 41 1909.783400 1.645E-23 5.764E-03.06940.083  588.78130.80-.001497        1 1 1 0        0 0 0 0                    R 37e     465544 6 5 5 3 3 3   693.0  675.0
 41 1909.804340 3.068E-24 7.334E-03.07190.089  929.02280.77-.001347        1 2 2 0        0 1 1 0                    R 28e     465544 6 5 5 3 3 3   531.0  513.0
 41 1909.875510 2.810E-24 7.336E-03.07160.088  954.00590.79-.001364        1 2 2 0        0 1 1 0                    R 29f     465544 6 5 5 3 3 3   549.0  531.0
 41 1910.498030 1.391E-23 5.549E-03.06920.082  620.58750.79-.001512        1 1 1 0        0 0 0 0                    R 38e     465544 6 5 5 3 3 3   711.0  693.0
 41 1910.511100 4.637E-25 1.381E-02.07370.093 1409.61690.74-.001255        1 3 3 0        0 2 2 0                    R 23e     465544 6 5 5 3 3 3   441.0  423.0
 41 1910.529970 4.476E-25 1.333E-02.07370.093 1409.59900.74-.001255        1 3 3 0        0 2 2 0                    R 23f     465544 6 5 5 3 3 3   441.0  423.0
 41 1910.607820 2.689E-24 7.002E-03.07160.088  953.31770.79-.001364        1 2 2 0        0 1 1 0                    R 29e     465544 6 5 5 3 3 3   549.0  531.0
 41 1910.624780 2.468E-24 7.057E-03.07130.087  979.18470.80-.001382        1 2 2 0        0 1 1 0                    R 30f     465544 6 5 5 3 3 3   567.0  549.0
 41 1911.209450 1.173E-23 5.353E-03.06890.082  653.22860.79-.001528        1 1 1 0        0 0 0 0                    R 39e     465544 6 5 5 3 3 3   729.0  711.0
 41 1911.297290 4.153E-25 1.312E-02.07330.092 1429.77610.74-.001274        1 3 3 0        0 2 2 0                    R 24e     465544 6 5 5 3 3 3   459.0  441.0
 41 1911.319430 4.020E-25 1.270E-02.07330.092 1429.75500.74-.001274        1 3 3 0        0 2 2 0                    R 24f     465544 6 5 5 3 3 3   459.0  441.0
 41 1911.371080 2.153E-24 6.776E-03.07100.087 1005.20150.80-.001399        1 2 2 0        0 1 1 0                    R 31f     465544 6 5 5 3 3 3   585.0  567.0
 41 1911.410460 2.343E-24 6.681E-03.07130.087  978.44910.80-.001382        1 2 2 0        0 1 1 0                    R 30e     465544 6 5 5 3 3 3   567.0  549.0
 41 1911.917630 9.798E-24 5.138E-03.06870.081  686.70440.78-.001543        1 1 1 0        0 0 0 0                    R 40e     465544 6 5 5 3 3 3   747.0  729.0
 41 1912.081100 3.709E-25 1.250E-02.07290.091 1450.77470.75-.001292        1 3 3 0        0 2 2 0                    R 25e     465544 6 5 5 3 3 3   477.0  459.0
 41 1912.106920 3.576E-25 1.205E-02.07290.091 1450.75000.75-.001292        1 3 3 0        0 2 2 0                    R 25f     465544 6 5 5 3 3 3   477.0  459.0
 41 1912.114420 1.867E-24 6.501E-03.07070.086 1032.05610.81-.001416        1 2 2 0        0 1 1 0                    R 32f     465544 6 5 5 3 3 3   603.0  585.0
 41 1912.212270 2.028E-24 6.364E-03.07100.087 1004.41690.80-.001399        1 2 2 0        0 1 1 0                    R 31e     465544 6 5 5 3 3 3   585.0  567.0
 41 1912.622590 8.185E-24 4.956E-03.06850.081  721.01470.78-.001557        1 1 1 0        0 0 0 0                    R 41e     465544 6 5 5 3 3 3   765.0  747.0
 41 1912.854810 1.609E-24 6.229E-03.07040.085 1059.74830.81-.001433        1 2 2 0        0 1 1 0                    R 33f     465544 6 5 5 3 3 3   621.0  603.0
 41 1912.862500 3.290E-25 1.189E-02.07260.091 1472.61260.75-.001311        1 3 3 0        0 2 2 0                    R 26e     465544 6 5 5 3 3 3   495.0  477.0
 41 1912.892460 3.157E-25 1.141E-02.07260.091 1472.58370.75-.001311        1 3 3 0        0 2 2 0                    R 26f     465544 6 5 5 3 3 3   495.0  477.0
 41 1913.013300 1.746E-24 6.060E-03.07070.086 1031.22090.81-.001416        1 2 2 0        0 1 1 0                    R 32e     465544 6 5 5 3 3 3   603.0  585.0
 41 1913.324310 6.774E-24 4.757E-03.06830.080  756.15940.77-.001572        1 1 1 0        0 0 0 0                    R 42e     465544 6 5 5 3 3 3   783.0  765.0
 41 1913.592240 1.383E-24 5.981E-03.07010.085 1088.27800.81-.001449        1 2 2 0        0 1 1 0                    R 34f     465544 6 5 5 3 3 3   639.0  621.0
 41 1913.641470 2.903E-25 1.131E-02.07220.090 1495.28970.76-.001329        1 3 3 0        0 2 2 0                    R 27e     465544 6 5 5 3 3 3   513.0  495.0
 41 1913.676060 2.774E-25 1.081E-02.07220.090 1495.25630.76-.001329        1 3 3 0        0 2 2 0                    R 27f     465544 6 5 5 3 3 3   513.0  495.0
 41 1913.813560 1.492E-24 5.757E-03.07040.085 1058.86100.81-.001433        1 2 2 0        0 1 1 0                    R 33e     465544 6 5 5 3 3 3   621.0  603.0
 41 1914.022800 5.564E-24 4.553E-03.06810.080  792.13830.77-.001586        1 1 1 0        0 0 0 0                    R 43e     465544 6 5 5 3 3 3   801.0  783.0
 41 1914.326710 1.177E-24 5.715E-03.06990.084 1117.64520.81-.001465        1 2 2 0        0 1 1 0                    R 35f     465544 6 5 5 3 3 3   657.0  639.0
 41 1914.417980 2.544E-25 1.074E-02.07190.089 1518.80590.77-.001347        1 3 3 0        0 2 2 0                    R 28e     465544 6 5 5 3 3 3   531.0  513.0
 41 1914.457730 2.415E-25 1.020E-02.07190.089 1518.76740.77-.001347        1 3 3 0        0 2 2 0                    R 28f     465544 6 5 5 3 3 3   531.0  513.0
 41 1914.613090 1.270E-24 5.473E-03.07010.085 1087.33710.81-.001449        1 2 2 0        0 1 1 0                    R 34e     465544 6 5 5 3 3 3   639.0  621.0
 41 1914.718060 4.556E-24 4.364E-03.06790.079  828.95130.77-.001600        1 1 1 0        0 0 0 0                    R 44e     465544 6 5 5 3 3 3   819.0  801.0
 41 1915.058220 9.999E-25 5.477E-03.06960.084 1147.84950.80-.001481        1 2 2 0        0 1 1 0                    R 36f     465544 6 5 5 3 3 3   675.0  657.0
 41 1915.192010 2.218E-25 1.021E-02.07160.088 1543.16110.79-.001364        1 3 3 0        0 2 2 0                    R 29e     465544 6 5 5 3 3 3   549.0  531.0
 41 1915.237490 2.093E-25 9.629E-03.07160.088 1543.11700.79-.001364        1 3 3 0        0 2 2 0                    R 29f     465544 6 5 5 3 3 3   549.0  531.0
 41 1915.410080 3.726E-24 4.196E-03.06770.079  866.59810.76-.001613        1 1 1 0        0 0 0 0                    R 45e     465544 6 5 5 3 3 3   837.0  819.0
 41 1915.411920 1.068E-24 5.167E-03.06990.084 1116.64890.81-.001465        1 2 2 0        0 1 1 0                    R 35e     465544 6 5 5 3 3 3   657.0  639.0
 41 1915.786780 8.427E-25 5.232E-03.06940.083 1178.89100.80-.001497        1 2 2 0        0 1 1 0                    R 37f     465544 6 5 5 3 3 3   693.0  675.0
 41 1916.098860 3.020E-24 4.017E-03.06750.078  905.07850.76-.001627        1 1 1 0        0 0 0 0                    R 46e     465544 6 5 5 3 3 3   855.0  837.0
 41 1916.210080 8.951E-25 4.884E-03.06960.084 1146.79640.80-.001481        1 2 2 0        0 1 1 0                    R 36e     465544 6 5 5 3 3 3   675.0  657.0
 41 1916.512380 7.056E-25 4.990E-03.06920.082 1210.76930.79-.001512        1 2 2 0        0 1 1 0                    R 38f     465544 6 5 5 3 3 3   711.0  693.0
 41 1916.784400 2.431E-24 3.837E-03.06730.078  944.39240.76-.001640        1 1 1 0        0 0 0 0                    R 47e     465544 6 5 5 3 3 3   873.0  855.0
 41 1917.007600 7.459E-25 4.612E-03.06940.083 1177.77950.80-.001497        1 2 2 0        0 1 1 0                    R 37e     465544 6 5 5 3 3 3   693.0  675.0
 41 1917.235020 5.887E-25 4.764E-03.06890.082 1243.48440.79-.001528        1 2 2 0        0 1 1 0                    R 39f     465544 6 5 5 3 3 3   729.0  711.0
 41 1917.466700 1.951E-24 3.670E-03.06720.077  984.53950.75-.001653        1 1 1 0        0 0 0 0                    R 48e     465544 6 5 5 3 3 3   891.0  873.0
 41 1917.804510 6.169E-25 4.344E-03.06920.082 1209.59780.79-.001512        1 2 2 0        0 1 1 0                    R 38e     465544 6 5 5 3 3 3   711.0  693.0
 41 1917.954710 4.879E-25 4.539E-03.06870.081 1277.03610.78-.001543        1 2 2 0        0 1 1 0                    R 40f     465544 6 5 5 3 3 3   747.0  729.0
 41 1918.145770 1.556E-24 3.504E-03.06700.077 1025.51970.75-.001665        1 1 1 0        0 0 0 0                    R 49e     465544 6 5 5 3 3 3   909.0  891.0
 41 1918.600850 5.080E-25 4.092E-03.06890.082 1242.25140.79-.001528        1 2 2 0        0 1 1 0                    R 39e     465544 6 5 5 3 3 3   729.0  711.0
 41 1918.671440 4.020E-25 4.319E-03.06850.081 1311.42420.78-.001557        1 2 2 0        0 1 1 0                    R 41f     465544 6 5 5 3 3 3   765.0  747.0
 41 1918.821590 1.234E-24 3.341E-03.06680.076 1067.33270.75-.001678        1 1 1 0        0 0 0 0                    R 50e     465544 6 5 5 3 3 3   927.0  909.0
 41 1919.385220 3.290E-25 4.102E-03.06830.080 1346.64850.77-.001572        1 2 2 0        0 1 1 0                    R 42f     465544 6 5 5 3 3 3   783.0  765.0
 41 1919.396630 4.153E-25 3.845E-03.06870.081 1275.74000.78-.001543        1 2 2 0        0 1 1 0                    R 40e     465544 6 5 5 3 3 3   747.0  729.0
 41 1919.494160 9.717E-25 3.177E-03.06670.076 1109.97840.75-.001690        1 1 1 0        0 0 0 0                    R 51e     465544 6 5 5 3 3 3   945.0  927.0
 41 1920.096050 2.681E-25 3.896E-03.06810.080 1382.70890.77-.001586        1 2 2 0        0 1 1 0                    R 43f     465544 6 5 5 3 3 3   801.0  783.0
 41 1920.163500 7.620E-25 3.023E-03.06650.075 1153.45650.74-.001702        1 1 1 0        0 0 0 0                    R 52e     465544 6 5 5 3 3 3   963.0  945.0
 41 1920.191900 3.347E-25 3.578E-03.06850.081 1310.06340.78-.001557        1 2 2 0        0 1 1 0                    R 41e     465544 6 5 5 3 3 3   765.0  747.0
 41 1920.803940 2.169E-25 3.691E-03.06790.079 1419.60510.77-.001600        1 2 2 0        0 1 1 0                    R 44f     465544 6 5 5 3 3 3   819.0  801.0
 41 1920.829590 5.927E-25 2.865E-03.06630.075 1197.76670.74-.001714        1 1 1 0        0 0 0 0                    R 53e     465544 6 5 5 3 3 3   981.0  963.0
 41 1920.986670 2.689E-25 3.335E-03.06830.080 1345.22150.77-.001572        1 2 2 0        0 1 1 0                    R 42e     465544 6 5 5 3 3 3   783.0  765.0
 41 1921.492440 4.596E-25 2.718E-03.06620.075 1242.90900.74-.001725        1 1 1 0        0 0 0 0                    R 54e     465544 6 5 5 3 3 3   999.0  981.0
 41 1921.780990 2.145E-25 3.100E-03.06810.080 1381.21410.77-.001586        1 2 2 0        0 1 1 0                    R 43e     465544 6 5 5 3 3 3   801.0  783.0
 41 1922.152040 3.540E-25 2.573E-03.06600.074 1288.88290.74-.001736        1 1 1 0        0 0 0 0                    R 55e     465544 6 5 5 3 3 3  1017.0  999.0
