501 2114.401638 7.794E-38 1.821E-07.03320.036 5043.98820.710.000000       X      6       X      4                P 28R 27      442210 3 3 1 1 1 0    57.0   55.0
501 2114.422220 1.557E-27 3.766E-06.02860.032  808.35090.710.000000       X      2       X      0                N 33P 32      442210 3 3 1 1 1 0    63.0   65.0
501 2114.558710 7.827E-29 1.890E-05.03320.036 1719.82550.710.000000       X      3       X      1                N 28P 27      442210 3 3 1 1 1 0    53.0   55.0
501 2114.580072 7.659E-33 1.743E-03.02390.025 4642.13130.710.000000       X      5       X      3                P 42Q 41      442210 3 3 1 1 1 0    83.0   83.0
501 2114.656212 3.154E-32 6.945E-04.02190.021 4206.05190.710.000000       X      4       X      2                P 52Q 51      442210 3 3 1 1 1 0   103.0  103.0
501 2114.714648 1.578E-28 1.749E+00.02210.022 4060.86920.710.000000       X      4       X      2                P 50P 51      442210 3 3 1 1 1 0   101.0  103.0
501 2114.732453 1.512E-28 1.753E+00.02210.022 4061.74810.710.000000       X      4       X      2                P 50P 49      442210 3 3 1 1 1 0    97.0   99.0
501 2114.783764 2.001E-34 2.548E-07.02130.019 3649.32760.710.000000       X      3       X      1                P 59R 58      442210 3 3 1 1 1 0   119.0  117.0
501 2114.790103 1.505E-28 1.751E+00.02210.022 4066.67770.710.000000       X      4       X      2                P 50P 50      442210 3 3 1 1 1 0    99.0  101.0
501 2114.836403 6.297E-31 6.707E-05.02090.018 3161.77330.710.000000       X      2       X      0                P 66Q 66      442210 3 3 1 1 1 0   133.0  133.0
501 2114.850787 1.230E-27 3.129E-01.02090.018 3347.00770.710.000000       X      2       X      0                P 68P 69      442210 3 3 1 1 1 0   137.0  139.0
501 2114.864011 1.191E-27 3.137E-01.02090.018 3348.00200.710.000000       X      2       X      0                P 68P 67      442210 3 3 1 1 1 0   133.0  135.0
501 2114.920634 1.179E-27 3.133E-01.02090.018 3352.83340.710.000000       X      2       X      0                P 68P 68      442210 3 3 1 1 1 0   135.0  137.0
501 2115.063048 2.705E-32 1.800E-03.02600.028 4368.23840.710.000000       X      5       X      3                P 37Q 37      442210 3 3 1 1 1 0    75.0   75.0
501 2115.190740 9.036E-32 2.591E-04.02110.019 3819.68230.710.000000       X      3       X      1                P 61Q 60      442210 3 3 1 1 1 0   121.0  121.0
501 2115.280042 1.758E-30 4.094E+00.03320.036 5043.10980.710.000000       X      6       X      4                P 28P 29      442210 3 3 1 1 1 0    57.0   59.0
501 2115.298801 4.242E-31 2.569E-04.02140.020 3489.36590.710.000000       X      3       X      1                P 57Q 57      442210 3 3 1 1 1 0   115.0  115.0
501 2115.322567 1.631E-30 4.102E+00.03320.036 5043.98820.710.000000       X      6       X      4                P 28P 27      442210 3 3 1 1 1 0    53.0   55.0
501 2115.328771 3.450E-33 5.351E-03.03650.038 4936.62310.710.000000       X      6       X      4                P 25Q 25      442210 3 3 1 1 1 0    51.0   51.0
501 2115.371039 1.650E-30 4.096E+00.03320.036 5048.96020.710.000000       X      6       X      4                P 28P 28      442210 3 3 1 1 1 0    55.0   57.0
501 2115.557232 7.061E-36 7.343E-07.02500.027 4470.67450.710.000000       X      5       X      3                P 39R 38      442210 3 3 1 1 1 0    79.0   77.0
501 2115.713927 7.153E-28 9.074E-01.02130.019 3648.39750.710.000000       X      3       X      1                P 59P 60      442210 3 3 1 1 1 0   119.0  121.0
501 2115.728709 6.897E-28 9.095E-01.02130.019 3649.32760.710.000000       X      3       X      1                P 59P 58      442210 3 3 1 1 1 0   115.0  117.0
501 2115.786161 6.844E-28 9.084E-01.02130.019 3654.21030.710.000000       X      3       X      1                P 59P 59      442210 3 3 1 1 1 0   117.0  119.0
501 2116.299826 1.531E-33 5.154E-03.03120.034 5125.76800.710.000000       X      6       X      4                P 30Q 29      442210 3 3 1 1 1 0    59.0   59.0
501 2116.339048 6.528E-35 5.283E-07.02230.022 3991.66320.710.000000       X      4       X      2                P 49R 48      442210 3 3 1 1 1 0    99.0   97.0
501 2116.345825 1.606E-31 7.163E-04.02260.023 3860.56840.710.000000       X      4       X      2                P 47Q 47      442210 3 3 1 1 1 0    95.0   95.0
501 2116.385559 4.479E-38 8.997E-08.03430.037 5005.16760.710.000000       X      6       X      4                P 27R 26      442210 3 3 1 1 1 0    55.0   53.0
501 2116.401204 2.726E-29 2.826E+00.02500.027 4469.83050.710.000000       X      5       X      3                P 39P 40      442210 3 3 1 1 1 0    79.0   81.0
501 2116.426368 2.582E-29 2.831E+00.02500.027 4470.67450.710.000000       X      5       X      3                P 39P 38      442210 3 3 1 1 1 0    75.0   77.0
501 2116.482043 2.585E-29 2.828E+00.02500.027 4475.64240.710.000000       X      5       X      3                P 39P 39      442210 3 3 1 1 1 0    77.0   79.0
501 2116.775726 4.842E-34 7.883E-08.02090.018 3251.78200.710.000000       X      2       X      0                P 67R 66      442210 3 3 1 1 1 0   135.0  133.0
501 2116.817528 1.694E-31 6.973E-05.02080.018 3445.59400.710.000000       X      2       X      0                P 69Q 68      442210 3 3 1 1 1 0   137.0  137.0
501 2116.891901 1.047E-32 1.841E-03.02420.026 4583.60030.710.000000       X      5       X      3                P 41Q 40      442210 3 3 1 1 1 0    81.0   81.0
501 2116.909146 8.772E-32 3.294E-04.04410.044 3594.67820.710.000000       X      5       X      3                N 17P 16      442210 3 3 1 1 1 0    31.0   33.0
501 2117.198730 4.598E-32 7.264E-04.02200.021 4133.21150.710.000000       X      4       X      2                P 51Q 50      442210 3 3 1 1 1 0   101.0  101.0
501 2117.212095 2.179E-28 1.757E+00.02230.022 3990.79010.710.000000       X      4       X      2                P 49P 50      442210 3 3 1 1 1 0    99.0  101.0
501 2117.230319 2.086E-28 1.761E+00.02230.022 3991.66320.710.000000       X      4       X      2                P 49P 48      442210 3 3 1 1 1 0    95.0   97.0
501 2117.249288 4.229E-33 5.779E-03.03760.039 4901.93920.710.000000       X      6       X      4                P 24Q 24      442210 3 3 1 1 1 0    49.0   49.0
501 2117.266774 3.569E-32 1.902E-03.02660.029 4316.60950.710.000000       X      5       X      3                P 36Q 36      442210 3 3 1 1 1 0    73.0   73.0
501 2117.271893 2.053E-30 4.110E+00.03430.037 5004.28130.710.000000       X      6       X      4                P 27P 28      442210 3 3 1 1 1 0    55.0   57.0
501 2117.287726 2.077E-28 1.759E+00.02230.022 3996.59450.710.000000       X      4       X      2                P 49P 49      442210 3 3 1 1 1 0    97.0   99.0
501 2117.316867 1.899E-30 4.118E+00.03430.037 5005.16760.710.000000       X      6       X      4                P 27P 26      442210 3 3 1 1 1 0    51.0   53.0
501 2117.363991 1.924E-30 4.112E+00.03430.037 5010.13440.710.000000       X      6       X      4                P 27P 27      442210 3 3 1 1 1 0    53.0   55.0
501 2117.495886 2.967E-34 2.572E-07.02130.019 3566.21400.710.000000       X      3       X      1                P 58R 57      442210 3 3 1 1 1 0   117.0  115.0
501 2117.710172 1.009E-30 6.945E-05.02100.018 3068.30590.710.000000       X      2       X      0                P 65Q 65      442210 3 3 1 1 1 0   131.0  131.0
501 2117.761153 1.940E-27 3.146E-01.02090.018 3250.79660.710.000000       X      2       X      0                P 67P 68      442210 3 3 1 1 1 0   135.0  137.0
501 2117.774488 1.878E-27 3.154E-01.02090.018 3251.78200.710.000000       X      2       X      0                P 67P 66      442210 3 3 1 1 1 0   131.0  133.0
501 2117.804913 8.530E-36 7.001E-07.02550.028 4416.28200.710.000000       X      5       X      3                P 38R 37      442210 3 3 1 1 1 0    77.0   75.0
501 2117.831028 1.860E-27 3.150E-01.02090.018 3256.61640.710.000000       X      2       X      0                P 67P 67      442210 3 3 1 1 1 0   133.0  135.0
501 2117.940474 1.399E-31 2.694E-04.02120.019 3733.81760.710.000000       X      3       X      1                P 60Q 59      442210 3 3 1 1 1 0   119.0  119.0
501 2117.965513 6.388E-31 2.671E-04.02150.020 3409.01210.710.000000       X      3       X      1                P 56Q 56      442210 3 3 1 1 1 0   113.0  113.0
501 2118.332727 1.950E-33 5.560E-03.03220.035 5084.18860.710.000000       X      6       X      4                P 29Q 28      442210 3 3 1 1 1 0    57.0   57.0
501 2118.345909 1.323E-38 2.304E-08.03540.037 4967.72770.710.000000       X      6       X      4                P 26R 25      442210 3 3 1 1 1 0    53.0   51.0
501 2118.418375 1.056E-27 9.119E-01.02130.019 3565.29150.710.000000       X      3       X      1                P 58P 59      442210 3 3 1 1 1 0   117.0  119.0
501 2118.433379 1.018E-27 9.140E-01.02130.019 3566.21400.710.000000       X      3       X      1                P 58P 57      442210 3 3 1 1 1 0   113.0  115.0
501 2118.490690 1.010E-27 9.129E-01.02130.019 3571.09920.710.000000       X      3       X      1                P 58P 58      442210 3 3 1 1 1 0   115.0  117.0
501 2118.523271 3.164E-33 2.250E-03.04730.047 4572.39910.710.000000       X      6       X      4                N 11P 10      442210 3 3 1 1 1 0    19.0   21.0
501 2118.561838 3.266E-30 8.324E-05.03980.041 2624.79370.710.000000       X      4       X      2                N 22P 21      442210 3 3 1 1 1 0    41.0   43.0
501 2118.647050 3.468E-29 2.838E+00.02550.028 4415.43980.710.000000       X      5       X      3                P 38P 39      442210 3 3 1 1 1 0    77.0   79.0
501 2118.673146 3.281E-29 2.843E+00.02550.028 4416.28200.710.000000       X      5       X      3                P 38P 37      442210 3 3 1 1 1 0    73.0   75.0
501 2118.728308 3.286E-29 2.840E+00.02550.028 4421.24970.710.000000       X      5       X      3                P 38P 38      442210 3 3 1 1 1 0    75.0   77.0
501 2118.782318 2.262E-31 7.494E-04.02280.023 3794.62810.710.000000       X      4       X      2                P 46Q 46      442210 3 3 1 1 1 0    93.0   93.0
501 2118.820611 8.858E-35 5.252E-07.02250.022 3922.95790.710.000000       X      4       X      2                P 48R 47      442210 3 3 1 1 1 0    97.0   95.0
501 2119.146640 5.156E-33 6.258E-03.03870.040 4868.63720.710.000000       X      6       X      4                P 23Q 23      442210 3 3 1 1 1 0    47.0   47.0
501 2119.181859 1.422E-32 1.946E-03.02460.026 4526.44770.710.000000       X      5       X      3                P 40Q 39      442210 3 3 1 1 1 0    79.0   79.0
501 2119.241655 2.378E-30 4.126E+00.03540.037 4966.83200.710.000000       X      6       X      4                P 26P 27      442210 3 3 1 1 1 0    53.0   55.0
501 2119.289335 2.193E-30 4.134E+00.03540.037 4967.72770.710.000000       X      6       X      4                P 26P 25      442210 3 3 1 1 1 0    49.0   51.0
501 2119.334965 2.225E-30 4.128E+00.03540.037 4972.68840.710.000000       X      6       X      4                P 26P 26      442210 3 3 1 1 1 0    51.0   53.0
501 2119.365589 1.030E-28 2.140E-05.03430.037 1680.04520.710.000000       X      3       X      1                N 27P 26      442210 3 3 1 1 1 0    51.0   53.0
501 2119.374106 2.094E-27 4.177E-06.02940.032  761.13030.710.000000       X      2       X      0                N 32P 31      442210 3 3 1 1 1 0    61.0   63.0
501 2119.448357 4.679E-32 2.013E-03.02720.030 4266.36410.710.000000       X      5       X      3                P 35Q 35      442210 3 3 1 1 1 0    71.0   71.0
501 2119.673656 7.644E-34 7.988E-08.02090.018 3156.93600.710.000000       X      2       X      0                P 66R 65      442210 3 3 1 1 1 0   133.0  131.0
501 2119.688024 2.988E-28 1.765E+00.02250.022 3922.09050.710.000000       X      4       X      2                P 48P 49      442210 3 3 1 1 1 0    97.0   99.0
501 2119.706694 2.858E-28 1.769E+00.02250.022 3922.95790.710.000000       X      4       X      2                P 48P 47      442210 3 3 1 1 1 0    93.0   95.0
501 2119.719698 6.661E-32 7.604E-04.02210.022 4061.74810.710.000000       X      4       X      2                P 50Q 49      442210 3 3 1 1 1 0    99.0   99.0
501 2119.752017 2.772E-31 7.225E-05.02090.018 3348.00200.710.000000       X      2       X      0                P 68Q 67      442210 3 3 1 1 1 0   135.0  135.0
501 2119.763845 2.847E-28 1.767E+00.02250.022 3927.89100.710.000000       X      4       X      2                P 48P 48      442210 3 3 1 1 1 0    95.0   97.0
501 2120.030285 1.013E-35 6.609E-07.02600.028 4363.27110.710.000000       X      5       X      3                P 37R 36      442210 3 3 1 1 1 0    75.0   73.0
501 2120.186523 4.356E-34 2.589E-07.02140.020 3484.47820.710.000000       X      3       X      1                P 57R 56      442210 3 3 1 1 1 0   115.0  113.0
501 2120.282475 2.557E-40 3.889E-10.03650.038 4931.66940.710.000000       X      6       X      4                P 25R 24      442210 3 3 1 1 1 0    51.0   49.0
501 2120.343065 2.470E-33 6.014E-03.03320.036 5043.98820.710.000000       X      6       X      4                P 28Q 27      442210 3 3 1 1 1 0    55.0   55.0
501 2120.562669 1.606E-30 7.194E-05.02100.019 2976.21610.710.000000       X      2       X      0                P 64Q 64      442210 3 3 1 1 1 0   129.0  129.0
501 2120.610741 9.558E-31 2.779E-04.02160.020 3330.03940.710.000000       X      3       X      1                P 55Q 55      442210 3 3 1 1 1 0   111.0  111.0
501 2120.650377 3.038E-27 3.163E-01.02090.018 3155.95930.710.000000       X      2       X      0                P 66P 67      442210 3 3 1 1 1 0   133.0  135.0
501 2120.663830 2.940E-27 3.171E-01.02090.018 3156.93600.710.000000       X      2       X      0                P 66P 65      442210 3 3 1 1 1 0   129.0  131.0
501 2120.668885 2.153E-31 2.803E-04.02130.019 3649.32760.710.000000       X      3       X      1                P 59Q 58      442210 3 3 1 1 1 0   117.0  117.0
501 2120.720283 2.913E-27 3.167E-01.02090.018 3161.77330.710.000000       X      2       X      0                P 66P 66      442210 3 3 1 1 1 0   131.0  133.0
501 2120.871123 4.380E-29 2.849E+00.02600.028 4362.43030.710.000000       X      5       X      3                P 37P 38      442210 3 3 1 1 1 0    75.0   77.0
501 2120.898222 4.137E-29 2.855E+00.02600.028 4363.27110.710.000000       X      5       X      3                P 37P 36      442210 3 3 1 1 1 0    71.0   73.0
501 2120.952832 4.147E-29 2.851E+00.02600.028 4368.23840.710.000000       X      5       X      3                P 37P 37      442210 3 3 1 1 1 0    73.0   75.0
501 2121.020658 6.250E-33 6.796E-03.03980.041 4836.71800.710.000000       X      6       X      4                P 22Q 22      442210 3 3 1 1 1 0    45.0   45.0
501 2121.101494 1.548E-27 9.165E-01.02140.020 3483.56330.710.000000       X      3       X      1                P 57P 58      442210 3 3 1 1 1 0   115.0  117.0
501 2121.116733 1.491E-27 9.186E-01.02140.020 3484.47820.710.000000       X      3       X      1                P 57P 56      442210 3 3 1 1 1 0   111.0  113.0
501 2121.173898 1.480E-27 9.175E-01.02140.020 3489.36590.710.000000       X      3       X      1                P 57P 57      442210 3 3 1 1 1 0   113.0  115.0
501 2121.189285 2.732E-30 4.142E+00.03650.038 4930.76260.710.000000       X      6       X      4                P 25P 26      442210 3 3 1 1 1 0    51.0   53.0
501 2121.197049 3.164E-31 7.848E-04.02310.024 3730.07150.710.000000       X      4       X      2                P 45Q 45      442210 3 3 1 1 1 0    91.0   91.0
501 2121.239966 2.512E-30 4.150E+00.03650.038 4931.66940.710.000000       X      6       X      4                P 25P 24      442210 3 3 1 1 1 0    47.0   49.0
501 2121.280361 1.197E-34 5.236E-07.02260.023 3855.63390.710.000000       X      4       X      2                P 47R 46      442210 3 3 1 1 1 0    95.0   93.0
501 2121.283936 2.552E-30 4.143E+00.03650.038 4936.62310.710.000000       X      6       X      4                P 25P 25      442210 3 3 1 1 1 0    49.0   51.0
501 2121.371346 1.139E-31 4.088E-04.04470.044 3570.89690.710.000000       X      5       X      3                N 16P 15      442210 3 3 1 1 1 0    29.0   31.0
501 2121.449903 1.921E-32 2.061E-03.02500.027 4470.67450.710.000000       X      5       X      3                P 39Q 38      442210 3 3 1 1 1 0    77.0   77.0
501 2121.607743 6.097E-32 2.133E-03.02790.031 4217.50310.710.000000       X      5       X      3                P 34Q 34      442210 3 3 1 1 1 0    69.0   69.0
501 2122.142408 4.068E-28 1.773E+00.02260.023 3854.77180.710.000000       X      4       X      2                P 47P 48      442210 3 3 1 1 1 0    95.0   97.0
501 2122.161554 3.888E-28 1.777E+00.02260.023 3855.63390.710.000000       X      4       X      2                P 47P 46      442210 3 3 1 1 1 0    91.0   93.0
501 2122.195012 3.695E-38 4.952E-08.03760.039 4896.99340.710.000000       X      6       X      4                P 24R 23      442210 3 3 1 1 1 0    49.0   47.0
501 2122.218434 3.874E-28 1.775E+00.02260.023 3860.56840.710.000000       X      4       X      2                P 47P 47      442210 3 3 1 1 1 0    93.0   95.0
501 2122.219083 9.590E-32 7.966E-04.02230.022 3991.66320.710.000000       X      4       X      2                P 49Q 48      442210 3 3 1 1 1 0    97.0   97.0
501 2122.233275 1.179E-35 6.165E-07.02660.029 4311.64300.710.000000       X      5       X      3                P 36R 35      442210 3 3 1 1 1 0    73.0   71.0
501 2122.330739 3.112E-33 6.524E-03.03430.037 5005.16760.710.000000       X      6       X      4                P 27Q 26      442210 3 3 1 1 1 0    53.0   53.0
501 2122.550307 1.198E-33 8.091E-08.02100.018 3063.46580.710.000000       X      2       X      0                P 65R 64      442210 3 3 1 1 1 0   131.0  129.0
501 2122.665363 4.507E-31 7.490E-05.02090.018 3251.78200.710.000000       X      2       X      0                P 67Q 66      442210 3 3 1 1 1 0   133.0  133.0
501 2122.720122 4.275E-33 3.167E-03.04780.048 4557.17930.710.000000       X      6       X      4                N 10P  9      442210 3 3 1 1 1 0    17.0   19.0
501 2122.855640 6.382E-34 2.618E-07.02150.020 3404.12200.710.000000       X      3       X      1                P 56R 55      442210 3 3 1 1 1 0   113.0  111.0
501 2122.871150 7.535E-33 7.405E-03.04080.041 4806.18200.710.000000       X      6       X      4                P 21Q 21      442210 3 3 1 1 1 0    43.0   43.0
501 2123.073393 5.490E-29 2.861E+00.02660.029 4310.80290.710.000000       X      5       X      3                P 36P 37      442210 3 3 1 1 1 0    73.0   75.0
501 2123.101576 5.178E-29 2.866E+00.02660.029 4311.64300.710.000000       X      5       X      3                P 36P 35      442210 3 3 1 1 1 0    69.0   71.0
501 2123.114738 3.114E-30 4.158E+00.03760.039 4896.07370.710.000000       X      6       X      4                P 24P 25      442210 3 3 1 1 1 0    49.0   51.0
501 2123.155590 5.194E-29 2.863E+00.02660.029 4316.60950.710.000000       X      5       X      3                P 36P 36      442210 3 3 1 1 1 0    71.0   73.0
501 2123.168760 2.853E-30 4.167E+00.03760.039 4896.99340.710.000000       X      6       X      4                P 24P 23      442210 3 3 1 1 1 0    45.0   47.0
501 2123.193051 4.231E-30 9.793E-05.04080.041 2593.76720.710.000000       X      4       X      2                N 21P 20      442210 3 3 1 1 1 0    39.0   41.0
501 2123.210877 2.903E-30 4.159E+00.03760.039 4901.93920.710.000000       X      6       X      4                P 24P 24      442210 3 3 1 1 1 0    47.0   49.0
501 2123.234453 1.421E-30 2.892E-04.02170.020 3252.44910.710.000000       X      3       X      1                P 54Q 54      442210 3 3 1 1 1 0   109.0  109.0
501 2123.375943 3.291E-31 2.918E-04.02130.019 3566.21400.710.000000       X      3       X      1                P 58Q 57      442210 3 3 1 1 1 0   115.0  115.0
501 2123.393867 2.540E-30 7.455E-05.02100.019 2885.50550.710.000000       X      2       X      0                P 63Q 63      442210 3 3 1 1 1 0   127.0  127.0
501 2123.518430 4.726E-27 3.180E-01.02100.018 3062.49760.710.000000       X      2       X      0                P 65P 66      442210 3 3 1 1 1 0   131.0  133.0
501 2123.532012 4.572E-27 3.188E-01.02100.018 3063.46580.710.000000       X      2       X      0                P 65P 64      442210 3 3 1 1 1 0   127.0  129.0
501 2123.588374 4.530E-27 3.184E-01.02100.018 3068.30590.710.000000       X      2       X      0                P 65P 65      442210 3 3 1 1 1 0   129.0  131.0
501 2123.589982 4.399E-31 8.224E-04.02330.024 3666.89960.710.000000       X      4       X      2                P 44Q 44      442210 3 3 1 1 1 0    89.0   89.0
501 2123.695989 2.579E-32 2.185E-03.02550.028 4416.28200.710.000000       X      5       X      3                P 38Q 37      442210 3 3 1 1 1 0    75.0   75.0
501 2123.718254 1.593E-34 5.179E-07.02280.023 3789.69220.710.000000       X      4       X      2                P 46R 45      442210 3 3 1 1 1 0    93.0   91.0
501 2123.744876 7.896E-32 2.263E-03.02860.032 4170.02750.710.000000       X      5       X      3                P 33Q 33      442210 3 3 1 1 1 0    67.0   67.0
501 2123.763257 2.253E-27 9.210E-01.02150.020 3403.21440.710.000000       X      3       X      1                P 56P 57      442210 3 3 1 1 1 0   113.0  115.0
501 2123.778748 2.169E-27 9.231E-01.02150.020 3404.12200.710.000000       X      3       X      1                P 56P 55      442210 3 3 1 1 1 0   109.0  111.0
501 2123.835757 2.154E-27 9.220E-01.02150.020 3409.01210.710.000000       X      3       X      1                P 56P 56      442210 3 3 1 1 1 0   111.0  113.0
501 2124.083238 1.773E-37 2.111E-07.03870.040 4863.70060.710.000000       X      6       X      4                P 23R 22      442210 3 3 1 1 1 0    47.0   45.0
501 2124.150065 1.352E-28 2.437E-05.03540.037 1641.67990.710.000000       X      3       X      1                N 26P 25      442210 3 3 1 1 1 0    49.0   51.0
501 2124.295640 3.902E-33 7.100E-03.03540.037 4967.72770.710.000000       X      6       X      4                P 26Q 25      442210 3 3 1 1 1 0    51.0   51.0
501 2124.304631 2.807E-27 4.656E-06.03030.033  715.33170.710.000000       X      2       X      0                N 31P 30      442210 3 3 1 1 1 0    59.0   61.0
501 2124.413806 1.345E-35 5.673E-07.02720.030 4261.39860.710.000000       X      5       X      3                P 35R 34      442210 3 3 1 1 1 0    71.0   69.0
501 2124.575220 5.498E-28 1.781E+00.02280.023 3788.83520.710.000000       X      4       X      2                P 46P 47      442210 3 3 1 1 1 0    93.0   95.0
501 2124.594875 5.250E-28 1.785E+00.02280.023 3789.69220.710.000000       X      4       X      2                P 46P 45      442210 3 3 1 1 1 0    89.0   91.0
501 2124.651466 5.235E-28 1.783E+00.02280.023 3794.62810.710.000000       X      4       X      2                P 46P 46      442210 3 3 1 1 1 0    91.0   93.0
501 2124.696852 1.372E-31 8.352E-04.02250.022 3922.95790.710.000000       X      4       X      2                P 48Q 47      442210 3 3 1 1 1 0    95.0   95.0
501 2124.697889 9.035E-33 8.096E-03.04170.042 4777.03000.710.000000       X      6       X      4                P 20Q 20      442210 3 3 1 1 1 0    41.0   41.0
501 2125.017965 3.519E-30 4.174E+00.03870.040 4862.76590.710.000000       X      6       X      4                P 23P 24      442210 3 3 1 1 1 0    47.0   49.0
501 2125.075724 3.212E-30 4.183E+00.03870.040 4863.70060.710.000000       X      6       X      4                P 23P 22      442210 3 3 1 1 1 0    43.0   45.0
501 2125.115761 3.275E-30 4.175E+00.03870.040 4868.63720.710.000000       X      6       X      4                P 23P 23      442210 3 3 1 1 1 0    45.0   47.0
501 2125.253829 6.831E-29 2.872E+00.02720.030 4260.55860.710.000000       X      5       X      3                P 35P 36      442210 3 3 1 1 1 0    71.0   73.0
501 2125.283185 6.431E-29 2.878E+00.02720.030 4261.39860.710.000000       X      5       X      3                P 35P 34      442210 3 3 1 1 1 0    67.0   69.0
501 2125.336556 6.457E-29 2.874E+00.02720.030 4266.36410.710.000000       X      5       X      3                P 35P 35      442210 3 3 1 1 1 0    69.0   71.0
501 2125.405648 1.857E-33 8.164E-08.02100.019 2971.37310.710.000000       X      2       X      0                P 64R 63      442210 3 3 1 1 1 0   129.0  127.0
501 2125.503204 9.206E-34 2.625E-07.02160.020 3325.14690.710.000000       X      3       X      1                P 55R 54      442210 3 3 1 1 1 0   111.0  109.0
501 2125.557536 7.280E-31 7.767E-05.02090.018 3156.93600.710.000000       X      2       X      0                P 66Q 65      442210 3 3 1 1 1 0   131.0  131.0
501 2125.803334 1.483E-31 5.150E-04.04530.045 3548.51720.710.000000       X      5       X      3                N 15P 14      442210 3 3 1 1 1 0    27.0   29.0
501 2125.836619 2.098E-30 3.012E-04.02180.021 3176.24290.710.000000       X      3       X      1                P 53Q 53      442210 3 3 1 1 1 0   107.0  107.0
501 2125.859694 1.016E-31 2.404E-03.02940.032 4123.93830.710.000000       X      5       X      3                P 32Q 32      442210 3 3 1 1 1 0    65.0   65.0
501 2125.920068 3.442E-32 2.321E-03.02600.028 4363.27110.710.000000       X      5       X      3                P 37Q 36      442210 3 3 1 1 1 0    73.0   73.0
501 2125.946826 5.101E-37 5.441E-07.03980.041 4831.79180.710.000000       X      6       X      4                P 22R 21      442210 3 3 1 1 1 0    45.0   43.0
501 2125.961078 6.077E-31 8.627E-04.02360.025 3605.11380.710.000000       X      4       X      2                P 43Q 43      442210 3 3 1 1 1 0    87.0   87.0
501 2126.061620 4.999E-31 3.040E-04.02140.020 3484.47820.710.000000       X      3       X      1                P 57Q 56      442210 3 3 1 1 1 0   113.0  113.0
501 2126.134247 2.111E-34 5.135E-07.02310.024 3725.13430.710.000000       X      4       X      2                P 45R 44      442210 3 3 1 1 1 0    91.0   89.0
501 2126.203735 3.990E-30 7.729E-05.02110.019 2796.17610.710.000000       X      2       X      0                P 62Q 62      442210 3 3 1 1 1 0   125.0  125.0
501 2126.237640 4.868E-33 7.752E-03.03650.038 4931.66940.710.000000       X      6       X      4                P 25Q 24      442210 3 3 1 1 1 0    49.0   49.0
501 2126.365289 7.300E-27 3.197E-01.02100.019 2970.41340.710.000000       X      2       X      0                P 64P 65      442210 3 3 1 1 1 0   129.0  131.0
501 2126.379008 7.058E-27 3.205E-01.02100.019 2971.37310.710.000000       X      2       X      0                P 64P 63      442210 3 3 1 1 1 0   125.0  127.0
501 2126.403637 3.256E-27 9.255E-01.02160.020 3324.24650.710.000000       X      3       X      1                P 55P 56      442210 3 3 1 1 1 0   111.0  113.0
501 2126.419397 3.132E-27 9.275E-01.02160.020 3325.14690.710.000000       X      3       X      1                P 55P 54      442210 3 3 1 1 1 0   107.0  109.0
501 2126.435274 6.995E-27 3.201E-01.02100.019 2976.21610.710.000000       X      2       X      0                P 64P 64      442210 3 3 1 1 1 0   127.0  129.0
501 2126.476243 3.112E-27 9.264E-01.02160.020 3330.03940.710.000000       X      3       X      1                P 55P 55      442210 3 3 1 1 1 0   109.0  111.0
501 2126.500611 1.078E-32 8.884E-03.04260.043 4749.26240.710.000000       X      6       X      4                P 19Q 19      442210 3 3 1 1 1 0    39.0   39.0
501 2126.571795 1.490E-35 5.112E-07.02790.031 4212.53910.710.000000       X      5       X      3                P 34R 33      442210 3 3 1 1 1 0    69.0   67.0
501 2126.858217 5.852E-33 4.612E-03.04840.049 4543.36360.710.000000       X      6       X      4                N  9P  8      442210 3 3 1 1 1 0    15.0   17.0
501 2126.898913 3.943E-30 4.190E+00.03980.041 4830.83970.710.000000       X      6       X      4                P 22P 23      442210 3 3 1 1 1 0    45.0   47.0
501 2126.960870 3.584E-30 4.200E+00.03980.041 4831.79180.710.000000       X      6       X      4                P 22P 21      442210 3 3 1 1 1 0    41.0   43.0
501 2126.986433 7.379E-28 1.789E+00.02310.024 3724.28210.710.000000       X      4       X      2                P 45P 46      442210 3 3 1 1 1 0    91.0   93.0
501 2126.998561 3.662E-30 4.191E+00.03980.041 4836.71800.710.000000       X      6       X      4                P 22P 22      442210 3 3 1 1 1 0    43.0   45.0
501 2127.006632 7.039E-28 1.793E+00.02310.024 3725.13430.710.000000       X      4       X      2                P 45P 44      442210 3 3 1 1 1 0    87.0   89.0
501 2127.062916 7.022E-28 1.791E+00.02310.024 3730.07150.710.000000       X      4       X      2                P 45P 45      442210 3 3 1 1 1 0    89.0   91.0
501 2127.152970 1.951E-31 8.765E-04.02260.023 3855.63390.710.000000       X      4       X      2                P 47Q 46      442210 3 3 1 1 1 0    93.0   93.0
501 2127.412403 8.434E-29 2.884E+00.02790.031 4211.69850.710.000000       X      5       X      3                P 34P 35      442210 3 3 1 1 1 0    69.0   71.0
501 2127.443028 7.928E-29 2.889E+00.02790.031 4212.53910.710.000000       X      5       X      3                P 34P 33      442210 3 3 1 1 1 0    65.0   67.0
501 2127.495704 7.966E-29 2.886E+00.02790.031 4217.50310.710.000000       X      5       X      3                P 34P 34      442210 3 3 1 1 1 0    67.0   69.0
