 71 1543.916405 1.150E-30 7.900E-10.03520.037  933.53090.720.000000       X      1       X      0                Q 25R 25     d50262049 112 9 4 0    53.0   51.0
 71 1543.916405 1.700E-32 1.168E-11.03520.037  933.53090.720.000000       X      1       X      0                Q 25R 25     q50262049 112 9 4 0    53.0   51.0
 71 1544.069286 2.080E-29 2.923E-09.05930.060   16.25290.970.000000       X      1       X      0                O  3P  2     q50422049 11010 4 0     3.0    5.0
 71 1544.069286 6.510E-30 9.149E-10.05930.060   16.25290.970.000000       X      1       X      0                O  3P  2     d50422049 11010 4 0     3.0    5.0
 71 1544.324040 1.190E-30 8.847E-10.03520.037  933.53090.720.000000       X      1       X      0                Q 25P 25     d50262049 112 9 4 0    49.0   51.0
 71 1544.324040 1.800E-32 1.338E-11.03520.037  933.53090.720.000000       X      1       X      0                Q 25P 25     q50262049 112 9 4 0    49.0   51.0
 71 1544.390112 3.000E-31 8.478E-10.03480.035 1246.44860.720.000000       X      1       X      0                Q 29R 28     d40252049 112 9 4 0    59.0   57.0
 71 1544.434104 2.050E-30 2.709E-09.03500.036 1082.99170.720.000000       X      1       X      0                Q 27Q 28     q50252049 112 9 4 0    57.0   57.0
 71 1544.434104 3.300E-30 4.361E-09.03500.036 1082.99170.720.000000       X      1       X      0                Q 27Q 28     d50252049 112 9 4 0    57.0   57.0
 71 1544.435858 1.900E-30 2.706E-09.03500.036 1083.43320.720.000000       X      1       X      0                Q 27Q 26     q50252049 112 9 4 0    53.0   53.0
 71 1544.435858 3.090E-30 4.402E-09.03500.036 1083.43320.720.000000       X      1       X      0                Q 27Q 26     d50252049 112 9 4 0    53.0   53.0
 71 1544.439920 1.950E-30 2.700E-09.03500.036 1085.20330.720.000000       X      1       X      0                Q 27Q 27     q50252049 112 9 4 0    55.0   55.0
 71 1544.439920 6.530E-35 9.041E-14.03500.036 1085.20330.720.000000       X      1       X      0                Q 27Q 27     d50252049 112 9 4 0    55.0   55.0
 71 1544.866923 2.930E-31 8.266E-10.03480.035 1245.97180.720.000000       X      1       X      0                Q 29P 30     d40252049 112 9 4 0    59.0   61.0
 71 1545.483922 2.100E-30 7.905E-10.03540.038  793.20870.720.000000       X      1       X      0                Q 23R 23     d50262049 112 9 4 0    49.0   47.0
 71 1545.483922 3.660E-32 1.378E-11.03540.038  793.20870.720.000000       X      1       X      0                Q 23R 23     q50262049 112 9 4 0    49.0   47.0
 71 1545.855676 2.170E-30 8.898E-10.03540.038  793.20870.720.000000       X      1       X      0                Q 23P 23     d50262049 112 9 4 0    45.0   47.0
 71 1545.855676 3.890E-32 1.595E-11.03540.038  793.20870.720.000000       X      1       X      0                Q 23P 23     q50262049 112 9 4 0    45.0   47.0
 71 1546.110081 3.990E-30 2.720E-09.03520.037  931.33720.720.000000       X      1       X      0                Q 25Q 26     q50262049 112 9 4 0    53.0   53.0
 71 1546.110081 6.410E-30 4.369E-09.03520.037  931.33720.720.000000       X      1       X      0                Q 25Q 26     d50262049 112 9 4 0    53.0   53.0
 71 1546.111802 3.680E-30 2.718E-09.03520.037  931.74310.720.000000       X      1       X      0                Q 25Q 24     q50262049 112 9 4 0    49.0   49.0
 71 1546.111802 5.980E-30 4.417E-09.03520.037  931.74310.720.000000       X      1       X      0                Q 25Q 24     d50262049 112 9 4 0    49.0   49.0
 71 1546.115864 1.470E-34 1.052E-13.03520.037  933.53090.720.000000       X      1       X      0                Q 25Q 25     d50262049 112 9 4 0    51.0   51.0
 71 1546.115864 3.780E-30 2.706E-09.03520.037  933.53090.720.000000       X      1       X      0                Q 25Q 25     q50262049 112 9 4 0    51.0   51.0
 71 1546.210042 6.200E-31 8.530E-10.03500.036 1083.43320.720.000000       X      1       X      0                Q 27R 26     d50252049 112 9 4 0    55.0   53.0
 71 1546.651520 6.040E-31 8.297E-10.03500.036 1082.99170.720.000000       X      1       X      0                Q 27P 28     d50252049 112 9 4 0    55.0   57.0
 71 1546.925092 3.600E-30 7.898E-10.03560.039  664.25950.720.000000       X      1       X      0                Q 21R 21     d50262049 112 9 4 0    45.0   43.0
 71 1546.925092 7.490E-32 1.643E-11.03560.039  664.25950.720.000000       X      1       X      0                Q 21R 21     q50262049 112 9 4 0    45.0   43.0
 71 1547.260595 3.730E-30 8.986E-10.03560.039  664.25950.720.000000       X      1       X      0                Q 21P 21     d50262049 112 9 4 0    41.0   43.0
 71 1547.260595 8.000E-32 1.927E-11.03560.039  664.25950.720.000000       X      1       X      0                Q 21P 21     q50262049 112 9 4 0    41.0   43.0
 71 1547.659563 1.170E-29 4.370E-09.03540.038  791.03310.720.000000       X      1       X      0                Q 23Q 24     d50262049 112 9 4 0    49.0   49.0
 71 1547.659563 7.310E-30 2.730E-09.03540.038  791.03310.720.000000       X      1       X      0                Q 23Q 24     q50262049 112 9 4 0    49.0   49.0
 71 1547.661259 1.090E-29 4.441E-09.03540.038  791.40310.720.000000       X      1       X      0                Q 23Q 22     d50262049 112 9 4 0    45.0   45.0
 71 1547.661259 6.700E-30 2.730E-09.03540.038  791.40310.720.000000       X      1       X      0                Q 23Q 22     q50262049 112 9 4 0    45.0   45.0
 71 1547.665316 3.170E-34 1.247E-13.03540.038  793.20870.720.000000       X      1       X      0                Q 23Q 23     d50262049 112 9 4 0    47.0   47.0
 71 1547.665316 6.900E-30 2.715E-09.03540.038  793.20870.720.000000       X      1       X      0                Q 23Q 23     q50262049 112 9 4 0    47.0   47.0
 71 1547.903626 1.200E-30 8.536E-10.03520.037  931.74310.720.000000       X      1       X      0                Q 25R 24     d50262049 112 9 4 0    51.0   49.0
 71 1547.903626 1.830E-32 1.302E-11.03520.037  931.74310.720.000000       X      1       X      0                Q 25R 24     q50262049 112 9 4 0    51.0   49.0
 71 1548.239962 1.460E-31 1.989E-11.03700.040  546.70420.720.000000       X      1       X      0                Q 19R 19     q50662049 112 9 4 0    41.0   39.0
 71 1548.239962 5.770E-30 7.860E-10.03700.040  546.70420.720.000000       X      1       X      0                Q 19R 19     d50662049 112 9 4 0    41.0   39.0
 71 1548.309540 1.170E-30 8.311E-10.03520.037  931.33720.720.000000       X      1       X      0                Q 25P 26     d50262049 112 9 4 0    51.0   53.0
 71 1548.309540 1.740E-32 1.236E-11.03520.037  931.33720.720.000000       X      1       X      0                Q 25P 26     q50262049 112 9 4 0    51.0   53.0
 71 1548.538728 1.570E-31 2.371E-11.03700.040  546.70420.720.000000       X      1       X      0                Q 19P 19     q50662049 112 9 4 0    37.0   39.0
 71 1548.538728 6.010E-30 9.075E-10.03700.040  546.70420.720.000000       X      1       X      0                Q 19P 19     d50662049 112 9 4 0    37.0   39.0
 71 1549.082548 1.260E-29 2.743E-09.03560.039  662.10200.720.000000       X      1       X      0                Q 21Q 22     q50262049 112 9 4 0    45.0   45.0
 71 1549.082548 2.020E-29 4.398E-09.03560.039  662.10200.720.000000       X      1       X      0                Q 21Q 22     d50262049 112 9 4 0    45.0   45.0
 71 1549.084229 1.140E-29 2.729E-09.03560.039  662.43590.720.000000       X      1       X      0                Q 21Q 20     q50262049 112 9 4 0    41.0   41.0
 71 1549.084229 1.860E-29 4.452E-09.03560.039  662.43590.720.000000       X      1       X      0                Q 21Q 20     d50262049 112 9 4 0    41.0   41.0
 71 1549.088277 1.180E-29 2.717E-09.03560.039  664.25950.720.000000       X      1       X      0                Q 21Q 21     q50262049 112 9 4 0    43.0   43.0
 71 1549.088277 6.490E-34 1.494E-13.03560.039  664.25950.720.000000       X      1       X      0                Q 21Q 21     d50262049 112 9 4 0    43.0   43.0
 71 1549.428604 2.720E-31 2.455E-11.03890.041  440.56180.720.000000       X      1       X      0                Q 17R 17     q50662049 112 9 4 0    37.0   35.0
 71 1549.428604 8.670E-30 7.824E-10.03890.041  440.56180.720.000000       X      1       X      0                Q 17R 17     d50662049 112 9 4 0    37.0   35.0
 71 1549.470899 2.200E-30 8.602E-10.03540.038  791.40310.720.000000       X      1       X      0                Q 23R 22     d50262049 112 9 4 0    47.0   45.0
 71 1549.470899 3.950E-32 1.544E-11.03540.038  791.40310.720.000000       X      1       X      0                Q 23R 22     q50262049 112 9 4 0    47.0   45.0
 71 1549.689973 2.950E-31 2.986E-11.03890.041  440.56180.720.000000       X      1       X      0                Q 17P 17     q50662049 112 9 4 0    33.0   35.0
 71 1549.689973 9.060E-30 9.170E-10.03890.041  440.56180.720.000000       X      1       X      0                Q 17P 17     d50662049 112 9 4 0    33.0   35.0
 71 1549.840957 2.130E-30 8.317E-10.03540.038  791.03310.720.000000       X      1       X      0                Q 23P 24     d50262049 112 9 4 0    47.0   49.0
 71 1549.840957 3.730E-32 1.457E-11.03540.038  791.03310.720.000000       X      1       X      0                Q 23P 24     q50262049 112 9 4 0    47.0   49.0
 71 1550.379035 2.030E-29 2.744E-09.03700.040  544.56510.720.000000       X      1       X      0                Q 19Q 20     q50662049 112 9 4 0    41.0   41.0
 71 1550.379035 3.260E-29 4.407E-09.03700.040  544.56510.720.000000       X      1       X      0                Q 19Q 20     d50662049 112 9 4 0    41.0   41.0
 71 1550.380715 1.830E-29 2.745E-09.03700.040  544.86220.720.000000       X      1       X      0                Q 19Q 18     q50662049 112 9 4 0    37.0   37.0
 71 1550.380715 2.970E-29 4.455E-09.03700.040  544.86220.720.000000       X      1       X      0                Q 19Q 18     d50662049 112 9 4 0    37.0   37.0
 71 1550.384748 1.270E-33 1.824E-13.03700.040  546.70420.720.000000       X      1       X      0                Q 19Q 19     d50662049 112 9 4 0    39.0   39.0
 71 1550.384748 1.900E-29 2.728E-09.03700.040  546.70420.720.000000       X      1       X      0                Q 19Q 19     q50662049 112 9 4 0    39.0   39.0
 71 1550.491121 1.210E-29 7.737E-10.04040.042  345.84950.720.000000       X      1       X      0                Q 15R 15     d50662049 112 9 4 0    33.0   31.0
 71 1550.491121 4.860E-31 3.107E-11.04040.042  345.84950.720.000000       X      1       X      0                Q 15R 15     q50662049 112 9 4 0    33.0   31.0
 71 1550.714171 1.280E-29 9.316E-10.04040.042  345.84950.720.000000       X      1       X      0                Q 15P 15     d50662049 112 9 4 0    29.0   31.0
 71 1550.714171 5.320E-31 3.872E-11.04040.042  345.84950.720.000000       X      1       X      0                Q 15P 15     q50662049 112 9 4 0    29.0   31.0
 71 1550.911911 3.780E-30 8.647E-10.03560.039  662.43590.720.000000       X      1       X      0                Q 21R 20     d50262049 112 9 4 0    43.0   41.0
 71 1550.911911 8.120E-32 1.857E-11.03560.039  662.43590.720.000000       X      1       X      0                Q 21R 20     q50262049 112 9 4 0    43.0   41.0
 71 1551.245734 3.650E-30 8.339E-10.03560.039  662.10200.720.000000       X      1       X      0                Q 21P 22     d50262049 112 9 4 0    43.0   45.0
 71 1551.245734 7.630E-32 1.743E-11.03560.039  662.10200.720.000000       X      1       X      0                Q 21P 22     q50262049 112 9 4 0    43.0   45.0
 71 1551.427675 1.580E-29 7.679E-10.04170.043  262.58270.720.000000       X      1       X      0                Q 13R 13     d50662049 112 9 4 0    29.0   27.0
 71 1551.427675 8.320E-31 4.044E-11.04170.043  262.58270.720.000000       X      1       X      0                Q 13R 13     q50662049 112 9 4 0    29.0   27.0
 71 1551.549022 3.080E-29 2.759E-09.03890.041  438.44130.720.000000       X      1       X      0                Q 17Q 18     q50662049 112 9 4 0    37.0   37.0
