441 2076.649494 6.140E-25 8.801E-04.10000.100  403.40180.750.000000  0010001 0 0 1  0000001 0 0 1                    Q 34e     532220 3 3 1 1 1 0   414.0  414.0
441 2076.655536 1.827E-24 2.494E-03.10000.100  286.38920.750.000000  0010001 0 0 1  0000001 0 0 1                    Q 20f     532220 3 3 1 1 1 0   246.0  246.0
441 2076.666112 6.652E-25 9.334E-04.10000.100  393.06110.750.000000  0010001 0 0 1  0000001 0 0 1                    Q 33e     532220 3 3 1 1 1 0   402.0  402.0
441 2076.682238 7.198E-25 9.918E-04.10000.100  383.02430.750.000000  0010001 0 0 1  0000001 0 0 1                    Q 32e     532220 3 3 1 1 1 0   390.0  390.0
441 2076.682590 1.978E-24 2.756E-03.10000.100  280.29650.750.000000  0010001 0 0 1  0000001 0 0 1                    Q 19f     532220 3 3 1 1 1 0   234.0  234.0
441 2076.697871 7.786E-25 1.056E-03.10000.100  373.29150.750.000000  0010001 0 0 1  0000001 0 0 1                    Q 31e     532220 3 3 1 1 1 0   378.0  378.0
441 2076.708293 2.144E-24 3.062E-03.10000.100  274.50850.750.000000  0010001 0 0 1  0000001 0 0 1                    Q 18f     532220 3 3 1 1 1 0   222.0  222.0
441 2076.713012 8.419E-25 1.126E-03.10000.100  363.86270.750.000000  0010001 0 0 1  0000001 0 0 1                    Q 30e     532220 3 3 1 1 1 0   366.0  366.0
441 2076.727661 9.101E-25 1.204E-03.10000.100  354.73790.750.000000  0010001 0 0 1  0000001 0 0 1                    Q 29e     532220 3 3 1 1 1 0   354.0  354.0
441 2076.732644 2.327E-24 3.423E-03.10000.100  269.02500.750.000000  0010001 0 0 1  0000001 0 0 1                    Q 17f     532220 3 3 1 1 1 0   210.0  210.0
441 2076.741818 9.836E-25 1.290E-03.10000.100  345.91710.750.000000  0010001 0 0 1  0000001 0 0 1                    Q 28e     532220 3 3 1 1 1 0   342.0  342.0
441 2076.755484 1.062E-24 1.385E-03.10000.100  337.40040.750.000000  0010001 0 0 1  0000001 0 0 1                    Q 27e     532220 3 3 1 1 1 0   330.0  330.0
441 2076.755644 2.533E-24 3.851E-03.10000.100  263.84610.750.000000  0010001 0 0 1  0000001 0 0 1                    Q 16f     532220 3 3 1 1 1 0   198.0  198.0
441 2076.768660 1.146E-24 1.492E-03.10000.100  329.18770.750.000000  0010001 0 0 1  0000001 0 0 1                    Q 26e     532220 3 3 1 1 1 0   318.0  318.0
441 2076.777292 2.761E-24 4.364E-03.10000.100  258.97180.750.000000  0010001 0 0 1  0000001 0 0 1                    Q 15f     532220 3 3 1 1 1 0   186.0  186.0
441 2076.781345 1.239E-24 1.611E-03.10000.100  321.27920.750.000000  0010001 0 0 1  0000001 0 0 1                    Q 25e     532220 3 3 1 1 1 0   306.0  306.0
441 2076.793539 1.338E-24 1.746E-03.10000.100  313.67470.750.000000  0010001 0 0 1  0000001 0 0 1                    Q 24e     532220 3 3 1 1 1 0   294.0  294.0
441 2076.797588 3.018E-24 4.988E-03.10000.100  254.40210.750.000000  0010001 0 0 1  0000001 0 0 1                    Q 14f     532220 3 3 1 1 1 0   174.0  174.0
441 2076.805244 1.445E-24 1.898E-03.10000.100  306.37420.750.000000  0010001 0 0 1  0000001 0 0 1                    Q 23e     532220 3 3 1 1 1 0   282.0  282.0
441 2076.816459 1.562E-24 2.070E-03.10000.100  299.37790.750.000000  0010001 0 0 1  0000001 0 0 1                    Q 22e     532220 3 3 1 1 1 0   270.0  270.0
441 2076.816533 3.310E-24 5.756E-03.10000.100  250.13700.750.000000  0010001 0 0 1  0000001 0 0 1                    Q 13f     532220 3 3 1 1 1 0   162.0  162.0
441 2076.827184 1.689E-24 2.267E-03.10000.100  292.68570.750.000000  0010001 0 0 1  0000001 0 0 1                    Q 21e     532220 3 3 1 1 1 0   258.0  258.0
441 2076.834124 3.644E-24 6.715E-03.10000.100  246.17660.750.000000  0010001 0 0 1  0000001 0 0 1                    Q 12f     532220 3 3 1 1 1 0   150.0  150.0
441 2076.837420 1.827E-24 2.494E-03.10000.100  286.29770.750.000000  0010001 0 0 1  0000001 0 0 1                    Q 20e     532220 3 3 1 1 1 0   246.0  246.0
441 2076.847168 1.979E-24 2.757E-03.10000.100  280.21370.750.000000  0010001 0 0 1  0000001 0 0 1                    Q 19e     532220 3 3 1 1 1 0   234.0  234.0
441 2076.850363 4.033E-24 7.936E-03.10000.100  242.52080.750.000000  0010001 0 0 1  0000001 0 0 1                    Q 11f     532220 3 3 1 1 1 0   138.0  138.0
441 2076.852243 5.710E-22 5.587E-01.10000.100   10.92520.750.000000  0010000 0 0 0  0000000 0 0 0                    P  8e     532220 3 3 1 1 1 0    90.0  102.0
441 2076.856426 2.145E-24 3.063E-03.10000.100  274.43390.750.000000  0010001 0 0 1  0000001 0 0 1                    Q 18e     532220 3 3 1 1 1 0   222.0  222.0
441 2076.865196 2.329E-24 3.423E-03.10000.100  268.95830.750.000000  0010001 0 0 1  0000001 0 0 1                    Q 17e     532220 3 3 1 1 1 0   210.0  210.0
441 2076.865250 4.492E-24 9.524E-03.10000.100  239.16960.750.000000  0010001 0 0 1  0000001 0 0 1                    Q 10f     532220 3 3 1 1 1 0   126.0  126.0
441 2076.873478 2.533E-24 3.851E-03.10000.100  263.78680.750.000000  0010001 0 0 1  0000001 0 0 1                    Q 16e     532220 3 3 1 1 1 0   198.0  198.0
441 2076.878784 5.042E-24 1.164E-02.10000.100  236.12300.750.000000  0010001 0 0 1  0000001 0 0 1                    Q  9f     532220 3 3 1 1 1 0   114.0  114.0
441 2076.881271 2.762E-24 4.365E-03.10000.100  258.91950.750.000000  0010001 0 0 1  0000001 0 0 1                    Q 15e     532220 3 3 1 1 1 0   186.0  186.0
441 2076.888576 3.019E-24 4.989E-03.10000.100  254.35630.750.000000  0010001 0 0 1  0000001 0 0 1                    Q 14e     532220 3 3 1 1 1 0   174.0  174.0
441 2076.890964 5.716E-24 1.455E-02.10000.100  233.38110.750.000000  0010001 0 0 1  0000001 0 0 1                    Q  8f     532220 3 3 1 1 1 0   102.0  102.0
441 2076.895394 3.310E-24 5.756E-03.10000.100  250.09740.750.000000  0010001 0 0 1  0000001 0 0 1                    Q 13e     532220 3 3 1 1 1 0   162.0  162.0
441 2076.901724 3.644E-24 6.716E-03.10000.100  246.14260.750.000000  0010001 0 0 1  0000001 0 0 1                    Q 12e     532220 3 3 1 1 1 0   150.0  150.0
441 2076.901792 6.561E-24 1.871E-02.10000.100  230.94380.750.000000  0010001 0 0 1  0000001 0 0 1                    Q  7f     532220 3 3 1 1 1 0    90.0   90.0
441 2076.907567 4.036E-24 7.937E-03.10000.100  242.49200.750.000000  0010001 0 0 1  0000001 0 0 1                    Q 11e     532220 3 3 1 1 1 0   138.0  138.0
441 2076.911266 7.661E-24 2.494E-02.10000.100  228.81120.750.000000  0010001 0 0 1  0000001 0 0 1                    Q  6f     532220 3 3 1 1 1 0    78.0   78.0
441 2076.912922 4.492E-24 9.524E-03.10000.100  239.14560.750.000000  0010001 0 0 1  0000001 0 0 1                    Q 10e     532220 3 3 1 1 1 0   126.0  126.0
441 2076.917790 5.042E-24 1.164E-02.10000.100  236.10340.750.000000  0010001 0 0 1  0000001 0 0 1                    Q  9e     532220 3 3 1 1 1 0   114.0  114.0
441 2076.919387 9.159E-24 3.492E-02.10000.100  226.98330.750.000000  0010001 0 0 1  0000001 0 0 1                    Q  5f     532220 3 3 1 1 1 0    66.0   66.0
441 2076.922171 5.716E-24 1.455E-02.10000.100  233.36540.750.000000  0010001 0 0 1  0000001 0 0 1                    Q  8e     532220 3 3 1 1 1 0   102.0  102.0
441 2076.926064 6.561E-24 1.871E-02.10000.100  230.93160.750.000000  0010001 0 0 1  0000001 0 0 1                    Q  7e     532220 3 3 1 1 1 0    90.0   90.0
441 2076.926155 1.132E-23 5.238E-02.10000.100  225.46000.750.000000  0010001 0 0 1  0000001 0 0 1                    Q  4f     532220 3 3 1 1 1 0    54.0   54.0
441 2076.929471 7.661E-24 2.494E-02.10000.100  228.80210.750.000000  0010001 0 0 1  0000001 0 0 1                    Q  6e     532220 3 3 1 1 1 0    78.0   78.0
441 2076.931569 1.476E-23 8.731E-02.10000.100  224.24130.750.000000  0010001 0 0 1  0000001 0 0 1                    Q  3f     532220 3 3 1 1 1 0    42.0   42.0
441 2076.932391 9.159E-24 3.492E-02.10000.100  226.97670.750.000000  0010001 0 0 1  0000001 0 0 1                    Q  5e     532220 3 3 1 1 1 0    66.0   66.0
441 2076.934825 1.132E-23 5.238E-02.10000.100  225.45560.750.000000  0010001 0 0 1  0000001 0 0 1                    Q  4e     532220 3 3 1 1 1 0    54.0   54.0
441 2076.935630 2.118E-23 1.746E-01.10000.100  223.32730.750.000000  0010001 0 0 1  0000001 0 0 1                    Q  2f     532220 3 3 1 1 1 0    30.0   30.0
441 2076.936771 1.476E-23 8.731E-02.10000.100  224.23870.750.000000  0010001 0 0 1  0000001 0 0 1                    Q  3e     532220 3 3 1 1 1 0    42.0   42.0
441 2076.938231 2.118E-23 1.746E-01.10000.100  223.32600.750.000000  0010001 0 0 1  0000001 0 0 1                    Q  2e     532220 3 3 1 1 1 0    30.0   30.0
441 2076.938337 3.824E-23 5.239E-01.10000.100  222.71800.750.000000  0010001 0 0 1  0000001 0 0 1                    Q  1f     532220 3 3 1 1 1 0    18.0   18.0
441 2076.939204 3.824E-23 5.239E-01.10000.100  222.71760.750.000000  0010001 0 0 1  0000001 0 0 1                    Q  1e     532220 3 3 1 1 1 0    18.0   18.0
441 2077.162223 5.058E-22 5.643E-01.10000.100    8.49740.750.000000  0010000 0 0 0  0000000 0 0 0                    P  7e     532220 3 3 1 1 1 0    78.0   90.0
441 2077.471275 4.379E-22 5.719E-01.10000.100    6.37310.750.000000  0010000 0 0 0  0000000 0 0 0                    P  6e     532220 3 3 1 1 1 0    66.0   78.0
441 2077.545392 3.824E-23 3.146E-01.10000.100  222.71760.750.000000  0010001 0 0 1  0000001 0 0 1                    R  1e     532220 3 3 1 1 1 0    30.0   18.0
441 2077.546248 3.824E-23 3.146E-01.10000.100  222.71800.750.000000  0010001 0 0 1  0000001 0 0 1                    R  1f     532220 3 3 1 1 1 0    30.0   18.0
441 2077.779400 3.683E-22 5.828E-01.10000.100    4.55220.750.000000  0010000 0 0 0  0000000 0 0 0                    P  5e     532220 3 3 1 1 1 0    54.0   66.0
441 2077.846865 6.784E-23 3.996E-01.10000.100  223.32600.750.000000  0010001 0 0 1  0000001 0 0 1                    R  2e     532220 3 3 1 1 1 0    42.0   30.0
441 2077.848141 6.784E-23 3.996E-01.10000.100  223.32730.750.000000  0010001 0 0 1  0000001 0 0 1                    R  2f     532220 3 3 1 1 1 0    42.0   30.0
441 2078.086597 2.968E-22 5.997E-01.10000.100    3.03480.750.000000  0010000 0 0 0  0000000 0 0 0                    P  4e     532220 3 3 1 1 1 0    42.0   54.0
441 2078.147419 9.496E-23 4.373E-01.10000.100  224.23870.750.000000  0010001 0 0 1  0000001 0 0 1                    R  3e     532220 3 3 1 1 1 0    54.0   42.0
441 2078.149110 9.496E-23 4.373E-01.10000.100  224.24130.750.000000  0010001 0 0 1  0000001 0 0 1                    R  3f     532220 3 3 1 1 1 0    54.0   42.0
441 2078.392865 2.240E-22 6.299E-01.10000.100    1.82090.750.000000  0010000 0 0 0  0000000 0 0 0                    P  3e     532220 3 3 1 1 1 0    30.0   42.0
441 2078.447055 1.209E-22 4.582E-01.10000.100  225.45560.750.000000  0010001 0 0 1  0000001 0 0 1                    R  4e     532220 3 3 1 1 1 0    66.0   54.0
441 2078.449154 1.209E-22 4.582E-01.10000.100  225.46000.750.000000  0010001 0 0 1  0000001 0 0 1                    R  4f     532220 3 3 1 1 1 0    66.0   54.0
441 2078.698205 1.500E-22 7.002E-01.10000.100    0.91040.750.000000  0010000 0 0 0  0000000 0 0 0                    P  2e     532220 3 3 1 1 1 0    18.0   30.0
441 2078.745770 1.458E-22 4.714E-01.10000.100  226.97670.750.000000  0010001 0 0 1  0000001 0 0 1                    R  5e     532220 3 3 1 1 1 0    78.0   66.0
441 2078.748273 1.458E-22 4.714E-01.10000.100  226.98330.750.000000  0010001 0 0 1  0000001 0 0 1                    R  5f     532220 3 3 1 1 1 0    78.0   66.0
441 2079.002615 7.523E-23 1.051E+00.10000.100    0.30350.750.000000  0010000 0 0 0  0000000 0 0 0                    P  1e     532220 3 3 1 1 1 0     6.0   18.0
441 2079.043566 1.699E-22 4.804E-01.10000.100  228.80210.750.000000  0010001 0 0 1  0000001 0 0 1                    R  6e     532220 3 3 1 1 1 0    90.0   78.0
441 2079.046467 1.699E-22 4.804E-01.10000.100  228.81120.750.000000  0010001 0 0 1  0000001 0 0 1                    R  6f     532220 3 3 1 1 1 0    90.0   78.0
441 2079.340441 1.932E-22 4.870E-01.10000.100  230.93160.750.000000  0010001 0 0 1  0000001 0 0 1                    R  7e     532220 3 3 1 1 1 0   102.0   90.0
441 2079.343735 1.932E-22 4.870E-01.10000.100  230.94380.750.000000  0010001 0 0 1  0000001 0 0 1                    R  7f     532220 3 3 1 1 1 0   102.0   90.0
441 2079.608646 7.535E-23 3.506E-01.10000.100    0.00000.750.000000  0010000 0 0 0  0000000 0 0 0                    R  0e     532220 3 3 1 1 1 0    18.0    6.0
441 2079.636396 2.155E-22 4.921E-01.10000.100  233.36540.750.000000  0010001 0 0 1  0000001 0 0 1                    R  8e     532220 3 3 1 1 1 0   114.0  102.0
441 2079.640076 2.155E-22 4.921E-01.10000.100  233.38110.750.000000  0010001 0 0 1  0000001 0 0 1                    R  8f     532220 3 3 1 1 1 0   114.0  102.0
441 2079.910265 1.506E-22 4.209E-01.10000.100    0.30350.750.000000  0010000 0 0 0  0000000 0 0 0                    R  1e     532220 3 3 1 1 1 0    30.0   18.0
441 2079.931428 2.369E-22 4.961E-01.10000.100  236.10340.750.000000  0010001 0 0 1  0000001 0 0 1                    R  9e     532220 3 3 1 1 1 0   126.0  114.0
441 2079.935490 2.369E-22 4.961E-01.10000.100  236.12300.750.000000  0010001 0 0 1  0000001 0 0 1                    R  9f     532220 3 3 1 1 1 0   126.0  114.0
441 2080.210954 2.251E-22 4.511E-01.10000.100    0.91040.750.000000  0010000 0 0 0  0000000 0 0 0                    R  2e     532220 3 3 1 1 1 0    42.0   30.0
441 2080.225539 2.572E-22 4.993E-01.10000.100  239.14560.750.000000  0010001 0 0 1  0000001 0 0 1                    R 10e     532220 3 3 1 1 1 0   138.0  126.0
441 2080.229977 2.571E-22 4.993E-01.10000.100  239.16960.750.000000  0010001 0 0 1  0000001 0 0 1                    R 10f     532220 3 3 1 1 1 0   138.0  126.0
441 2080.510711 2.989E-22 4.681E-01.10000.100    1.82090.750.000000  0010000 0 0 0  0000000 0 0 0                    R  3e     532220 3 3 1 1 1 0    54.0   42.0
441 2080.518728 2.765E-22 5.020E-01.10000.100  242.49200.750.000000  0010001 0 0 1  0000001 0 0 1                    R 11e     532220 3 3 1 1 1 0   150.0  138.0
441 2080.523536 2.764E-22 5.020E-01.10000.100  242.52080.750.000000  0010001 0 0 1  0000001 0 0 1                    R 11f     532220 3 3 1 1 1 0   150.0  138.0
441 2080.809536 3.715E-22 4.789E-01.10000.100    3.03480.750.000000  0010000 0 0 0  0000000 0 0 0                    R  4e     532220 3 3 1 1 1 0    66.0   54.0
441 2080.810994 2.945E-22 5.043E-01.10000.100  246.14260.750.000000  0010001 0 0 1  0000001 0 0 1                    R 12e     532220 3 3 1 1 1 0   162.0  150.0
441 2080.816167 2.945E-22 5.043E-01.10000.100  246.17660.750.000000  0010001 0 0 1  0000001 0 0 1                    R 12f     532220 3 3 1 1 1 0   162.0  150.0
441 2081.102337 3.115E-22 5.062E-01.10000.100  250.09740.750.000000  0010001 0 0 1  0000001 0 0 1                    R 13e     532220 3 3 1 1 1 0   174.0  162.0
441 2081.107429 4.429E-22 4.865E-01.10000.100    4.55220.750.000000  0010000 0 0 0  0000000 0 0 0                    R  5e     532220 3 3 1 1 1 0    78.0   66.0
441 2081.107869 3.114E-22 5.062E-01.10000.100  250.13700.750.000000  0010001 0 0 1  0000001 0 0 1                    R 13f     532220 3 3 1 1 1 0   174.0  162.0
441 2081.392756 3.272E-22 5.080E-01.10000.100  254.35630.750.000000  0010001 0 0 1  0000001 0 0 1                    R 14e     532220 3 3 1 1 1 0   186.0  174.0
441 2081.398643 3.272E-22 5.080E-01.10000.100  254.40210.750.000000  0010001 0 0 1  0000001 0 0 1                    R 14f     532220 3 3 1 1 1 0   186.0  174.0
441 2081.404389 5.119E-22 4.921E-01.10000.100    6.37310.750.000000  0010000 0 0 0  0000000 0 0 0                    R  6e     532220 3 3 1 1 1 0    90.0   78.0
441 2081.682251 3.416E-22 5.095E-01.10000.100  258.91950.750.000000  0010001 0 0 1  0000001 0 0 1                    R 15e     532220 3 3 1 1 1 0   198.0  186.0
441 2081.688486 3.416E-22 5.095E-01.10000.100  258.97180.750.000000  0010001 0 0 1  0000001 0 0 1                    R 15f     532220 3 3 1 1 1 0   198.0  186.0
441 2081.700416 5.791E-22 4.964E-01.10000.100    8.49740.750.000000  0010000 0 0 0  0000000 0 0 0                    R  7e     532220 3 3 1 1 1 0   102.0   90.0
441 2081.970822 3.548E-22 5.108E-01.10000.100  263.78680.750.000000  0010001 0 0 1  0000001 0 0 1                    R 16e     532220 3 3 1 1 1 0   210.0  198.0
441 2081.977400 3.544E-22 5.108E-01.10000.100  263.84610.750.000000  0010001 0 0 1  0000001 0 0 1                    R 16f     532220 3 3 1 1 1 0   210.0  198.0
441 2081.995510 6.440E-22 4.999E-01.10000.100   10.92520.750.000000  0010000 0 0 0  0000000 0 0 0                    R  8e     532220 3 3 1 1 1 0   114.0  102.0
441 2082.258468 3.664E-22 5.120E-01.10000.100  268.95830.750.000000  0010001 0 0 1  0000001 0 0 1                    R 17e     532220 3 3 1 1 1 0   222.0  210.0
441 2082.265383 3.664E-22 5.120E-01.10000.100  269.02500.750.000000  0010001 0 0 1  0000001 0 0 1                    R 17f     532220 3 3 1 1 1 0   222.0  210.0
441 2082.289669 7.059E-22 5.028E-01.10000.100   13.65650.750.000000  0010000 0 0 0  0000000 0 0 0                    R  9e     532220 3 3 1 1 1 0   126.0  114.0
441 2082.545188 3.766E-22 5.131E-01.10000.100  274.43390.750.000000  0010001 0 0 1  0000001 0 0 1                    R 18e     532220 3 3 1 1 1 0   234.0  222.0
441 2082.552436 3.766E-22 5.131E-01.10000.100  274.50850.750.000000  0010001 0 0 1  0000001 0 0 1                    R 18f     532220 3 3 1 1 1 0   234.0  222.0
441 2082.582894 7.654E-22 5.052E-01.10000.100   16.69120.750.000000  0010000 0 0 0  0000000 0 0 0                    R 10e     532220 3 3 1 1 1 0   138.0  126.0
441 2082.830983 3.856E-22 5.141E-01.10000.100  280.21370.750.000000  0010001 0 0 1  0000001 0 0 1                    R 19e     532220 3 3 1 1 1 0   246.0  234.0
441 2082.838557 3.856E-22 5.142E-01.10000.100  280.29650.750.000000  0010001 0 0 1  0000001 0 0 1                    R 19f     532220 3 3 1 1 1 0   246.0  234.0
441 2082.875184 8.216E-22 5.072E-01.10000.100   20.02940.750.000000  0010000 0 0 0  0000000 0 0 0                    R 11e     532220 3 3 1 1 1 0   150.0  138.0
441 2083.115852 3.933E-22 5.151E-01.10000.100  286.29770.750.000000  0010001 0 0 1  0000001 0 0 1                    R 20e     532220 3 3 1 1 1 0   258.0  246.0
441 2083.123746 3.929E-22 5.151E-01.10000.100  286.38920.750.000000  0010001 0 0 1  0000001 0 0 1                    R 20f     532220 3 3 1 1 1 0   258.0  246.0
441 2083.166539 8.747E-22 5.090E-01.10000.100   23.67100.750.000000  0010000 0 0 0  0000000 0 0 0                    R 12e     532220 3 3 1 1 1 0   162.0  150.0
441 2083.399793 3.998E-22 5.159E-01.10000.100  292.68570.750.000000  0010001 0 0 1  0000001 0 0 1                    R 21e     532220 3 3 1 1 1 0   270.0  258.0
441 2083.408004 3.994E-22 5.159E-01.10000.100  292.78640.750.000000  0010001 0 0 1  0000001 0 0 1                    R 21f     532220 3 3 1 1 1 0   270.0  258.0
441 2083.456958 9.241E-22 5.106E-01.10000.100   27.61610.750.000000  0010000 0 0 0  0000000 0 0 0                    R 13e     532220 3 3 1 1 1 0   174.0  162.0
441 2083.682808 4.046E-22 5.167E-01.10000.100  299.37790.750.000000  0010001 0 0 1  0000001 0 0 1                    R 22e     532220 3 3 1 1 1 0   282.0  270.0
441 2083.691329 4.042E-22 5.167E-01.10000.100  299.48820.750.000000  0010001 0 0 1  0000001 0 0 1                    R 22f     532220 3 3 1 1 1 0   282.0  270.0
441 2083.746442 9.701E-22 5.120E-01.10000.100   31.86470.750.000000  0010000 0 0 0  0000000 0 0 0                    R 14e     532220 3 3 1 1 1 0   186.0  174.0
441 2083.964895 4.081E-22 5.175E-01.10000.100  306.37420.750.000000  0010001 0 0 1  0000001 0 0 1                    R 23e     532220 3 3 1 1 1 0   294.0  282.0
441 2083.973721 4.078E-22 5.175E-01.10000.100  306.49450.750.000000  0010001 0 0 1  0000001 0 0 1                    R 23f     532220 3 3 1 1 1 0   294.0  282.0
441 2084.034988 1.012E-21 5.132E-01.10000.100   36.41660.750.000000  0010000 0 0 0  0000000 0 0 0                    R 15e     532220 3 3 1 1 1 0   198.0  186.0
441 2084.246055 4.104E-22 5.182E-01.10000.100  313.67470.750.000000  0010001 0 0 1  0000001 0 0 1                    R 24e     532220 3 3 1 1 1 0   306.0  294.0
441 2084.255179 4.100E-22 5.182E-01.10000.100  313.80530.750.000000  0010001 0 0 1  0000001 0 0 1                    R 24f     532220 3 3 1 1 1 0   306.0  294.0
441 2084.322598 1.051E-21 5.143E-01.10000.100   41.27200.750.000000  0010000 0 0 0  0000000 0 0 0                    R 16e     532220 3 3 1 1 1 0   210.0  198.0
441 2084.526286 4.113E-22 5.189E-01.10000.100  321.27920.750.000000  0010001 0 0 1  0000001 0 0 1                    R 25e     532220 3 3 1 1 1 0   318.0  306.0
441 2084.535704 4.110E-22 5.189E-01.10000.100  321.42070.750.000000  0010001 0 0 1  0000001 0 0 1                    R 25f     532220 3 3 1 1 1 0   318.0  306.0
441 2084.609271 1.085E-21 5.154E-01.10000.100   46.43080.750.000000  0010000 0 0 0  0000000 0 0 0                    R 17e     532220 3 3 1 1 1 0   222.0  210.0
441 2084.805588 4.113E-22 5.195E-01.10000.100  329.18770.750.000000  0010001 0 0 1  0000001 0 0 1                    R 26e     532220 3 3 1 1 1 0   330.0  318.0
441 2084.815294 4.110E-22 5.195E-01.10000.100  329.34060.750.000000  0010001 0 0 1  0000001 0 0 1                    R 26f     532220 3 3 1 1 1 0   330.0  318.0
441 2084.895007 1.116E-21 5.163E-01.10000.100   51.89300.750.000000  0010000 0 0 0  0000000 0 0 0                    R 18e     532220 3 3 1 1 1 0   234.0  222.0
441 2085.083960 4.100E-22 5.201E-01.10000.100  337.40040.750.000000  0010001 0 0 1  0000001 0 0 1                    R 27e     532220 3 3 1 1 1 0   342.0  330.0
441 2085.093950 4.097E-22 5.201E-01.10000.100  337.56500.750.000000  0010001 0 0 1  0000001 0 0 1                    R 27f     532220 3 3 1 1 1 0   342.0  330.0
441 2085.179804 1.142E-21 5.172E-01.10000.100   57.65870.750.000000  0010000 0 0 0  0000000 0 0 0                    R 19e     532220 3 3 1 1 1 0   246.0  234.0
441 2085.361403 4.075E-22 5.206E-01.10000.100  345.91710.750.000000  0010001 0 0 1  0000001 0 0 1                    R 28e     532220 3 3 1 1 1 0   354.0  342.0
441 2085.371671 4.071E-22 5.207E-01.10000.100  346.09390.750.000000  0010001 0 0 1  0000001 0 0 1                    R 28f     532220 3 3 1 1 1 0   354.0  342.0
441 2085.463663 1.165E-21 5.180E-01.10000.100   63.72770.750.000000  0010000 0 0 0  0000000 0 0 0                    R 20e     532220 3 3 1 1 1 0   258.0  246.0
441 2085.637916 4.039E-22 5.212E-01.10000.100  354.73790.750.000000  0010001 0 0 1  0000001 0 0 1                    R 29e     532220 3 3 1 1 1 0   366.0  354.0
441 2085.648456 4.036E-22 5.212E-01.10000.100  354.92720.750.000000  0010001 0 0 1  0000001 0 0 1                    R 29f     532220 3 3 1 1 1 0   366.0  354.0
441 2085.746583 1.183E-21 5.188E-01.10000.100   70.10010.750.000000  0010000 0 0 0  0000000 0 0 0                    R 21e     532220 3 3 1 1 1 0   270.0  258.0
441 2085.913499 3.994E-22 5.217E-01.10000.100  363.86270.750.000000  0010001 0 0 1  0000001 0 0 1                    R 30e     532220 3 3 1 1 1 0   378.0  366.0
441 2085.924306 3.988E-22 5.217E-01.10000.100  364.06500.750.000000  0010001 0 0 1  0000001 0 0 1                    R 30f     532220 3 3 1 1 1 0   378.0  366.0
441 2086.028564 1.197E-21 5.195E-01.10000.100   76.77590.750.000000  0010000 0 0 0  0000000 0 0 0                    R 22e     532220 3 3 1 1 1 0   282.0  270.0
441 2086.188150 3.936E-22 5.222E-01.10000.100  373.29150.750.000000  0010001 0 0 1  0000001 0 0 1                    R 31e     532220 3 3 1 1 1 0   390.0  378.0
441 2086.199219 3.933E-22 5.222E-01.10000.100  373.50730.750.000000  0010001 0 0 1  0000001 0 0 1                    R 31f     532220 3 3 1 1 1 0   390.0  378.0
441 2086.309605 1.208E-21 5.201E-01.10000.100   83.75510.750.000000  0010000 0 0 0  0000000 0 0 0                    R 23e     532220 3 3 1 1 1 0   294.0  282.0
441 2086.461870 3.876E-22 5.227E-01.10000.100  383.02430.750.000000  0010001 0 0 1  0000001 0 0 1                    R 32e     532220 3 3 1 1 1 0   402.0  390.0
441 2086.473195 3.869E-22 5.227E-01.10000.100  383.25400.750.000000  0010001 0 0 1  0000001 0 0 1                    R 32f     532220 3 3 1 1 1 0   402.0  390.0
441 2086.589707 1.215E-21 5.208E-01.10000.100   91.03760.750.000000  0010000 0 0 0  0000000 0 0 0                    R 24e     532220 3 3 1 1 1 0   306.0  294.0
441 2086.734659 3.801E-22 5.231E-01.10000.100  393.06110.750.000000  0010001 0 0 1  0000001 0 0 1                    R 33e     532220 3 3 1 1 1 0   414.0  402.0
441 2086.746235 3.798E-22 5.232E-01.10000.100  393.30510.750.000000  0010001 0 0 1  0000001 0 0 1                    R 33f     532220 3 3 1 1 1 0   414.0  402.0
441 2086.868868 1.218E-21 5.214E-01.10000.100   98.62350.750.000000  0010000 0 0 0  0000000 0 0 0                    R 25e     532220 3 3 1 1 1 0   318.0  306.0
441 2087.006515 3.724E-22 5.236E-01.10000.100  403.40180.750.000000  0010001 0 0 1  0000001 0 0 1                    R 34e     532220 3 3 1 1 1 0   426.0  414.0
441 2087.018337 3.718E-22 5.236E-01.10000.100  403.66060.750.000000  0010001 0 0 1  0000001 0 0 1                    R 34f     532220 3 3 1 1 1 0   426.0  414.0
441 2087.147089 1.217E-21 5.219E-01.10000.100  106.51270.750.000000  0010000 0 0 0  0000000 0 0 0                    R 26e     532220 3 3 1 1 1 0   330.0  318.0
441 2087.277438 3.638E-22 5.240E-01.10000.100  414.04660.750.000000  0010001 0 0 1  0000001 0 0 1                    R 35e     532220 3 3 1 1 1 0   438.0  426.0
441 2087.289501 3.631E-22 5.240E-01.10000.100  414.32050.750.000000  0010001 0 0 1  0000001 0 0 1                    R 35f     532220 3 3 1 1 1 0   438.0  426.0
441 2087.424368 1.213E-21 5.225E-01.10000.100  114.70530.750.000000  0010000 0 0 0  0000000 0 0 0                    R 27e     532220 3 3 1 1 1 0   342.0  330.0
441 2087.547428 3.544E-22 5.244E-01.10000.100  424.99530.750.000000  0010001 0 0 1  0000001 0 0 1                    R 36e     532220 3 3 1 1 1 0   450.0  438.0
441 2087.559727 3.541E-22 5.245E-01.10000.100  425.28480.750.000000  0010001 0 0 1  0000001 0 0 1                    R 36f     532220 3 3 1 1 1 0   450.0  438.0
