321 1763.850560 3.342E-22 4.678E-01.10100.320  195.16800.750.000000          V5+V9         GROUND 21  0 21       22  1 21      340000 5 5 2 2 1 0   172.0  180.0
321 1763.878690 5.843E-21 2.660E+01.10100.320  356.71160.750.000000             V3         GROUND 14 11  3       15 11  4      340000 5 5 2 2 1 0   116.0  124.0
321 1763.878690 5.843E-21 2.660E+01.10100.320  356.71160.750.000000             V3         GROUND 14 11  4       15 11  5      340000 5 5 2 2 1 0   116.0  124.0
321 1764.022690 2.280E-22 4.432E-01.10100.320  320.65850.750.000000             V3         GROUND 28  2 27       28  2 26      340000 5 5 2 2 1 0   228.0  228.0
321 1764.037640 1.290E-20 2.695E+01.10100.320  210.22610.750.000000             V3         GROUND 15  7  8       16  7  9      340000 5 5 2 2 1 0   124.0  132.0
321 1764.037640 1.290E-20 2.695E+01.10100.320  210.22610.750.000000             V3         GROUND 15  7  9       16  7 10      340000 5 5 2 2 1 0   124.0  132.0
321 1764.042660 6.709E-22 9.136E-01.10100.320  122.08360.750.000000          V5+V9         GROUND 15  1 14       16  3 14      340000 5 5 2 2 1 0   124.0  132.0
321 1764.058910 2.430E-22 3.251E-01.10100.320  195.16800.750.000000             V3         GROUND 22  1 22       22  1 21      340000 5 5 2 2 1 0   180.0  180.0
321 1764.076450 1.029E-21 7.952E+00.10100.320  450.81070.750.000000             V3         GROUND 13 13  0       14 13  1      340000 5 5 2 2 1 0   108.0  116.0
321 1764.076450 1.029E-21 7.952E+00.10100.320  450.81070.750.000000             V3         GROUND 13 13  1       14 13  2      340000 5 5 2 2 1 0   108.0  116.0
321 1764.099730 4.364E-20 5.679E+01.10100.320  112.75620.750.000000             V3         GROUND 15  2 13       16  2 14      340000 5 5 2 2 1 0   124.0  132.0
321 1764.104190 2.723E-20 4.951E+01.10100.320  181.56460.750.000000             V3         GROUND 15  6 10       16  6 11      340000 5 5 2 2 1 0   124.0  132.0
321 1764.104200 2.723E-20 4.951E+01.10100.320  181.56460.750.000000             V3         GROUND 15  6  9       16  6 10      340000 5 5 2 2 1 0   124.0  132.0
321 1764.133150 8.794E-21 3.199E+01.10100.320  310.53920.750.000000             V3         GROUND 14 10  5       15 10  6      340000 5 5 2 2 1 0   116.0  124.0
321 1764.133150 8.794E-21 3.199E+01.10100.320  310.53920.750.000000             V3         GROUND 14 10  4       15 10  5      340000 5 5 2 2 1 0   116.0  124.0
321 1764.154550 2.547E-22 3.162E-01.10100.320  150.27280.750.000000             V3         GROUND 19  0 19       19  2 18      340000 5 5 2 2 1 0   156.0  156.0
321 1764.234320 3.198E-20 5.170E+01.10100.320  157.31840.750.000000             V3         GROUND 15  5 10       16  5 11      340000 5 5 2 2 1 0   124.0  132.0
321 1764.234580 3.198E-20 5.170E+01.10100.320  157.31810.750.000000             V3         GROUND 15  5 11       16  5 12      340000 5 5 2 2 1 0   124.0  132.0
321 1764.264700 4.065E-20 5.544E+01.10100.320  122.38290.750.000000             V3         GROUND 15  3 12       16  3 13      340000 5 5 2 2 1 0   124.0  132.0
321 1764.277790 4.527E-20 5.728E+01.10100.320  106.92650.750.000000             V3         GROUND 15  1 14       16  1 15      340000 5 5 2 2 1 0   124.0  132.0
321 1764.280160 4.710E-20 5.727E+01.10100.320  111.62440.750.000000             V3         GROUND 16  0 16       17  0 17      340000 5 5 2 2 1 0   132.0  140.0
321 1764.349750 4.703E-20 5.728E+01.10100.320  111.92800.750.000000             V3         GROUND 16  1 16       17  1 17      340000 5 5 2 2 1 0   132.0  140.0
321 1764.354160 3.987E-20 5.430E+01.10100.320  122.08360.750.000000             V3         GROUND 15  3 13       16  3 14      340000 5 5 2 2 1 0   124.0  132.0
321 1764.362050 1.244E-20 3.695E+01.10100.320  268.72380.750.000000             V3         GROUND 14  9  5       15  9  6      340000 5 5 2 2 1 0   116.0  124.0
321 1764.362050 1.244E-20 3.695E+01.10100.320  268.72380.750.000000             V3         GROUND 14  9  6       15  9  7      340000 5 5 2 2 1 0   116.0  124.0
321 1764.384740 2.586E-21 1.531E+01.10100.320  395.96940.750.000000             V3         GROUND 13 12  1       14 12  2      340000 5 5 2 2 1 0   108.0  116.0
321 1764.384790 2.586E-21 1.531E+01.10100.320  395.96940.750.000000             V3         GROUND 13 12  2       14 12  3      340000 5 5 2 2 1 0   108.0  116.0
321 1764.484190 2.912E-20 4.275E+01.10100.320  137.50850.750.000000             V3         GROUND 15  4 12       16  4 13      340000 5 5 2 2 1 0   124.0  132.0
321 1764.498660 8.403E-21 1.244E+01.10100.320  125.47310.750.000000          V5+V9         GROUND 14  3 12       15  4 12      340000 5 5 2 2 1 0   116.0  124.0
321 1764.514930 2.671E-20 3.922E+01.10100.320  137.52230.750.000000             V3         GROUND 15  4 11       16  4 12      340000 5 5 2 2 1 0   124.0  132.0
321 1764.561890 1.668E-20 4.129E+01.10100.320  231.27880.750.000000             V3         GROUND 14  8  6       15  8  7      340000 5 5 2 2 1 0   116.0  124.0
321 1764.561890 1.668E-20 4.129E+01.10100.320  231.27880.750.000000             V3         GROUND 14  8  7       15  8  8      340000 5 5 2 2 1 0   116.0  124.0
321 1764.567620 1.023E-20 1.514E+01.10100.320  125.48150.750.000000          V5+V9         GROUND 14  3 11       15  4 11      340000 5 5 2 2 1 0   116.0  124.0
321 1764.576830 4.234E-22 6.429E-01.10100.320  211.68950.750.000000          V5+V9         GROUND 21  2 19       22  3 19      340000 5 5 2 2 1 0   172.0  180.0
321 1764.578710 4.403E-20 5.665E+01.10100.320  110.28160.750.000000             V3         GROUND 15  2 14       16  2 15      340000 5 5 2 2 1 0   124.0  132.0
321 1764.666780 4.775E-21 2.212E+01.10100.320  345.45530.750.000000             V3         GROUND 13 11  2       14 11  3      340000 5 5 2 2 1 0   108.0  116.0
321 1764.666780 4.775E-21 2.212E+01.10100.320  345.45530.750.000000             V3         GROUND 13 11  3       14 11  4      340000 5 5 2 2 1 0   108.0  116.0
321 1764.667610 1.316E-20 2.775E+01.10100.320  198.21700.750.000000             V3         GROUND 14  7  7       15  7  8      340000 5 5 2 2 1 0   116.0  124.0
321 1764.667610 1.316E-20 2.775E+01.10100.320  198.21700.750.000000             V3         GROUND 14  7  8       15  7  9      340000 5 5 2 2 1 0   116.0  124.0
321 1764.680540 2.599E-22 3.178E-01.10100.320  136.21940.750.000000             V3         GROUND 18  0 18       18  2 17      340000 5 5 2 2 1 0   148.0  148.0
321 1764.736460 2.625E-22 3.607E-01.10100.320  110.04980.750.000000          V5+V9         GROUND 14  1 13       15  3 13      340000 5 5 2 2 1 0   116.0  124.0
321 1764.751390 2.430E-22 3.688E-01.10100.320  220.92380.750.000000          V5+V9         GROUND 22  1 21       23  2 21      340000 5 5 2 2 1 0   180.0  188.0
321 1764.823690 8.468E-22 1.178E+00.10100.320  162.69020.750.000000          V5+V9         GROUND 18  2 17       19  3 17      340000 5 5 2 2 1 0   148.0  156.0
321 1764.858090 8.338E-21 1.759E+01.10100.320  198.21700.750.000000          V6+V7         GROUND 14  8  7       15  7  8      340000 5 5 2 2 1 0   116.0  124.0
321 1764.858090 8.338E-21 1.759E+01.10100.320  198.21700.750.000000          V6+V7         GROUND 14  8  6       15  7  9      340000 5 5 2 2 1 0   116.0  124.0
321 1764.892970 1.615E-22 5.519E-01.10100.320  475.75260.750.000000             V3         GROUND 34  3 32       34  3 31      340000 5 5 2 2 1 0   276.0  276.0
321 1764.893950 2.645E-20 4.853E+01.10100.320  169.55140.750.000000             V3         GROUND 14  6  8       15  6  9      340000 5 5 2 2 1 0   116.0  124.0
321 1764.893950 2.645E-20 4.853E+01.10100.320  169.55140.750.000000             V3         GROUND 14  6  9       15  6 10      340000 5 5 2 2 1 0   116.0  124.0
321 1764.920750 7.687E-21 2.846E+01.10100.320  299.28350.750.000000             V3         GROUND 13 10  3       14 10  4      340000 5 5 2 2 1 0   108.0  116.0
321 1764.920750 7.687E-21 2.846E+01.10100.320  299.28350.750.000000             V3         GROUND 13 10  4       14 10  5      340000 5 5 2 2 1 0   108.0  116.0
321 1764.929700 4.338E-20 5.689E+01.10100.320  100.40380.750.000000             V3         GROUND 14  2 12       15  2 13      340000 5 5 2 2 1 0   116.0  124.0
321 1764.956240 2.638E-22 3.414E-01.10100.320  178.70770.750.000000             V3         GROUND 21  1 21       21  1 20      340000 5 5 2 2 1 0   172.0  172.0
321 1765.011080 4.710E-20 5.750E+01.10100.320   99.42690.750.000000             V3         GROUND 15  0 15       16  0 16      340000 5 5 2 2 1 0   124.0  132.0
321 1765.024460 3.140E-20 5.121E+01.10100.320  145.29700.750.000000             V3         GROUND 14  5  9       15  5 10      340000 5 5 2 2 1 0   116.0  124.0
321 1765.024640 3.140E-20 5.121E+01.10100.320  145.29680.750.000000             V3         GROUND 14  5 10       15  5 11      340000 5 5 2 2 1 0   116.0  124.0
321 1765.052450 4.508E-20 5.750E+01.10100.320   94.72050.750.000000             V3         GROUND 14  1 13       15  1 14      340000 5 5 2 2 1 0   116.0  124.0
321 1765.071400 2.462E-22 4.476E-01.10100.320  299.26660.750.000000             V3         GROUND 27  2 26       27  2 25      340000 5 5 2 2 1 0   220.0  220.0
321 1765.083990 4.026E-20 5.539E+01.10100.320  110.25750.750.000000             V3         GROUND 14  3 11       15  3 12      340000 5 5 2 2 1 0   116.0  124.0
321 1765.091540 4.697E-20 5.745E+01.10100.320   99.80130.750.000000             V3         GROUND 15  1 15       16  1 16      340000 5 5 2 2 1 0   124.0  132.0
321 1765.106900 3.778E-22 5.045E-01.10100.320  165.04580.750.000000          V5+V9         GROUND 19  1 19       20  2 19      340000 5 5 2 2 1 0   156.0  164.0
321 1765.149250 3.993E-20 5.489E+01.10100.320  110.04980.750.000000             V3         GROUND 14  3 12       15  3 13      340000 5 5 2 2 1 0   116.0  124.0
321 1765.149600 1.127E-20 3.406E+01.10100.320  257.46830.750.000000             V3         GROUND 13  9  4       14  9  5      340000 5 5 2 2 1 0   108.0  116.0
321 1765.149600 1.127E-20 3.406E+01.10100.320  257.46830.750.000000             V3         GROUND 13  9  5       14  9  6      340000 5 5 2 2 1 0   108.0  116.0
321 1765.171410 2.612E-22 3.167E-01.10100.320  122.88820.750.000000             V3         GROUND 17  0 17       17  2 16      340000 5 5 2 2 1 0   140.0  140.0
321 1765.171530 1.414E-21 8.596E+00.10100.320  385.46230.750.000000             V3         GROUND 12 12  0       13 12  1      340000 5 5 2 2 1 0   100.0  108.0
321 1765.171530 1.414E-21 8.596E+00.10100.320  385.46230.750.000000             V3         GROUND 12 12  1       13 12  2      340000 5 5 2 2 1 0   100.0  108.0
321 1765.277640 2.788E-20 4.131E+01.10100.320  125.47310.750.000000             V3         GROUND 14  4 11       15  4 12      340000 5 5 2 2 1 0   116.0  124.0
321 1765.300120 2.606E-20 3.861E+01.10100.320  125.48150.750.000000             V3         GROUND 14  4 10       15  4 11      340000 5 5 2 2 1 0   116.0  124.0
321 1765.349380 1.550E-20 3.907E+01.10100.320  220.02290.750.000000             V3         GROUND 13  8  5       14  8  6      340000 5 5 2 2 1 0   108.0  116.0
321 1765.349390 1.550E-20 3.907E+01.10100.320  220.02290.750.000000             V3         GROUND 13  8  6       14  8  7      340000 5 5 2 2 1 0   108.0  116.0
321 1765.349950 4.371E-20 5.679E+01.10100.320   98.40210.750.000000             V3         GROUND 14  2 13       15  2 14      340000 5 5 2 2 1 0   116.0  124.0
321 1765.370370 9.054E-21 1.364E+01.10100.320  114.19380.750.000000          V5+V9         GROUND 13  3 11       14  4 11      340000 5 5 2 2 1 0   108.0  116.0
321 1765.408740 2.293E-22 3.113E-01.10100.320  178.70770.750.000000          V5+V9         GROUND 20  0 20       21  1 20      340000 5 5 2 2 1 0   164.0  172.0
321 1765.414560 1.042E-20 1.571E+01.10100.320  114.19870.750.000000          V5+V9         GROUND 13  3 10       14  4 10      340000 5 5 2 2 1 0   108.0  116.0
321 1765.434390 3.856E-22 5.663E-01.10100.320  194.81540.750.000000          V5+V9         GROUND 20  2 18       21  3 18      340000 5 5 2 2 1 0   164.0  172.0
321 1765.452090 3.465E-21 1.649E+01.10100.320  334.94930.750.000000             V3         GROUND 12 11  2       13 11  3      340000 5 5 2 2 1 0   100.0  108.0
321 1765.452090 3.465E-21 1.649E+01.10100.320  334.94930.750.000000             V3         GROUND 12 11  1       13 11  2      340000 5 5 2 2 1 0   100.0  108.0
321 1765.483860 1.583E-20 3.398E+01.10100.320  186.95950.750.000000             V3         GROUND 13  7  6       14  7  7      340000 5 5 2 2 1 0   108.0  116.0
321 1765.483860 1.583E-20 3.398E+01.10100.320  186.95950.750.000000             V3         GROUND 13  7  7       14  7  8      340000 5 5 2 2 1 0   108.0  116.0
321 1765.622960 2.586E-22 3.129E-01.10100.320  110.28160.750.000000             V3         GROUND 16  0 16       16  2 15      340000 5 5 2 2 1 0   132.0  132.0
321 1765.680910 2.540E-20 4.745E+01.10100.320  158.29060.750.000000             V3         GROUND 13  6  8       14  6  9      340000 5 5 2 2 1 0   108.0  116.0
321 1765.681030 2.540E-20 4.745E+01.10100.320  158.29060.750.000000             V3         GROUND 13  6  7       14  6  8      340000 5 5 2 2 1 0   108.0  116.0
321 1765.686000 4.436E-21 9.524E+00.10100.320  186.95950.750.000000          V6+V7         GROUND 13  8  6       14  7  7      340000 5 5 2 2 1 0   108.0  116.0
321 1765.686000 4.436E-21 9.524E+00.10100.320  186.95950.750.000000          V6+V7         GROUND 13  8  5       14  7  8      340000 5 5 2 2 1 0   108.0  116.0
321 1765.705690 6.247E-21 2.376E+01.10100.320  288.77840.750.000000             V3         GROUND 12 10  2       13 10  3      340000 5 5 2 2 1 0   100.0  108.0
321 1765.705690 6.247E-21 2.376E+01.10100.320  288.77840.750.000000             V3         GROUND 12 10  3       13 10  4      340000 5 5 2 2 1 0   100.0  108.0
321 1765.738350 4.677E-20 5.777E+01.10100.320   87.91790.750.000000             V3         GROUND 14  0 14       15  0 15      340000 5 5 2 2 1 0   116.0  124.0
321 1765.758610 4.273E-20 5.695E+01.10100.320   88.83850.750.000000             V3         GROUND 13  2 11       14  2 12      340000 5 5 2 2 1 0   108.0  116.0
321 1765.812000 3.042E-20 5.050E+01.10100.320  134.02960.750.000000             V3         GROUND 13  5  8       14  5  9      340000 5 5 2 2 1 0   108.0  116.0
321 1765.812090 3.042E-20 5.050E+01.10100.320  134.02950.750.000000             V3         GROUND 13  5  9       14  5 10      340000 5 5 2 2 1 0   108.0  116.0
321 1765.831890 4.456E-20 5.779E+01.10100.320   83.24750.750.000000             V3         GROUND 13  1 12       14  1 13      340000 5 5 2 2 1 0   108.0  116.0
321 1765.832160 4.658E-20 5.766E+01.10100.320   88.37600.750.000000             V3         GROUND 14  1 14       15  1 15      340000 5 5 2 2 1 0   116.0  124.0
321 1765.854330 2.860E-22 3.598E-01.10100.320  162.94090.750.000000             V3         GROUND 20  1 20       20  1 19      340000 5 5 2 2 1 0   164.0  164.0
321 1765.882110 6.468E-22 8.884E-01.10100.320  148.40510.750.000000          V5+V9         GROUND 17  2 16       18  3 16      340000 5 5 2 2 1 0   140.0  148.0
321 1765.896170 3.947E-20 5.525E+01.10100.320   98.90860.750.000000             V3         GROUND 13  3 10       14  3 11      340000 5 5 2 2 1 0   108.0  116.0
321 1765.934910 9.771E-21 3.034E+01.10100.320  246.96360.750.000000             V3         GROUND 12  9  3       13  9  4      340000 5 5 2 2 1 0   100.0  108.0
321 1765.934910 9.771E-21 3.034E+01.10100.320  246.96360.750.000000             V3         GROUND 12  9  4       13  9  5      340000 5 5 2 2 1 0   100.0  108.0
321 1765.942670 3.934E-20 5.504E+01.10100.320   98.76860.750.000000             V3         GROUND 13  3 11       14  3 12      340000 5 5 2 2 1 0   108.0  116.0
321 1765.975170 1.889E-22 5.858E-01.10100.320  449.52190.750.000000             V3         GROUND 33  3 31       33  3 30      340000 5 5 2 2 1 0   268.0  268.0
321 1766.035830 2.508E-22 3.050E-01.10100.320   98.40210.750.000000             V3         GROUND 15  0 15       15  2 14      340000 5 5 2 2 1 0   124.0  124.0
321 1766.066990 2.638E-20 3.978E+01.10100.320  114.19380.750.000000             V3         GROUND 13  4 10       14  4 11      340000 5 5 2 2 1 0   108.0  116.0
321 1766.082940 2.501E-20 3.772E+01.10100.320  114.19870.750.000000             V3         GROUND 13  4  9       14  4 10      340000 5 5 2 2 1 0   108.0  116.0
321 1766.120680 4.299E-20 5.688E+01.10100.320   87.25220.750.000000             V3         GROUND 13  2 12       14  2 13      340000 5 5 2 2 1 0   108.0  116.0
321 1766.134080 1.401E-20 3.625E+01.10100.320  209.51790.750.000000             V3         GROUND 12  8  4       13  8  5      340000 5 5 2 2 1 0   100.0  108.0
321 1766.134080 1.401E-20 3.625E+01.10100.320  209.51790.750.000000             V3         GROUND 12  8  5       13  8  6      340000 5 5 2 2 1 0   100.0  108.0
321 1766.141630 1.870E-22 2.728E-01.10100.320  203.18320.750.000000          V5+V9         GROUND 21  1 20       22  2 20      340000 5 5 2 2 1 0   172.0  180.0
321 1766.157120 2.462E-22 4.206E-01.10100.320  278.58920.750.000000             V3         GROUND 26  2 25       26  2 24      340000 5 5 2 2 1 0   212.0  212.0
321 1766.232640 9.641E-21 1.492E+01.10100.320  103.67010.750.000000          V5+V9         GROUND 12  3 10       13  4 10      340000 5 5 2 2 1 0   100.0  108.0
321 1766.233720 1.889E-21 9.328E+00.10100.320  325.19390.750.000000             V3         GROUND 11 11  1       12 11  2      340000 5 5 2 2 1 0    92.0  100.0
321 1766.233720 1.889E-21 9.328E+00.10100.320  325.19390.750.000000             V3         GROUND 11 11  0       12 11  1      340000 5 5 2 2 1 0    92.0  100.0
321 1766.252840 3.511E-22 5.017E-01.10100.320  178.74100.750.000000          V5+V9         GROUND 19  2 17       20  3 17      340000 5 5 2 2 1 0   156.0  164.0
321 1766.259240 1.062E-20 1.643E+01.10100.320  103.67280.750.000000          V5+V9         GROUND 12  3  9       13  4  9      340000 5 5 2 2 1 0   100.0  108.0
321 1766.285670 1.668E-20 3.676E+01.10100.320  176.45340.750.000000             V3         GROUND 12  7  5       13  7  6      340000 5 5 2 2 1 0   100.0  108.0
321 1766.285670 1.668E-20 3.676E+01.10100.320  176.45340.750.000000             V3         GROUND 12  7  6       13  7  7      340000 5 5 2 2 1 0   100.0  108.0
321 1766.404020 2.378E-22 2.929E-01.10100.320   87.25220.750.000000             V3         GROUND 14  0 14       14  2 13      340000 5 5 2 2 1 0   116.0  116.0
321 1766.409460 2.716E-22 3.563E-01.10100.320  150.27280.750.000000          V5+V9         GROUND 18  1 18       19  2 18      340000 5 5 2 2 1 0   148.0  156.0
321 1766.464540 4.605E-20 5.801E+01.10100.320   77.09790.750.000000             V3         GROUND 13  0 13       14  0 14      340000 5 5 2 2 1 0   108.0  116.0
321 1766.465360 2.391E-20 4.586E+01.10100.320  147.78190.750.000000             V3         GROUND 12  6  6       13  6  7      340000 5 5 2 2 1 0   100.0  108.0
321 1766.465560 2.391E-20 4.586E+01.10100.320  147.78190.750.000000             V3         GROUND 12  6  7       13  6  8      340000 5 5 2 2 1 0   100.0  108.0
321 1766.477590 1.583E-22 2.551E-01.10100.320  258.63440.750.000000          V5+V9         GROUND 25  0 25       25  2 23      340000 5 5 2 2 1 0   204.0  204.0
321 1766.487830 4.527E-21 1.787E+01.10100.320  279.02380.750.000000             V3         GROUND 11 10  2       12 10  3      340000 5 5 2 2 1 0    92.0  100.0
321 1766.487830 4.527E-21 1.787E+01.10100.320  279.02380.750.000000             V3         GROUND 11 10  1       12 10  2      340000 5 5 2 2 1 0    92.0  100.0
321 1766.518480 2.143E-21 4.726E+00.10100.320  176.45340.750.000000          V6+V7         GROUND 12  8  5       13  7  6      340000 5 5 2 2 1 0   100.0  108.0
321 1766.518480 2.143E-21 4.726E+00.10100.320  176.45340.750.000000          V6+V7         GROUND 12  8  4       13  7  7      340000 5 5 2 2 1 0   100.0  108.0
321 1766.571890 4.579E-20 5.785E+01.10100.320   77.65350.750.000000             V3         GROUND 13  1 13       14  1 14      340000 5 5 2 2 1 0   108.0  116.0
321 1766.585400 4.175E-20 5.708E+01.10100.320   78.06240.750.000000             V3         GROUND 12  2 10       13  2 11      340000 5 5 2 2 1 0   100.0  108.0
321 1766.596230 2.912E-20 4.965E+01.10100.320  123.51570.750.000000             V3         GROUND 12  5  7       13  5  8      340000 5 5 2 2 1 0   100.0  108.0
321 1766.596270 2.912E-20 4.965E+01.10100.320  123.51570.750.000000             V3         GROUND 12  5  8       13  5  9      340000 5 5 2 2 1 0   100.0  108.0
321 1766.613910 4.358E-20 5.799E+01.10100.320   72.51400.750.000000             V3         GROUND 12  1 11       13  1 12      340000 5 5 2 2 1 0   100.0  108.0
321 1766.701310 3.837E-20 5.514E+01.10100.320   88.33210.750.000000             V3         GROUND 12  3  9       13  3 10      340000 5 5 2 2 1 0   100.0  108.0
321 1766.709280 7.947E-21 2.560E+01.10100.320  237.20950.750.000000             V3         GROUND 11  9  3       12  9  4      340000 5 5 2 2 1 0    92.0  100.0
321 1766.709280 7.947E-21 2.560E+01.10100.320  237.20950.750.000000             V3         GROUND 11  9  2       12  9  3      340000 5 5 2 2 1 0    92.0  100.0
321 1766.728220 2.195E-22 2.763E-01.10100.320   76.83420.750.000000             V3         GROUND 13  0 13       13  2 12      340000 5 5 2 2 1 0   108.0  108.0
321 1766.733740 3.830E-20 5.503E+01.10100.320   88.24070.750.000000             V3         GROUND 12  3 10       13  3 11      340000 5 5 2 2 1 0   100.0  108.0
321 1766.748430 3.107E-22 3.824E-01.10100.320  147.87280.750.000000             V3         GROUND 19  1 19       19  1 18      340000 5 5 2 2 1 0   156.0  156.0
321 1766.852510 2.456E-20 3.803E+01.10100.320  103.67010.750.000000             V3         GROUND 12  4  9       13  4 10      340000 5 5 2 2 1 0   100.0  108.0
321 1766.863530 2.358E-20 3.652E+01.10100.320  103.67280.750.000000             V3         GROUND 12  4  8       13  4  9      340000 5 5 2 2 1 0   100.0  108.0
321 1766.890630 4.189E-20 5.694E+01.10100.320   76.83420.750.000000             V3         GROUND 12  2 11       13  2 12      340000 5 5 2 2 1 0   100.0  108.0
321 1766.914620 5.009E-22 6.840E-01.10100.320  134.86910.750.000000          V5+V9         GROUND 16  2 15       17  3 15      340000 5 5 2 2 1 0   132.0  140.0
321 1766.916010 1.212E-20 3.254E+01.10100.320  199.76370.750.000000             V3         GROUND 11  8  3       12  8  4      340000 5 5 2 2 1 0    92.0  100.0
321 1766.916010 1.212E-20 3.254E+01.10100.320  199.76370.750.000000             V3         GROUND 11  8  4       12  8  5      340000 5 5 2 2 1 0    92.0  100.0
321 1766.963890 1.655E-22 2.191E-01.10100.320  162.94090.750.000000          V5+V9         GROUND 19  0 19       20  1 19      340000 5 5 2 2 1 0   156.0  164.0
321 1767.007690 1.967E-22 2.552E-01.10100.320   67.15040.750.000000             V3         GROUND 12  0 12       12  2 11      340000 5 5 2 2 1 0   100.0  100.0
321 1767.024990 2.208E-22 6.243E-01.10100.320  424.03580.750.000000             V3         GROUND 32  3 30       32  3 29      340000 5 5 2 2 1 0   260.0  260.0
321 1767.038630 3.185E-22 4.459E-01.10100.320  163.46420.750.000000          V5+V9         GROUND 18  2 16       19  3 16      340000 5 5 2 2 1 0   148.0  156.0
321 1767.077540 1.589E-20 3.636E+01.10100.320  166.69850.750.000000             V3         GROUND 11  7  4       12  7  5      340000 5 5 2 2 1 0    92.0  100.0
321 1767.077540 1.589E-20 3.636E+01.10100.320  166.69850.750.000000             V3         GROUND 11  7  5       12  7  6      340000 5 5 2 2 1 0    92.0  100.0
321 1767.085400 1.010E-20 1.621E+01.10100.320   93.90120.750.000000          V5+V9         GROUND 11  3  9       12  4  9      340000 5 5 2 2 1 0    92.0  100.0
321 1767.100880 1.075E-20 1.726E+01.10100.320   93.90260.750.000000          V5+V9         GROUND 11  3  8       12  4  8      340000 5 5 2 2 1 0    92.0  100.0
321 1767.190080 4.495E-20 5.826E+01.10100.320   66.96800.750.000000             V3         GROUND 12  0 12       13  0 13      340000 5 5 2 2 1 0   100.0  108.0
321 1767.243490 1.700E-22 2.296E-01.10100.320   58.20290.750.000000             V3         GROUND 11  0 11       11  2 10      340000 5 5 2 2 1 0    92.0   92.0
321 1767.247010 2.208E-20 4.395E+01.10100.320  138.02510.750.000000             V3         GROUND 11  6  6       12  6  7      340000 5 5 2 2 1 0    92.0  100.0
321 1767.247060 2.208E-20 4.395E+01.10100.320  138.02510.750.000000             V3         GROUND 11  6  5       12  6  6      340000 5 5 2 2 1 0    92.0  100.0
321 1767.267300 2.462E-21 1.020E+01.10100.320  270.01970.750.000000             V3         GROUND 10 10  0       11 10  1      340000 5 5 2 2 1 0    84.0   92.0
321 1767.267300 2.462E-21 1.020E+01.10100.320  270.01970.750.000000             V3         GROUND 10 10  1       11 10  2      340000 5 5 2 2 1 0    84.0   92.0
321 1767.310430 4.469E-20 5.812E+01.10100.320   67.63520.750.000000             V3         GROUND 12  1 12       13  1 13      340000 5 5 2 2 1 0   100.0  108.0
321 1767.323230 1.824E-22 2.942E-01.10100.320  258.63440.750.000000             V3         GROUND 25  2 24       25  2 23      340000 5 5 2 2 1 0   204.0  204.0
321 1767.348300 9.901E-22 2.266E+00.10100.320  166.69850.750.000000          V6+V7         GROUND 11  8  4       12  7  5      340000 5 5 2 2 1 0    92.0  100.0
321 1767.348300 9.901E-22 2.266E+00.10100.320  166.69850.750.000000          V6+V7         GROUND 11  8  3       12  7  6      340000 5 5 2 2 1 0    92.0  100.0
321 1767.377650 2.736E-20 4.840E+01.10100.320  113.75480.750.000000             V3         GROUND 11  5  6       12  5  7      340000 5 5 2 2 1 0    92.0  100.0
321 1767.377670 2.736E-20 4.840E+01.10100.320  113.75480.750.000000             V3         GROUND 11  5  7       12  5  8      340000 5 5 2 2 1 0    92.0  100.0
321 1767.398490 4.221E-20 5.821E+01.10100.320   62.52580.750.000000             V3         GROUND 11  1 10       12  1 11      340000 5 5 2 2 1 0    92.0  100.0
321 1767.409020 4.032E-20 5.713E+01.10100.320   68.07630.750.000000             V3         GROUND 11  2  9       12  2 10      340000 5 5 2 2 1 0    92.0  100.0
321 1767.437580 1.420E-22 2.018E-01.10100.320   49.99370.750.000000             V3         GROUND 10  0 10       10  2  9      340000 5 5 2 2 1 0    84.0   84.0
321 1767.478850 1.453E-22 2.050E-01.10100.320  186.19520.750.000000          V5+V9         GROUND 20  1 19       21  2 19      340000 5 5 2 2 1 0   164.0  172.0
321 1767.493710 5.758E-21 1.946E+01.10100.320  228.20590.750.000000             V3         GROUND 10  9  1       11  9  2      340000 5 5 2 2 1 0    84.0   92.0
321 1767.493710 5.758E-21 1.946E+01.10100.320  228.20590.750.000000             V3         GROUND 10  9  2       11  9  3      340000 5 5 2 2 1 0    84.0   92.0
321 1767.500190 3.680E-20 5.487E+01.10100.320   78.52390.750.000000             V3         GROUND 11  3  8       12  3  9      340000 5 5 2 2 1 0    92.0  100.0
321 1767.522030 3.680E-20 5.485E+01.10100.320   78.46630.750.000000             V3         GROUND 11  3  9       12  3 10      340000 5 5 2 2 1 0    92.0  100.0
321 1767.633200 3.374E-22 4.086E-01.10100.320  133.50980.750.000000             V3         GROUND 18  1 18       18  1 17      340000 5 5 2 2 1 0   148.0  148.0
321 1767.634100 2.241E-20 3.600E+01.10100.320   93.90120.750.000000             V3         GROUND 11  4  8       12  4  9      340000 5 5 2 2 1 0    92.0  100.0
321 1767.641760 2.176E-20 3.496E+01.10100.320   93.90260.750.000000             V3         GROUND 11  4  7       12  4  8      340000 5 5 2 2 1 0    92.0  100.0
321 1767.659870 4.045E-20 5.707E+01.10100.320   67.15040.750.000000             V3         GROUND 11  2 10       12  2 11      340000 5 5 2 2 1 0    92.0  100.0
