451 2376.535500 1.288E-60 2.808E-07.00120.00116649.46880.650.000121              5              4                    O  5q     352220 1 1 2 3 2 2    21.0   33.0
451 2377.910200 2.651E-88 1.593E-06.00080.00130296.13140.690.000048              3              3                    S 22q     352220 1 1 2 3 2 2    49.0   45.0
451 2380.978400 5.672E-67 2.970E-07.00170.00219376.02850.650.000111              6              5                    O  4q     352220 1 1 2 3 2 2     5.0    9.0
451 2390.139800 4.138E-62 1.357E-06.00080.00117771.57110.700.000034              2              2                    S 14q     352220 1 1 2 3 2 2    33.0   29.0
451 2391.728100 2.069E-39 9.603E-07.00090.001 7132.06350.690.000046              0              0                    S 11q     352220 1 1 2 3 2 2    81.0   69.0
451 2391.918800 2.900E-78 1.578E-06.00080.00125499.49000.690.000040              3              3                    S 18q     352220 1 1 2 3 2 2    41.0   37.0
451 2396.293900 2.676E-85 1.651E-06.00080.00129094.64410.690.000042              3              3                    S 21q     352220 1 1 2 3 2 2   141.0  129.0
451 2402.445700 8.000E-35 7.346E-08.00110.001 4051.94300.680.000093              1              0                    O  8q     352220 1 1 2 3 2 2    13.0   17.0
451 2403.285700 2.864E-80 1.641E-06.00080.00126691.35840.690.000045              3              3                    S 19q     352220 1 1 2 3 2 2   129.0  117.0
451 2403.514059 5.524E-81 2.125E-07.00130.00126480.5263-.130.000020              7              6                    Q 11m     582220 3 3 2 3 2 2    69.0   69.0
451 2403.514100 1.335E-81 5.133E-08.00130.00126480.52630.640.000163              7              6                    Q 11q     352220 1 1 2 3 2 2    69.0   69.0
451 2403.831400 4.752E-87 2.678E-10.00390.00427892.30000.670.000226              3              1                    O 24q     352220 1 1 2 3 2 2    45.0   49.0
451 2404.722600 2.968E-83 1.666E-06.00080.00127891.40880.690.000041              3              3                    S 20q     352220 1 1 2 3 2 2    45.0   41.0
451 2412.138600 1.999E-87 2.748E-08.00130.00129273.58570.650.000166              2              1                    Q 25q     352220 1 1 2 3 2 2   153.0  153.0
451 2412.138660 2.693E-86 3.706E-07.00110.00129273.5857-.040.000018              2              1                    Q 25m     582220 3 3 2 3 2 2   153.0  153.0
451 2415.185391 7.046E-81 7.453E-08.00140.00125869.5096-.170.000020              8              7                    Q  6m     582220 3 3 2 3 2 2    13.0   13.0
451 2415.185400 5.285E-81 5.587E-08.00130.00125869.50960.640.000149              8              7                    Q  6q     352220 1 1 2 3 2 2    13.0   13.0
451 2420.327000 6.981E-85 4.358E-08.00130.00127891.40880.640.000168              4              3                    Q 20q     352220 1 1 2 3 2 2    41.0   41.0
