191 2039.927863 7.099E-21 1.834E+02.09590.170 1110.90500.900.000000        0 2 2 1        0 2 2 0                    P 18f     445500 510 4 3 1 0    35.0   37.0
191 2039.928118 7.099E-21 1.834E+02.09590.170 1110.90420.900.000000        0 2 2 1        0 2 2 0                    P 18e     445500 510 4 3 1 0    35.0   37.0
191 2039.929779 7.192E-21 1.852E+02.09450.171 1132.49740.890.000000        0 2 0 1        0 2 0 0                    P 20      445500 510 4 3 1 0    39.0   41.0
191 2039.935415 1.433E-21 1.836E+02.09090.170 1525.72840.790.000000        1 1 1 1        1 1 1 0                    P 27f     3355401115 4 3 1 0    53.0   55.0
191 2039.941507 1.433E-21 1.835E+02.09090.170 1525.55590.790.000000        1 1 1 1        1 1 1 0                    P 27e     3355401115 4 3 1 0    53.0   55.0
191 2039.952720 5.531E-23 1.679E+01.09520.170 1640.08750.880.000000        0 3 3 1        0 3 3 0                    Q 19f     3355401115 4 3 1 0    39.0   39.0
191 2039.952731 5.531E-23 1.679E+01.09520.170 1640.08750.880.000000        0 3 3 1        0 3 3 0                    Q 19e     3355401115 4 3 1 0    39.0   39.0
191 2039.953002 2.323E-23 1.489E+02.10100.160 2119.51320.840.000000        0 4 0 1        0 4 0 0                    R  8      3355401115 4 3 1 0    19.0   17.0
191 2039.984884 1.359E-23 2.510E+02.10640.148 2062.60420.760.000000        0 0 0 2        0 0 0 1                    R  1      3355401115 4 3 1 0     5.0    3.0
191 2039.996830 6.050E-23 1.865E+01.09590.170 1632.34040.880.000000        0 3 3 1        0 3 3 0                    Q 18f     3355401115 4 3 1 0    37.0   37.0
191 2039.996838 6.050E-23 1.865E+01.09590.170 1632.34040.880.000000        0 3 3 1        0 3 3 0                    Q 18e     3355401115 4 3 1 0    37.0   37.0
191 2040.001316 4.159E-19 1.816E+02.08460.136  476.87890.450.000000        0 0 0 1        0 0 0 0                    P 48      665500 7 8 4 3 1 0    95.0   97.0
191 2040.011295 1.331E-22 1.573E+02.08610.148 2074.98190.520.000000        2 0 0 1        2 0 0 0                    P 42      3355401115 4 3 1 0    83.0   85.0
191 2040.038618 6.633E-23 2.086E+01.09670.169 1625.00090.880.000000        0 3 3 1        0 3 3 0                    Q 17f     3355401115 4 3 1 0    35.0   35.0
191 2040.038623 6.633E-23 2.086E+01.09670.169 1625.00090.880.000000        0 3 3 1        0 3 3 0                    Q 17e     3355401115 4 3 1 0    35.0   35.0
191 2040.078084 7.272E-23 2.345E+01.09760.168 1618.06900.880.000000        0 3 3 1        0 3 3 0                    Q 16f     3355401115 4 3 1 0    33.0   33.0
191 2040.078088 7.272E-23 2.345E+01.09760.168 1618.06900.880.000000        0 3 3 1        0 3 3 0                    Q 16e     3355401115 4 3 1 0    33.0   33.0
191 2040.100576 2.912E-23 1.467E+02.09980.164 2126.45790.870.000000        0 4 2 1        0 4 2 0                    R 11e     3355401115 4 3 1 0    25.0   23.0
191 2040.100660 2.912E-23 1.467E+02.09980.164 2126.45830.870.000000        0 4 2 1        0 4 2 0                    R 11f     3355401115 4 3 1 0    25.0   23.0
191 2040.115229 7.991E-23 2.657E+01.09830.167 1611.54480.880.000000        0 3 3 1        0 3 3 0                    Q 15f     3355401115 4 3 1 0    31.0   31.0
191 2040.115231 7.991E-23 2.657E+01.09830.167 1611.54480.880.000000        0 3 3 1        0 3 3 0                    Q 15e     3355401115 4 3 1 0    31.0   31.0
191 2040.150052 8.802E-23 3.037E+01.09900.166 1605.42830.880.000000        0 3 3 1        0 3 3 0                    Q 14f     3355401115 4 3 1 0    29.0   29.0
191 2040.150054 8.802E-23 3.037E+01.09900.166 1605.42830.880.000000        0 3 3 1        0 3 3 0                    Q 14e     3355401115 4 3 1 0    29.0   29.0
191 2040.167140 9.667E-21 1.826E+02.08610.148 1224.08920.530.000000        1 0 0 1        1 0 0 0                    P 42      445500 510 4 3 1 0    83.0   85.0
191 2040.178574 7.986E-23 1.634E+02.09980.164 1923.89040.870.000000        1 2 0 1        1 2 0 0                    P 12      3355401115 4 3 1 0    23.0   25.0
191 2040.182553 9.751E-23 3.515E+01.09950.165 1599.71940.880.000000        0 3 3 1        0 3 3 0                    Q 13f     3355401115 4 3 1 0    27.0   27.0
191 2040.182554 9.751E-23 3.515E+01.09950.165 1599.71940.880.000000        0 3 3 1        0 3 3 0                    Q 13e     3355401115 4 3 1 0    27.0   27.0
191 2040.183989 3.876E-23 1.457E+02.09590.170 2146.86730.880.000000        0 4 4 1        0 4 4 0                    R 17e     3355401115 4 3 1 0    37.0   35.0
191 2040.183989 3.876E-23 1.457E+02.09590.170 2146.86730.880.000000        0 4 4 1        0 4 4 0                    R 17f     3355401115 4 3 1 0    37.0   35.0
191 2040.191119 6.857E-23 1.582E+02.10060.162 1909.28260.850.000000        1 2 2 1        1 2 2 0                    P 10f     3355401115 4 3 1 0    19.0   21.0
191 2040.191163 6.857E-23 1.582E+02.10060.162 1909.28250.850.000000        1 2 2 1        1 2 2 0                    P 10e     3355401115 4 3 1 0    19.0   21.0
191 2040.212718 7.660E-20 1.831E+02.08870.164  748.48710.660.000000        0 1 1 1        0 1 1 0                    P 33f     545500 510 4 3 1 0    65.0   67.0
191 2040.212733 1.075E-22 4.079E+01.09980.164 1594.41830.870.000000        0 3 3 1        0 3 3 0                    Q 12f     3355401115 4 3 1 0    25.0   25.0
191 2040.212734 1.075E-22 4.079E+01.09980.164 1594.41830.870.000000        0 3 3 1        0 3 3 0                    Q 12e     3355401115 4 3 1 0    25.0   25.0
191 2040.223411 7.660E-20 1.828E+02.08870.164  748.24910.660.000000        0 1 1 1        0 1 1 0                    P 33e     545500 510 4 3 1 0    65.0   67.0
191 2040.240591 1.203E-22 4.845E+01.10020.163 1589.52480.860.000000        0 3 3 1        0 3 3 0                    Q 11f     3355401115 4 3 1 0    23.0   23.0
191 2040.240592 1.203E-22 4.845E+01.10020.163 1589.52480.860.000000        0 3 3 1        0 3 3 0                    Q 11e     3355401115 4 3 1 0    23.0   23.0
191 2040.266128 1.349E-22 5.823E+01.10060.162 1585.03920.850.000000        0 3 3 1        0 3 3 0                    Q 10e     3355401115 4 3 1 0    21.0   21.0
191 2040.266128 1.349E-22 5.823E+01.10060.162 1585.03920.850.000000        0 3 3 1        0 3 3 0                    Q 10f     3355401115 4 3 1 0    21.0   21.0
191 2040.289343 1.513E-22 7.076E+01.10100.160 1580.96120.840.000000        0 3 3 1        0 3 3 0                    Q  9e     3355401115 4 3 1 0    19.0   19.0
191 2040.289343 1.513E-22 7.076E+01.10100.160 1580.96120.840.000000        0 3 3 1        0 3 3 0                    Q  9f     3355401115 4 3 1 0    19.0   19.0
191 2040.310237 1.722E-22 8.842E+01.10150.159 1577.29110.830.000000        0 3 3 1        0 3 3 0                    Q  8e     3355401115 4 3 1 0    17.0   17.0
191 2040.310237 1.722E-22 8.842E+01.10150.159 1577.29110.830.000000        0 3 3 1        0 3 3 0                    Q  8f     3355401115 4 3 1 0    17.0   17.0
191 2040.328809 1.987E-22 1.138E+02.10210.157 1574.02870.820.000000        0 3 3 1        0 3 3 0                    Q  7e     3355401115 4 3 1 0    15.0   15.0
191 2040.328809 1.987E-22 1.138E+02.10210.157 1574.02870.820.000000        0 3 3 1        0 3 3 0                    Q  7f     3355401115 4 3 1 0    15.0   15.0
191 2040.333551 1.347E-22 1.681E+02.10430.152 1577.44590.780.000000        0 3 1 1        0 3 1 0                    P  4f     3355401115 4 3 1 0     7.0    9.0
191 2040.336764 1.347E-22 1.681E+02.10430.152 1577.43760.780.000000        0 3 1 1        0 3 1 0                    P  4e     3355401115 4 3 1 0     7.0    9.0
191 2040.338051 2.537E-23 1.498E+02.10060.162 2123.18460.850.000000        0 4 0 1        0 4 0 0                    R  9      3355401115 4 3 1 0    21.0   19.0
191 2040.345059 2.334E-22 1.521E+02.10280.155 1571.17400.810.000000        0 3 3 1        0 3 3 0                    Q  6e     3355401115 4 3 1 0    13.0   13.0
191 2040.345059 2.334E-22 1.521E+02.10280.155 1571.17400.810.000000        0 3 3 1        0 3 3 0                    Q  6f     3355401115 4 3 1 0    13.0   13.0
191 2040.358988 2.797E-22 2.129E+02.10350.154 1568.72720.800.000000        0 3 3 1        0 3 3 0                    Q  5e     3355401115 4 3 1 0    11.0   11.0
191 2040.358988 2.797E-22 2.129E+02.10350.154 1568.72720.800.000000        0 3 3 1        0 3 3 0                    Q  5f     3355401115 4 3 1 0    11.0   11.0
191 2040.370596 3.463E-22 3.190E+02.10430.152 1566.68820.780.000000        0 3 3 1        0 3 3 0                    Q  4e     3355401115 4 3 1 0     9.0    9.0
191 2040.370596 3.463E-22 3.190E+02.10430.152 1566.68820.780.000000        0 3 3 1        0 3 3 0                    Q  4f     3355401115 4 3 1 0     9.0    9.0
191 2040.374844 6.959E-21 1.841E+02.09670.169 1103.57790.890.000000        0 2 2 1        0 2 2 0                    P 17f     445500 510 4 3 1 0    33.0   35.0
191 2040.375054 6.959E-21 1.841E+02.09670.169 1103.57720.890.000000        0 2 2 1        0 2 2 0                    P 17e     445500 510 4 3 1 0    33.0   35.0
191 2040.379882 4.530E-22 5.323E+02.10520.150 1565.05690.770.000000        0 3 3 1        0 3 3 0                    Q  3e     3355401115 4 3 1 0     7.0    7.0
191 2040.379882 4.530E-22 5.323E+02.10520.150 1565.05690.770.000000        0 3 3 1        0 3 3 0                    Q  3f     3355401115 4 3 1 0     7.0    7.0
191 2040.380920 2.033E-23 2.693E+02.10520.150 2063.41070.770.000000        0 0 0 2        0 0 0 1                    R  2      3355401115 4 3 1 0     7.0    5.0
191 2040.381048 7.145E-21 1.865E+02.09520.170 1124.35930.890.000000        0 2 0 1        0 2 0 0                    P 19      445500 510 4 3 1 0    37.0   39.0
191 2040.392065 1.412E-22 1.575E+02.08630.150 2058.05790.540.000000        2 0 0 1        2 0 0 0                    P 41      3355401115 4 3 1 0    81.0   83.0
191 2040.399834 1.457E-21 1.841E+02.09130.171 1514.78230.800.000000        1 1 1 1        1 1 1 0                    P 26f     3355401115 4 3 1 0    51.0   53.0
191 2040.405906 1.457E-21 1.839E+02.09130.171 1514.62210.800.000000        1 1 1 1        1 1 1 0                    P 26e     3355401115 4 3 1 0    51.0   53.0
191 2040.479385 3.098E-23 1.481E+02.09950.165 2131.35470.880.000000        0 4 2 1        0 4 2 0                    R 12e     3355401115 4 3 1 0    27.0   25.0
191 2040.479485 3.098E-23 1.481E+02.09950.165 2131.35530.880.000000        0 4 2 1        0 4 2 0                    R 12f     3355401115 4 3 1 0    27.0   25.0
191 2040.520308 4.478E-19 1.818E+02.08480.138  457.42380.470.000000        0 0 0 1        0 0 0 0                    P 47      665500 7 8 4 3 1 0    93.0   95.0
191 2040.548777 3.969E-23 1.468E+02.09520.170 2154.21920.880.000000        0 4 4 1        0 4 4 0                    R 18e     3355401115 4 3 1 0    39.0   37.0
191 2040.548777 3.969E-23 1.468E+02.09520.170 2154.21920.880.000000        0 4 4 1        0 4 4 0                    R 18f     3355401115 4 3 1 0    39.0   37.0
191 2040.609043 7.502E-23 1.642E+02.10020.163 1919.01980.860.000000        1 2 0 1        1 2 0 0                    P 11      3355401115 4 3 1 0    21.0   23.0
191 2040.617410 6.252E-23 1.581E+02.10100.160 1905.22190.840.000000        1 2 2 1        1 2 2 0                    P  9f     3355401115 4 3 1 0    17.0   19.0
191 2040.617441 6.252E-23 1.581E+02.10100.160 1905.22180.840.000000        1 2 2 1        1 2 2 0                    P  9e     3355401115 4 3 1 0    17.0   19.0
191 2040.666356 1.023E-20 1.824E+02.08630.150 1207.11310.540.000000        1 0 0 1        1 0 0 0                    P 41      445500 510 4 3 1 0    81.0   83.0
191 2040.695219 7.940E-20 1.835E+02.08900.166  735.07450.680.000000        0 1 1 1        0 1 1 0                    P 32f     545500 510 4 3 1 0    63.0   65.0
191 2040.705670 7.940E-20 1.833E+02.08900.166  734.85060.680.000000        0 1 1 1        0 1 1 0                    P 32e     545500 510 4 3 1 0    63.0   65.0
191 2040.720805 2.735E-23 1.505E+02.10020.163 2127.26390.860.000000        0 4 0 1        0 4 0 0                    R 10      3355401115 4 3 1 0    23.0   21.0
191 2040.748332 9.640E-23 1.672E+02.10520.150 1575.81410.770.000000        0 3 1 1        0 3 1 0                    P  3f     3355401115 4 3 1 0     5.0    7.0
191 2040.750764 9.640E-23 1.672E+02.10520.150 1575.80920.770.000000        0 3 1 1        0 3 1 0                    P  3e     3355401115 4 3 1 0     5.0    7.0
191 2040.774539 2.694E-23 2.793E+02.10430.152 2064.62060.780.000000        0 0 0 2        0 0 0 1                    R  3      3355401115 4 3 1 0     9.0    7.0
191 2040.779083 1.492E-22 1.575E+02.08660.152 2041.53630.550.000000        2 0 0 1        2 0 0 0                    P 40      3355401115 4 3 1 0    79.0   81.0
191 2040.819487 6.771E-21 1.844E+02.09760.168 1096.65780.880.000000        0 2 2 1        0 2 2 0                    P 16f     445500 510 4 3 1 0    31.0   33.0
191 2040.819659 6.771E-21 1.844E+02.09760.168 1096.65720.880.000000        0 2 2 1        0 2 2 0                    P 16e     445500 510 4 3 1 0    31.0   33.0
191 2040.829989 7.005E-21 1.862E+02.09590.170 1116.62810.900.000000        0 2 0 1        0 2 0 0                    P 18      445500 510 4 3 1 0    35.0   37.0
191 2040.855932 3.263E-23 1.490E+02.09900.166 2136.65950.880.000000        0 4 2 1        0 4 2 0                    R 13e     3355401115 4 3 1 0    29.0   27.0
191 2040.856048 3.259E-23 1.488E+02.09900.166 2136.66030.880.000000        0 4 2 1        0 4 2 0                    R 13f     3355401115 4 3 1 0    29.0   27.0
191 2040.861990 1.476E-21 1.845E+02.09180.171 1504.24140.820.000000        1 1 1 1        1 1 1 0                    P 25f     3355401115 4 3 1 0    49.0   51.0
191 2040.868028 1.476E-21 1.843E+02.09180.171 1504.09310.820.000000        1 1 1 1        1 1 1 0                    P 25e     3355401115 4 3 1 0    49.0   51.0
191 2040.911254 4.033E-23 1.474E+02.09450.171 2161.97930.870.000000        0 4 4 1        0 4 4 0                    R 19e     3355401115 4 3 1 0    41.0   39.0
191 2040.911254 4.033E-23 1.474E+02.09450.171 2161.97930.870.000000        0 4 4 1        0 4 4 0                    R 19f     3355401115 4 3 1 0    41.0   39.0
191 2041.036907 4.809E-19 1.820E+02.08510.140  438.37330.480.000000        0 0 0 1        0 0 0 0                    P 46      665500 7 8 4 3 1 0    91.0   93.0
191 2041.037281 6.978E-23 1.653E+02.10060.162 1914.55500.850.000000        1 2 0 1        1 2 0 0                    P 10      3355401115 4 3 1 0    19.0   21.0
191 2041.041461 5.566E-23 1.568E+02.10150.159 1901.56710.830.000000        1 2 2 1        1 2 2 0                    P  8f     3355401115 4 3 1 0    15.0   17.0
191 2041.041482 5.566E-23 1.568E+02.10150.159 1901.56710.830.000000        1 2 2 1        1 2 2 0                    P  8e     3355401115 4 3 1 0    15.0   17.0
191 2041.101265 2.920E-23 1.511E+02.09980.164 2131.75110.870.000000        0 4 0 1        0 4 0 0                    R 11      3355401115 4 3 1 0    25.0   23.0
191 2041.160833 5.445E-23 1.565E+02.10640.148 1574.59030.760.000000        0 3 1 1        0 3 1 0                    P  2f     3355401115 4 3 1 0     3.0    5.0
191 2041.162470 5.445E-23 1.565E+02.10640.148 1574.58780.760.000000        0 3 1 1        0 3 1 0                    P  2e     3355401115 4 3 1 0     3.0    5.0
191 2041.163234 1.083E-20 1.827E+02.08660.152 1190.54070.560.000000        1 0 0 1        1 0 0 0                    P 40      445500 510 4 3 1 0    79.0   81.0
191 2041.165739 3.344E-23 2.860E+02.10350.154 2066.23370.800.000000        0 0 0 2        0 0 0 1                    R  4      3355401115 4 3 1 0    11.0    9.0
191 2041.171924 1.577E-22 1.580E+02.08690.154 2025.41710.570.000000        2 0 0 1        2 0 0 0                    P 39      3355401115 4 3 1 0    77.0   79.0
191 2041.175360 8.172E-20 1.832E+02.08940.167  722.06810.710.000000        0 1 1 1        0 1 1 0                    P 31f     545500 510 4 3 1 0    61.0   63.0
191 2041.185567 8.172E-20 1.830E+02.08940.167  721.85780.710.000000        0 1 1 1        0 1 1 0                    P 31e     545500 510 4 3 1 0    61.0   63.0
191 2041.230218 3.408E-23 1.498E+02.09830.167 2142.37220.880.000000        0 4 2 1        0 4 2 0                    R 14e     3355401115 4 3 1 0    31.0   29.0
191 2041.230350 3.408E-23 1.498E+02.09830.167 2142.37330.880.000000        0 4 2 1        0 4 2 0                    R 14f     3355401115 4 3 1 0    31.0   29.0
191 2041.261793 6.539E-21 1.845E+02.09830.167 1090.14460.880.000000        0 2 2 1        0 2 2 0                    P 15f     445500 510 4 3 1 0    29.0   31.0
191 2041.261931 6.539E-21 1.845E+02.09830.167 1090.14420.880.000000        0 2 2 1        0 2 2 0                    P 15e     445500 510 4 3 1 0    29.0   31.0
191 2041.271417 4.114E-23 1.492E+02.09390.171 2170.14770.860.000000        0 4 4 1        0 4 4 0                    R 20e     3355401115 4 3 1 0    43.0   41.0
191 2041.271417 4.114E-23 1.492E+02.09390.171 2170.14770.860.000000        0 4 4 1        0 4 4 0                    R 20f     3355401115 4 3 1 0    43.0   41.0
191 2041.276601 6.865E-21 1.869E+02.09670.169 1109.30360.890.000000        0 2 0 1        0 2 0 0                    P 17      445500 510 4 3 1 0    33.0   35.0
191 2041.321883 1.486E-21 1.844E+02.09230.171 1494.10570.830.000000        1 1 1 1        1 1 1 0                    P 24f     3355401115 4 3 1 0    47.0   49.0
191 2041.327873 1.490E-21 1.848E+02.09230.171 1493.96870.830.000000        1 1 1 1        1 1 1 0                    P 24e     3355401115 4 3 1 0    47.0   49.0
191 2041.463271 4.840E-23 1.549E+02.10210.157 1898.31840.820.000000        1 2 2 1        1 2 2 0                    P  7f     3355401115 4 3 1 0    13.0   15.0
191 2041.463285 4.840E-23 1.549E+02.10210.157 1898.31840.820.000000        1 2 2 1        1 2 2 0                    P  7e     3355401115 4 3 1 0    13.0   15.0
191 2041.463287 6.413E-23 1.665E+02.10100.160 1910.49600.840.000000        1 2 0 1        1 2 0 0                    P  9      3355401115 4 3 1 0    17.0   19.0
191 2041.479430 3.090E-23 1.517E+02.09950.165 2136.64620.880.000000        0 4 0 1        0 4 0 0                    R 12      3355401115 4 3 1 0    27.0   25.0
191 2041.551113 5.152E-19 1.821E+02.08530.142  419.72740.500.000000        0 0 0 1        0 0 0 0                    P 45      665500 7 8 4 3 1 0    89.0   91.0
191 2041.554518 3.973E-23 2.905E+02.10280.155 2068.25010.810.000000        0 0 0 2        0 0 0 1                    R  5      3355401115 4 3 1 0    13.0   11.0
191 2041.570138 1.658E-22 1.581E+02.08720.156 2009.70030.590.000000        2 0 0 1        2 0 0 0                    P 38      3355401115 4 3 1 0    75.0   77.0
191 2041.602240 3.537E-23 1.505E+02.09760.168 2148.49290.880.000000        0 4 2 1        0 4 2 0                    R 15e     3355401115 4 3 1 0    33.0   31.0
191 2041.602388 3.537E-23 1.505E+02.09760.168 2148.49430.880.000000        0 4 2 1        0 4 2 0                    R 15f     3355401115 4 3 1 0    33.0   31.0
191 2041.629266 4.114E-23 1.487E+02.09330.171 2178.72440.850.000000        0 4 4 1        0 4 4 0                    R 21e     3355401115 4 3 1 0    45.0   43.0
191 2041.629266 4.114E-23 1.487E+02.09330.171 2178.72440.850.000000        0 4 4 1        0 4 4 0                    R 21f     3355401115 4 3 1 0    45.0   43.0
191 2041.653141 8.406E-20 1.833E+02.08980.168  709.46780.730.000000        0 1 1 1        0 1 1 0                    P 30f     545500 510 4 3 1 0    59.0   61.0
191 2041.657774 1.139E-20 1.824E+02.08690.154 1174.37190.570.000000        1 0 0 1        1 0 0 0                    P 39      445500 510 4 3 1 0    77.0   79.0
191 2041.663099 8.406E-20 1.832E+02.08980.168  709.27060.730.000000        0 1 1 1        0 1 1 0                    P 30e     545500 510 4 3 1 0    59.0   61.0
191 2041.701759 6.258E-21 1.842E+02.09900.166 1084.03840.880.000000        0 2 2 1        0 2 2 0                    P 14f     445500 510 4 3 1 0    27.0   29.0
191 2041.701870 6.258E-21 1.842E+02.09900.166 1084.03810.880.000000        0 2 2 1        0 2 2 0                    P 14e     445500 510 4 3 1 0    27.0   29.0
191 2041.720885 6.679E-21 1.872E+02.09760.168 1102.38600.880.000000        0 2 0 1        0 2 0 0                    P 16      445500 510 4 3 1 0    31.0   33.0
191 2041.779512 1.495E-21 1.849E+02.09280.171 1484.37520.840.000000        1 1 1 1        1 1 1 0                    P 23f     3355401115 4 3 1 0    45.0   47.0
191 2041.785442 1.495E-21 1.848E+02.09280.171 1484.24920.840.000000        1 1 1 1        1 1 1 0                    P 23e     3355401115 4 3 1 0    45.0   47.0
191 2041.855298 3.243E-23 1.521E+02.09900.166 2141.94920.880.000000        0 4 0 1        0 4 0 0                    R 13      3355401115 4 3 1 0    29.0   27.0
191 2041.882839 4.074E-23 1.520E+02.10280.155 1895.47580.810.000000        1 2 2 1        1 2 2 0                    P  6f     3355401115 4 3 1 0    11.0   13.0
191 2041.882848 4.074E-23 1.520E+02.10280.155 1895.47580.810.000000        1 2 2 1        1 2 2 0                    P  6e     3355401115 4 3 1 0    11.0   13.0
191 2041.887062 5.808E-23 1.680E+02.10150.159 1906.84300.830.000000        1 2 0 1        1 2 0 0                    P  8      3355401115 4 3 1 0    15.0   17.0
191 2041.913395 1.089E-23 7.491E+00.10280.155 1581.93310.810.000000        0 3 1 1        0 3 1 0                    Q  6f     3355401115 4 3 1 0    13.0   13.0
191 2041.932137 1.303E-23 1.047E+01.10350.154 1579.48550.800.000000        0 3 1 1        0 3 1 0                    Q  5f     3355401115 4 3 1 0    11.0   11.0
191 2041.940876 4.598E-23 2.949E+02.10210.157 2070.66980.820.000000        0 0 0 2        0 0 0 1                    R  6      3355401115 4 3 1 0    15.0   13.0
191 2041.947756 1.617E-23 1.572E+01.10430.152 1577.44590.780.000000        0 3 1 1        0 3 1 0                    Q  4f     3355401115 4 3 1 0     9.0    9.0
191 2041.948387 1.089E-23 7.491E+00.10280.155 1581.91580.810.000000        0 3 1 1        0 3 1 0                    Q  6e     3355401115 4 3 1 0    13.0   13.0
191 2041.957132 1.303E-23 1.047E+01.10350.154 1579.47310.800.000000        0 3 1 1        0 3 1 0                    Q  5e     3355401115 4 3 1 0    11.0   11.0
191 2041.960250 2.113E-23 2.620E+01.10520.150 1575.81410.770.000000        0 3 1 1        0 3 1 0                    Q  3f     3355401115 4 3 1 0     7.0    7.0
191 2041.964419 1.617E-23 1.572E+01.10430.152 1577.43760.780.000000        0 3 1 1        0 3 1 0                    Q  4e     3355401115 4 3 1 0     9.0    9.0
191 2041.969621 3.037E-23 5.242E+01.10640.148 1574.59030.760.000000        0 3 1 1        0 3 1 0                    Q  2f     3355401115 4 3 1 0     5.0    5.0
191 2041.970248 2.113E-23 2.620E+01.10520.150 1575.80920.770.000000        0 3 1 1        0 3 1 0                    Q  3e     3355401115 4 3 1 0     7.0    7.0
191 2041.971999 3.646E-23 1.510E+02.09670.169 2155.02150.880.000000        0 4 2 1        0 4 2 0                    R 16e     3355401115 4 3 1 0    35.0   33.0
191 2041.972160 3.646E-23 1.510E+02.09670.169 2155.02320.880.000000        0 4 2 1        0 4 2 0                    R 16f     3355401115 4 3 1 0    35.0   33.0
191 2041.973256 1.738E-22 1.581E+02.08750.158 1994.38600.610.000000        2 0 0 1        2 0 0 0                    P 37      3355401115 4 3 1 0    73.0   75.0
191 2041.974620 3.037E-23 5.242E+01.10640.148 1574.58780.760.000000        0 3 1 1        0 3 1 0                    Q  2e     3355401115 4 3 1 0     5.0    5.0
191 2041.975868 5.485E-23 1.572E+02.10810.145 1573.77440.750.000000        0 3 1 1        0 3 1 0                    Q  1f     3355401115 4 3 1 0     3.0    3.0
191 2041.977534 5.485E-23 1.572E+02.10810.145 1573.77360.750.000000        0 3 1 1        0 3 1 0                    Q  1e     3355401115 4 3 1 0     3.0    3.0
191 2041.984800 4.154E-23 1.502E+02.09280.171 2187.70930.840.000000        0 4 4 1        0 4 4 0                    R 22e     3355401115 4 3 1 0    47.0   45.0
191 2041.984800 4.154E-23 1.502E+02.09280.171 2187.70930.840.000000        0 4 4 1        0 4 4 0                    R 22f     3355401115 4 3 1 0    47.0   45.0
191 2042.001835 1.513E-22 1.385E+02.10430.152 1565.05690.780.000000        0 3 3 1        0 3 3 0                    R  3e     3355401115 4 3 1 0     9.0    7.0
191 2042.001835 1.513E-22 1.385E+02.10430.152 1565.05690.780.000000        0 3 3 1        0 3 3 0                    R  3f     3355401115 4 3 1 0     9.0    7.0
191 2042.062924 5.506E-19 1.823E+02.08560.144  401.48610.510.000000        0 0 0 1        0 0 0 0                    P 44      665500 7 8 4 3 1 0    87.0   89.0
191 2042.128561 8.640E-20 1.839E+02.09010.169  697.27360.740.000000        0 1 1 1        0 1 1 0                    P 29f     545500 510 4 3 1 0    57.0   59.0
191 2042.138266 8.640E-20 1.838E+02.09010.169  697.08910.740.000000        0 1 1 1        0 1 1 0                    P 29e     545500 510 4 3 1 0    57.0   59.0
191 2042.139386 5.978E-21 1.849E+02.09950.165 1078.33920.870.000000        0 2 2 1        0 2 2 0                    P 13f     445500 510 4 3 1 0    25.0   27.0
191 2042.139472 5.978E-21 1.849E+02.09950.165 1078.33900.870.000000        0 2 2 1        0 2 2 0                    P 13e     445500 510 4 3 1 0    25.0   27.0
191 2042.149979 1.201E-20 1.830E+02.08720.156 1158.60680.580.000000        1 0 0 1        1 0 0 0                    P 38      445500 510 4 3 1 0    75.0   77.0
191 2042.162839 6.445E-21 1.872E+02.09830.167 1095.87530.880.000000        0 2 0 1        0 2 0 0                    P 15      445500 510 4 3 1 0    29.0   31.0
191 2042.228867 3.380E-23 1.526E+02.09830.167 2147.66000.880.000000        0 4 0 1        0 4 0 0                    R 14      3355401115 4 3 1 0    31.0   29.0
191 2042.234879 1.495E-21 1.850E+02.09330.171 1475.04990.850.000000        1 1 1 1        1 1 1 0                    P 22f     3355401115 4 3 1 0    43.0   45.0
191 2042.240734 1.495E-21 1.849E+02.09330.171 1474.93440.850.000000        1 1 1 1        1 1 1 0                    P 22e     3355401115 4 3 1 0    43.0   45.0
191 2042.300164 3.251E-23 1.466E+02.10350.154 1893.03930.800.000000        1 2 2 1        1 2 2 0                    P  5f     3355401115 4 3 1 0     9.0   11.0
191 2042.300169 3.251E-23 1.466E+02.10350.154 1893.03930.800.000000        1 2 2 1        1 2 2 0                    P  5e     3355401115 4 3 1 0     9.0   11.0
191 2042.308606 5.163E-23 1.697E+02.10210.157 1903.59580.820.000000        1 2 0 1        1 2 0 0                    P  7      3355401115 4 3 1 0    13.0   15.0
191 2042.324811 5.163E-23 2.963E+02.10150.159 2073.49270.830.000000        0 0 0 2        0 0 0 1                    R  7      3355401115 4 3 1 0    17.0   15.0
191 2042.338017 4.154E-23 1.509E+02.09230.171 2197.10240.830.000000        0 4 4 1        0 4 4 0                    R 23e     3355401115 4 3 1 0    49.0   47.0
191 2042.338017 4.154E-23 1.509E+02.09230.171 2197.10240.830.000000        0 4 4 1        0 4 4 0                    R 23f     3355401115 4 3 1 0    49.0   47.0
191 2042.339493 3.739E-23 1.516E+02.09590.170 2161.95800.880.000000        0 4 2 1        0 4 2 0                    R 17e     3355401115 4 3 1 0    37.0   35.0
191 2042.339667 3.739E-23 1.516E+02.09590.170 2161.96020.880.000000        0 4 2 1        0 4 2 0                    R 17f     3355401115 4 3 1 0    37.0   35.0
191 2042.380807 1.819E-22 1.583E+02.08780.160 1979.47410.620.000000        2 0 0 1        2 0 0 0                    P 36      3355401115 4 3 1 0    71.0   73.0
191 2042.398028 2.743E-22 2.072E+02.10350.154 1566.68820.800.000000        0 3 3 1        0 3 3 0                    R  4e     3355401115 4 3 1 0    11.0    9.0
